"NUTS_ID","2024","2025-2049","2050-2074","2075-2100"
"DE91",1448501.875,1393529.75,1300248.25,1247552.25
"DE92",2333852.25,2244841,2072032.75,1961018.875
"DE93",2518897.25,2402045,2179123.75,2080423.625
"DE94",2232241,2119698.75,1944308,1913640.5
"DEA1",4816741,4692706.5,4383960.5,4137605.75
"DEA2",4854280.5,4721637,4417489,4133453.75
"DEA3",3270199.75,3125816.25,2823437.75,2636348.25
"DEA4",1973758.75,1899868.5,1770055.25,1692289.125
"DEA5",3112101,2963102,2675793,2454047.25
"DEB1",1869443.875,1764036.25,1568058.5,1427504.875
"DEB2",644204.125,616920.6875,568940.25,547896.375
"DEB3",2433711,2364783.75,2226915,2102262.5
"DEC0",746020.375,714433.5,659972.5625,610984
"DED2",1452222.625,1405821.875,1333366,1283866.875
"DED4",1408188.125,1370643.25,1345977.375,1381033.5
"DED5",793808.4375,774755.1875,748581.75,747511.9375
"DEE0",2506853.75,2423622.75,2327612.5,2348242
"DEF0",3622017.75,3497223.5,3224003,3098878.75
"DEG0",2246352.75,2145828.75,2038403.75,2051206.125
"DK01",662589.1875,659588.6875,709129.0625,761038.5625
"DK02",467174,467160.59375,490481.125,531523
"DK03",869968.75,865926.5,901643.75,997234.5625
"DK04",1181687.125,1184701.375,1274185.375,1418667
"DK05",404693.9375,405156.46875,435889.75,494896.375
"EE001",411702.84375,376335.65625,358235.625,328803.71875
"EE004",95066.6640625,90841.21875,83670.3828125,88879.4453125
"EE006",319082.125,293988.40625,278572.09375,264600.5625
"EE007",54985.23828125,50628.2421875,50500.26171875,54703.3046875
"EE008",277289.5625,255532.671875,245570.421875,251324.859375
"EL301",53925.125,51690.9609375,49849.8125,46104.328125
"EL302",33598.515625,32206.50390625,31059.357421875,28725.701171875
"EL303",19915.109375,19090.01171875,18410.0546875,17026.80859375
"EL305",578231.3125,554305.1875,534453.625,494319.59375
"EL306",209877.5625,201281.3125,191884.9375,176869.40625
"EL411",22898.646484375,22200.685546875,20249.435546875,21410.65625
"EL412",5822.68115234375,5641.267578125,4659.93896484375,3915.51879882812
"EL431",195074,187966.09375,182325.234375,176538.46875
"EL432",14506.4853515625,14321.177734375,13623.185546875,13136.0634765625
"EL433",46780.22265625,44078.1875,41063.78515625,38776.34765625
"EL434",41381.79296875,39631.7734375,36571.34765625,33195.94921875
"EL511",56888.84375,53168.91796875,48999.51171875,47886.6796875
"EL512",78879.96875,74137.640625,69714.5625,64902.59375
"EL513",73054.0859375,66995.34375,61803.390625,59930.94140625
"EL514",136797.40625,129331.90625,122494.3125,114213.8359375
"EL515",40677.72265625,38980.546875,36484.671875,34966.91796875
"EL521",183135.484375,172263.328125,162261.21875,153554.0625
"EL522",537294.8125,516905.09375,498004.28125,491726.90625
"EL523",435597.46875,418056.15625,400135.90625,395921.375
"EL524",197934.265625,185915.40625,174141.203125,162317.953125
"EL525",44190.09765625,41268.71484375,38535.57421875,37021.78515625
"EL526",148279.796875,138583.953125,126615.6328125,121534.96875
"EL527",44015.6796875,44637.1171875,38528.34765625,37481.26953125
"EL531",168690.734375,158810.046875,154567.953125,153857.96875
"EL532",34786.21484375,33237.76953125,33274.6171875,34863.6171875
"EL533",54930.6640625,52662.21875,52030.453125,52912.515625
"EL541",62746.17578125,58165.7734375,53731.9375,54102.08984375
"EL542",38970.3671875,37112.27734375,34087.62109375,32280.8046875
"EL543",185901.78125,178252.515625,171348.453125,160223.53125
"EL611",204133.34375,191749.96875,180532.09375,170210.296875
"EL612",275237.125,262936.6875,248521.796875,231007.90625
"EL613",115089.75,116279.1328125,100364.8515625,90087.34375
"EL621",5719.6640625,5644.39892578125,5225.9072265625,5233.44580078125
"EL622",17695.0234375,18218.7734375,15763.736328125,14917.1689453125
"EL623",49.1392440795898,45.9192848205566,42.4464111328125,39.2608680725098
"EL631",170907.671875,161587.375,150070.453125,140558.875
"EL632",140874.46875,136067.859375,128312.453125,118742.1953125
"EL633",32208.302734375,28992.83203125,25533.453125,26050.27734375
"EL641",261504.453125,250984.703125,237060.46875,218474.828125
"EL642",376197.1875,361111.28125,346148.75,320463.5
"EL643",42368.79296875,39299.86328125,36023.9453125,35211.44140625
"EL644",111301.8125,104924.796875,92766.125,86633.9453125
"EL645",57929.14453125,53839.328125,48320.35546875,42448.37890625
"EL651",186600.625,178291.34375,162219.390625,154270.640625
"EL652",81897.0234375,77236.0234375,71258.7734375,67886.734375
"EL653",99909.9375,95699.65625,83834.59375,78828.4609375
"ES111",756298.5625,730442.875,671802.5625,612479.375
"ES112",238235.296875,225407.671875,206978.453125,213693.40625
"ES113",308054.25,288510.96875,262220,243455.15625
"ES114",184104.40625,169873.28125,146346.03125,134286.328125
"ES120",543602.8125,535380.25,516980.5625,488466.4375
"ES130",426502.84375,427231.96875,393077.96875,365360.09375
"ES211",390060.1875,387238.625,385535.8125,381616.34375
"ES212",286086.4375,280849.96875,272951.3125,256099.359375
"ES213",658668.6875,645869.875,639199.4375,647728.375
"ES220",856785.625,853262.875,847147.9375,822667.125
"ES230",296478.8125,294939.40625,289681.40625,276992.65625
"ES241",317483.375,314617.8125,310157.875,313662.75
"ES242",141292.390625,140820.703125,141751.0625,153893.875
"ES243",953741,954231.5625,946914.5625,912723.0625
"ES300",5825520.5,5856986,5956333,6236890
"ES411",199704.03125,196522.0625,196804.421875,208002.34375
"ES412",510162.65625,509100.5,500418.5,498218.90625
"ES413",440495.875,433287.0625,428350.71875,437094.25
"ES414",215851.359375,212803.390625,212353.65625,211754.21875
"ES415",313437.34375,311553.9375,314853.9375,327621.09375
"ES416",266404.71875,265748.125,269340.9375,287026.625
"ES417",123986.4609375,122362.6953125,123173.8359375,129287.53125
"ES418",404999.25,402000.21875,406322.34375,415207.65625
"ES419",157673.09375,153342.609375,152317.078125,157657.84375
"ES421",435154.875,435694.9375,438702.75,455670.4375
"ES422",522600.0625,520503.3125,522572.59375,531112.25
"ES423",263996.46875,264511.5625,269026,284120.40625
"ES424",390207.0625,391598.5,396988.375,412343.75
"ES425",2068532.5,2069840.625,2095130.5,2186770.25
"ES431",624627.1875,614519.875,610498.375,629302.0625
"ES432",322823.28125,315981.5625,314300.4375,338082.875
"ES511",2226522.5,2219674.25,2146430.25,1979704
"ES512",592220.5,584007.5625,556471.5,502886.875
"ES513",517397.53125,511804.1875,496698.03125,474093.125
"ES514",578841.8125,581301.1875,546098.25,505251.96875
"ES521",1251844.5,1243510.125,1161426.5,1034292
"ES522",519978.78125,517468.15625,500842.1875,474721.59375
"ES523",748021.3125,739857.125,703178.125,655085.4375
"ES532",421739.78125,430032.53125,418062.5,402176.09375
"ES611",218928.171875,215700.875,212211.265625,220082.015625
"ES612",488250.8125,488441.65625,466973.78125,439942.15625
"ES613",745591.375,737106.4375,721380.9375,696911.75
"ES614",838190.0625,839489.0625,847058.375,890624.5625
"ES615",569097.4375,567879.1875,543834.9375,513978.15625
"ES616",579807.1875,572052.875,568371.9375,565387.5
"ES617",1095078.625,1091973.375,1031332,949980.125
"ES618",1852743.875,1856073.25,1834794.625,1776632.625
"ES620",1149972.625,1128208.375,1052894.125,956679.9375
"FI193",282837.53125,269898.90625,279921.65625,305345.03125
"FI194",187381.171875,178597,192282.046875,217047.390625
"FI195",91269.6796875,101139.2109375,94067.890625,106984.671875
"FI196",195689.25,187205.140625,195099.71875,215441.703125
"FI197",512670.0625,483606.71875,520997.78125,575562.875
"FI1B1",1186235.25,1135529.375,1130098.75,1123603.5
"FI1C1",323291.21875,312146.53125,328952.90625,374022.5625
"FI1C2",207960.296875,192620.921875,205055.546875,224884.890625
"FI1C3",157597.59375,148080.8125,154257.671875,164853.890625
"FI1C4",132527.515625,130484.2578125,132864.796875,142094.328125
"FI1C5",112177.015625,111366.1640625,112140.15625,122534.53125
"FI1D1",173001.4375,169993.5625,175711.140625,198297.078125
"FI1D2",227659.359375,220671.890625,225879.46875,247026.171875
"FI1D3",155274.328125,152327.59375,156815.96875,178670.09375
"FI1D5",46392.6171875,48216.83984375,47865.50390625,55011.41015625
"FI1D7",142049.890625,153399.5625,141978.015625,153901.1875
"FI1D8",70637.8828125,73050.796875,71571.546875,80047.5546875
"FI1D9",275401.75,269946.46875,281559.75,309514.5625
"FI200",10562.212890625,11805.8115234375,11852.458984375,14570.1240234375
"FR101",332248.5625,348086.09375,384338.28125,456208.96875
"FR102",2078429.75,2149805.25,2300485.25,2529668.25
"FR103",2494156.5,2609808.75,2873999,3384320
"FR104",4061032,4252783.5,4691158.5,5556016
"FR105",703655.4375,737197.0625,813974.0625,966186
"FR106",656871.8125,687435.6875,756412.6875,889946.375
"FR107",737963.4375,772540.375,850891.375,1003632.1875
"FR108",1009280.6875,1052350.125,1150162.375,1330381.625
"FRB01",300992.5625,303155.375,319054.28125,350583.40625
"FRB02",512258.875,524501.875,556790.1875,610492.6875
"FRB03",247703.28125,247922.546875,258866.9375,280359.0625
"FRB04",666301.875,687769.375,738141.1875,829551.8125
"FRB05",476877.8125,485074.75,508795.25,547445.6875
"FRB06",583061.3125,598550.75,634697.4375,694535.3125
"FRC11",532171.9375,552678.625,599530.75,691257.125
"FRC12",208873.921875,209304.546875,219638,244323.046875
"FRC13",591406.75,593956.3125,609240.5,638611.25
"FRC14",335571.53125,339731.375,356250.96875,382536.15625
"FRC21",495465.34375,507337.46875,540646.0625,612776.875
"FRC22",370627.65625,378600.25,397657.3125,438372.40625
"FRC23",361222.46875,366597.90625,384557.59375,418677.875
"FRC24",91397.75,93813.8125,100301.671875,112799.15625
"FRD11",552413.25,571773.5625,608302.5,686612.3125
"FRD12",252464.046875,252293.015625,253701.046875,263997.46875
"FRD13",288631.125,290461.28125,299704.5,319254
"FRD21",921197.75,941020.8125,989776.4375,1059778.625
"FRD22",596322.6875,608984.0625,640995.0625,689465.3125
"FRE11",1962358.375,2024917.25,2164968.25,2387918
"FRE12",1230702.375,1269586.75,1366805.625,1524466.75
"FRE21",603016.875,606820.3125,631897.4375,668371.4375
"FRE22",1195612.375,1227649.875,1304918,1416006.375
"FRE23",614848.6875,627181.25,662129.8125,717527.75
"FRF11",1257516.5,1287993.875,1363808.375,1508651
"FRF12",826354.25,854708.125,918953,1036120.1875
"FRF21",341086.9375,339747.4375,346208.96875,362694.09375
"FRF22",319570.09375,327619.65625,351213.1875,393647.25
"FRF23",484460.21875,494335.8125,527560.6875,587183.375
"FRF24",156091.1875,156343.546875,163744.796875,178176.109375
"FRF31",597420.8125,613077.125,653415.3125,726367
"FRF32",256058.203125,258342.328125,270068.34375,288256.9375
"FRF33",1364430.75,1365592,1386771,1448352.125
"FRF34",411254.15625,411753.71875,422089.3125,442621.125
"FRG01",1339438.25,1392455.75,1482383.875,1664386.75
"FRG02",843571.3125,865388.75,917179.5625,1012965.8125
"FRG03",356197.6875,360350.875,374057,405312.5625
"FRG04",539679.1875,556245.8125,596722.4375,673649.0625
"FRG05",584838.625,595618.8125,601953.4375,609631.75
"FRH01",387641.8125,390411.09375,401813.59375,425549.375
"FRH02",334927.28125,341102.4375,350808.6875,376483.46875
"FRH03",953453.6875,990705.9375,1059335.25,1200023.625
"FRH04",688512.5,701662.8125,715992.8125,753248.125
"FRI11",441445.40625,443615.625,461149.1875,500118.375
"FRI12",1343594.5,1402944.625,1521105.125,1742558.375
"FRI13",406785.03125,413740.4375,428134.875,454728.84375
"FRI14",314238.40625,315833.6875,327557.71875,359387.09375
"FRI15",575943.6875,588072.1875,617444.25,674824.4375
"FRI21",225315.921875,225646.453125,236341.0625,261831.375
"FRI22",117890.2890625,117433.765625,123298.921875,136664.265625
"FRI23",348792.53125,356913.5,384376.6875,440617.28125
"FRI31",365670.28125,368795.59375,382382.09375,407582.28125
"FRI32",419878.75,427240.90625,438687.5625,459739.71875
"FRI33",394640.6875,395300.6875,400960,408137.53125
"FRI34",425108.46875,434259.4375,462128.75,511585.15625
"FRJ11",481765.6875,493857.21875,519933.9375,567897.625
"FRJ12",870945.5,902786.0625,965242.3125,1076000.625
"FRJ13",828770.1875,860199.5625,916398.3125,1018661
"FRJ14",93554.8359375,94832.5703125,101614.0078125,119747.5625
"FRJ15",376845.53125,387149.75,409742.8125,453773.6875
"FRJ21",242944.171875,248495.28125,261937.296875,291752.9375
"FRJ22",289485.375,293594.90625,311682.65625,356384.875
"FRJ23",984248.25,1028588.5,1114023.5,1284611.125
"FRJ24",343462.78125,350851.625,372879.6875,420528.84375
"FRJ25",222385.9375,223181.0625,231352.90625,251409.1875
"FRJ26",220247.546875,222560.75,232900.859375,255728.71875
"FRJ27",462224.03125,471201.4375,495660.875,541993.1875
"FRJ28",571004.75,592359.25,637388.375,730393.625
"FRK11",317412.8125,318747.8125,332402,365164.25
"FRK12",140322.859375,141576.671875,151147.703125,175278.46875
"FRK13",354807.15625,367472.375,401156.5,474865.5625
"FRK14",691369.5625,718157.5,782014.75,915112.375
"FRK21",974199.1875,999703.625,1048735.625,1139680.375
"FRK22",541451.8125,553702.3125,584707.9375,644303.3125
"FRK23",489827,501010.1875,527778.875,580734.1875
"FRK24",1321956.25,1377366.125,1486109.375,1690681
"FRK25",569457.75,585562.8125,624009.5625,704995.5625
"FRK26",1601846.375,1668742.375,1804931.75,2063669.25
"FRK27",508521.4375,523502.125,558586.0625,641128.8125
"FRK28",1083573.375,1131035.75,1218728.5,1387273.625
"FRL01",255223.84375,259927.71875,273081.75,304689.5
"FRL02",146408.109375,149092.484375,160154.859375,190140.390625
"FRL03",754587.125,783673.5625,845257.125,979108.5625
"FRL04",783835.3125,807953.1875,855326.625,935953.9375
"FRL05",767655.5625,790577.5,831506.5625,895942.6875
"FRL06",493477.96875,506050.5625,533068.8125,580329.0625
"FRM01",84493.6484375,89349.15625,94504.046875,109902.375
"FRM02",42182.671875,43725.47265625,47499.65625,57249.27734375
"HR031",130110.46875,127987.984375,110091.6015625,106683.3984375
"HR032",119705.6953125,111377.984375,94415.5625,88585.640625
"HR033",75575.5,76441.671875,63010.4453125,60235.8125
"HR034",139262.65625,149854.75,117459.546875,113493.28125
"HR035",203942.078125,206618.03125,170222.5,163879.140625
"HR036",145231.453125,135046.75,115748.8984375,109301.921875
"HR037",34442.96484375,32312.16015625,26940.400390625,24694.9765625
"HR041",157409.734375,142599.5,134842.984375,129860.3671875
"HR042",685135.125,620074.625,585430.25,563674.6875
"HR043",171087.171875,154471.78125,142688.15625,139955.015625
"HR044",135108.953125,119456.6640625,110802.5234375,108148.5859375
"HR045",121044.875,107541.21875,99781.3671875,97970.5390625
"HR046",69824.7578125,61958.22265625,57665.375,56581.6875
"HR047",113596.34375,98495.2578125,90365.0234375,86417.65625
"HR048",56941.52734375,50407.19140625,46833.3359375,46138.67578125
"HR049",82015.40625,71654.25,64558.8203125,61067.66796875
"HR04A",105518.3203125,92602.2578125,83143.453125,77934.859375
"HR04B",278052.8125,248988.875,231458.15625,225032.328125
"HR04C",180751.265625,164346.109375,149080.25,140579.953125
"HR04D",205618.453125,184999.953125,168830.796875,159455.59375
"HR04E",254540.6875,225861.078125,205019.5,193360.9375
"HU110",272722.9375,263857.90625,245558.984375,232154.3125
"HU120",1964393,1881683,1724598.5,1608253
"HU211",542299.4375,503735.125,439712.21875,394876.15625
"HU212",283422.3125,266041.5625,237289.46875,218310.46875
"HU213",285921.0625,264994.46875,238739.28125,228228.234375
"HU221",399101.71875,378292.5625,338359.875,304702.28125
"HU222",255257.25,238642.109375,217317.03125,208408.0625
"HU223",216185.359375,198529.5625,183429.1875,185051.40625
"HU231",334177.1875,311570.46875,290294.75,283640.84375
"HU232",286948.75,263215.125,239006,239007.015625
"HU233",288144.40625,267447.3125,237606.484375,225982.96875
"HU311",683940.4375,644531.75,585240.875,538404.1875
"HU312",308505.5,286268.40625,255178.6875,244105.0625
"HU313",582043.3125,557506.4375,515062.71875,488834.34375
"HU321",678283.4375,647474.375,598208.375,563976.25
"HU322",370960.9375,342239.3125,304850.34375,301268
"HU323",596693,564616.125,511912,475463.3125
"HU331",646989.875,603369.75,535760.375,508417.875
"HU332",345000.375,314572.59375,267835.90625,244539.0625
"HU333",371622.25,349857.3125,320899.15625,309125.15625
"IEG11582",58041.859375,59414.16015625,66177.578125,72530.0546875
"IEG11583",88653.4453125,90846.0078125,100791.2109375,114214.9453125
"IEG11584",176579.171875,183454.265625,199055.46875,211611.03125
"IEG11585",251612.40625,261565.125,287620.21875,314107.5
"IEG11586",135267.8125,142016.4375,153860.984375,174962.875
"IEG11587",560233.75,620359.625,726462.375,831512.4375
"IEG11588",209026.765625,222492.65625,236035.390625,255372.890625
"IEG11589",112122.4765625,114524.2578125,124454.734375,134490.265625
"IEG11590",204993,214606.359375,244297.640625,271923.9375
"IEG11591",110082.875,112332.4921875,125324.7890625,138466.234375
"IEG11592",94671.1328125,96732.8828125,107936.9140625,118810.234375
"IEG11593",51884.37890625,54241.234375,60045.51171875,68707.7734375
"IEG11594",139471,141721.234375,157347.53125,169124.140625
"IEG11595",38806.66796875,39998.80078125,45019.33984375,51695.54296875
"IEG11596",52390.75390625,53660.98046875,57551.6640625,63059.765625
"IEG11597",110005.15625,112970.4375,123841.171875,140698.046875
"IEG11598",241638.6875,255943.6875,292171.25,327796.84375
"IEG11599",78555.046875,79339.4375,85087.4375,94663.25
"IEG11600",0.764254927635193,0.899384558200836,0.880484163761139,1.01336991786957
"IEG11601",107364.2109375,109948.984375,122633.515625,134295.421875
"IEG11602",73645.4375,75052.84375,83945.171875,95677.5859375
"IEG11603",42631.46484375,45280.22265625,49492.015625,56137.1015625
"IEG11604",158137.015625,161187.890625,177322.984375,194513.65625
"IEG11605",81455.984375,84518.7265625,92197.0234375,100651.765625
"IEG11606",95127.53125,97308.0390625,108705.5390625,120792.2421875
"IEG11607",91712.1171875,94627.3359375,104446.3828125,114780.578125
"IEG11608",655320.875,719231.75,837697.75,954383.375
"ITC11",2071655.375,1986305.5,1877207.75,1859407.125
"ITC12",235938.8125,217757.59375,187888.640625,169945.765625
"ITC13",109503.9140625,101057.234375,87278.203125,80199.2578125
"ITC14",252948.1875,241705.796875,220993.875,211189.734375
"ITC15",488055.40625,467990.875,422990,389307.4375
"ITC16",648257.25,615388.375,559744.875,548552.375
"ITC17",237850.671875,222215.46875,197747.375,182852.59375
"ITC18",475763.21875,444728.9375,385189.90625,336488.59375
"ITC20",108800.640625,103153.1640625,99823.640625,108672.71875
"ITC31",25430.345703125,24074.724609375,22209.2421875,22895.130859375
"ITC32",139478.546875,134876.796875,110625.46875,99789.03125
"ITC33",64149.046875,60132.2265625,52146.15625,46046.125
"ITC34",97255.9375,93072.8359375,82490.1953125,76552.21875
"ITC41",782191,757582.4375,696735.8125,650140.375
"ITC42",1075005.125,1037243.8125,946939.375,876700.3125
"ITC43",805679.375,777325.0625,709425.9375,656520.5625
"ITC44",135897.609375,128355.828125,119722.9609375,122627.6328125
"ITC46",1327555.125,1283810.625,1180085,1109303.5
"ITC47",1134242,1089252.375,998948.75,953792.6875
"ITC48",1413991.25,1357206,1255170.5,1207931.5
"ITC49",394446.1875,377604.78125,348885.8125,335261.40625
"ITC4A",446382,424254.875,381721.59375,353082.8125
"ITC4B",721462.3125,693543.25,637663,611630.9375
"ITC4C",1353343,1303543.75,1203406.125,1145170.5
"ITC4D",533149.5625,514471.0625,469531.8125,434374.71875
"ITF11",344793,324585,302271.5625,313766.8125
"ITF12",275149.71875,261614.03125,233479.109375,217468.78125
"ITF13",147250.015625,140910.234375,130778.4921875,128269.03125
"ITF14",331026.125,317582.90625,296419.8125,290431.71875
"ITF21",88114.046875,83306.1796875,77724.1640625,78603.6796875
"ITF22",222668.5,210423.6875,197218.375,202000.078125
"ITF31",605224.625,574799.375,507955.875,454717
"ITF32",265075.46875,247749.375,221592.171875,213907.765625
"ITF33",132675.84375,127314.2109375,114462.3984375,105531.4140625
"ITF34",519488.90625,494979.125,447000.375,420746.40625
"ITF35",709563,674485.8125,607114,573363.9375
"ITF43",251903.984375,240550.703125,225651.21875,218006.96875
"ITF44",60662.23828125,57917.75390625,54250.33984375,52783.15625
"ITF45",443971.625,430670.5625,402323.40625,397367.5625
"ITF46",464840.3125,445335.9375,418023.46875,410767.53125
"ITF47",379330.78125,362347.90625,341878,332023.1875
"ITF48",257460.96875,246400.71875,237433.75,238797.59375
"ITF51",388216.21875,368201.125,350486.0625,364684.6875
"ITF52",127903.765625,121753.2578125,115801.609375,115443.3203125
"ITF61",422755.15625,399679.25,373543.6875,386837.59375
"ITF62",39587.625,37617.96484375,36732.02734375,39917.26953125
"ITF63",143795.5625,134684.28125,122260.5234375,119136.7890625
"ITF64",85413.1015625,79459.2734375,70522.75,66171.0234375
"ITF65",372127.1875,359382.09375,325763.5,308244.65625
"ITG11",162064.109375,153079.796875,140532.734375,131441.578125
"ITG12",233835.921875,223865.8125,213395.46875,213065.5625
"ITG13",88712.609375,85373.84375,81960.2734375,82733.53125
"ITG14",247077.53125,238160.921875,222099.578125,214781.859375
"ITG15",189042.28125,181981,171419.796875,163493.6875
"ITG16",193271.140625,185483.859375,177818.625,177008.875
"ITG17",214286.453125,204845.59375,193455.859375,188500.109375
"ITG18",140903.296875,134616.390625,121570.875,110924.1875
"ITG19",74481.71875,70912.1328125,64846.84375,60287.58984375
"ITG25",244334.484375,233613.53125,214830.734375,200993.75
"ITG26",94403.546875,89262.265625,85121.046875,89055.2734375
"ITG27",378420.0625,368795.78125,349532.65625,348736.5
"ITG28",122274.0546875,114862.9765625,104658.6953125,103471.6171875
"ITG29",81601.8203125,78129.2265625,73063.03125,72811.3046875
"ITG2A",19250.15234375,18297.501953125,17692.7421875,18898.955078125
"ITG2B",80498.75,76121.28125,70048.71875,69049.8203125
"ITG2C",72095.4453125,68865.2265625,64238.39453125,62527.91015625
"ITH10",448334.15625,431741.28125,419072.90625,451091.53125
"ITH20",674908.9375,642818.4375,592678.75,582950.25
"ITH31",704648.1875,672247.625,608879.75,577991.875
"ITH32",792559.625,748851.9375,659157.75,605260.4375
"ITH33",252552.546875,235035.171875,210225.78125,205169.765625
"ITH34",985965.6875,933068.875,813183.8125,736121.625
"ITH35",360634.25,340722.71875,299172.15625,276462.4375
"ITH36",748341.125,712005.875,636817.8125,601942.75
"ITH37",316296.1875,301862.0625,274263.09375,264761.0625
