"NUTM","temperature_winter","temperature_spring","temperature_summer","temperature_fall","seasonal_variation","precipitation_winter","precipitation_spring","precipitation_summer","precipitation_fall","relative_humidity_winter","relative_humidity_spring","relative_humidity_summer","relative_humidity_fall","croplands","pastures","rangelands","urbanAreas","primaryForest","primaryNonForest","secondaryForest","secondaryNonForest","total_population","population_density"
"AD",1.97744584083557,8.02749538421631,18.7553615570068,11.0542306900024,16.7779159545898,2.44901704788208,2.79063081741333,1.74162101745605,2.23680543899536,73.8857345581055,72.6258010864258,67.3330001831055,73.598518371582,0.171516045928001,0.0417806915938854,0.0267916619777679,0.0160337835550308,9.00903323781677e-05,0.0294321347028017,0.15366567671299,0.560689926147461,19010.2109375,40.1216194762766
"AL013",-0.0616608299314976,8.9197473526001,19.9749011993408,10.6012649536133,20.0365619659424,4.11845016479492,2.91422009468079,1.30594909191132,4.04693984985352,79.1895980834961,69.1497650146484,60.2652130126953,73.8007583618164,0.151827931404114,0.181701391935349,0.00549816945567727,0.0151309967041016,0.0798403322696686,0,0.564388155937195,0,152918.140625,65.8718545463218
"AL015",0.909669637680054,9.29512691497803,20.4271755218506,11.2881860733032,19.517505645752,5.58342027664185,3.4978199005127,1.28474998474121,5.57751035690308,76.8936538696289,69.1866912841797,60.9305686950684,73.1045379638672,0.157890573143959,0.134266540408134,0.00625638384371996,0.010923819616437,0.110923580825329,0,0.536123931407928,0,210923.15625,58.998761795197
"AL014",5.30510091781616,13.4164886474609,24.2753372192383,15.2348766326904,18.9702339172363,4.41528463363647,3.04705762863159,1.16172444820404,4.56709384918213,75.231689453125,68.3600540161133,61.5341148376465,73.1035919189453,0.156816050410271,0.129345953464508,5.29534194271264e-10,0.0112155973911285,0.10829684138298,0,0.520260035991669,0,95316.7578125,57.539864766605
"AL011",2.16600394248962,10.6851663589478,21.7054271697998,12.4760675430298,19.5394248962402,3.63979697227478,2.64357161521912,1.04872906208038,3.76748299598694,79.8044281005859,69.973503112793,61.9133071899414,75.0819625854492,0.16593511402607,0.19139389693737,0.00190707051660866,0.0100406464189291,0.102545395493507,0,0.515232920646667,0,127230.578125,50.4856528670568
"AL012",7.20668888092041,14.5259246826172,25.2078609466553,16.679313659668,18.0011711120605,3.85744404792786,2.61939740180969,0.985974967479706,4.02432584762573,73.0185317993164,67.5402679443359,61.630973815918,72.0239562988281,0.215947061777115,0.124856553971767,4.93267426904254e-10,0.0256031583994627,0.0916496962308884,0,0.501190006732941,0,241942.21875,314.397716222855
"AL021",3.47750449180603,11.2163715362549,22.1105842590332,13.3591384887695,18.63307762146,3.26610970497131,2.27752757072449,0.870147347450256,3.41799092292786,78.1947937011719,68.6240005493164,61.190860748291,73.8666534423828,0.165268987417221,0.181787744164467,0.0107043301686645,0.0138982441276312,0.0980784893035889,0,0.52409017086029,0,378220.3125,114.295200965999
"AL022",6.85559844970703,13.9806785583496,24.6561965942383,16.270544052124,17.8005962371826,3.37098598480225,2.3063018321991,0.869286358356476,3.52411079406738,73.7556762695312,67.7460861206055,61.7460594177246,72.2626342773438,0.241730913519859,0.142602756619453,6.481362113675e-10,0.0308131575584412,0.0861962661147118,0,0.493545025587082,0,741341.8125,447.889523820806
"AL034",1.54801726341248,9.87794017791748,20.8155651092529,11.8139219284058,19.2675495147705,2.8858380317688,2.00854063034058,0.785206437110901,3.09019064903259,80.909423828125,68.9585952758789,59.7213363647461,73.9249801635742,0.192271873354912,0.122207328677177,0.0291093979030848,0.00795490853488445,0.0141619024798274,0.358429610729218,0.0938183814287186,0.12470069527626,160854.15625,43.5336606822769
"AL031",4.86232995986938,12.1218957901001,22.8093032836914,14.4068088531494,17.9469738006592,3.44372916221619,2.22013163566589,0.795007884502411,3.61457300186157,76.4760894775391,67.6642990112305,60.6005249023438,72.9675369262695,0.222947001457214,0.196015045046806,0.0173555444926023,0.0106653580442071,0.0760814175009727,0,0.474533230066299,0,93158.4921875,51.2534713215451
"AL032",9.0740327835083,15.487642288208,25.8140773773193,18.0030879974365,16.7400436401367,3.40192675590515,2.1460599899292,0.753543496131897,3.73680591583252,73.8041610717773,67.0900192260742,61.2120475769043,72.3565216064453,0.365291476249695,0.188846737146378,0.00164514628704637,0.0226624086499214,0.0387525856494904,0,0.369199216365814,0,211370.21875,114.079484436802
"AL035",7.7586817741394,14.4168739318848,24.7945690155029,16.8489437103271,17.035888671875,4.90287208557129,2.38053584098816,0.581469118595123,4.73529958724976,75.416877746582,70.2981948852539,63.8876686096191,74.2130889892578,0.186340183019638,0.191267639398575,0.0369804352521896,0.0041660787537694,0.0306034237146378,0.00471148500218987,0.376977503299713,0.000908989924937487,59229.22265625,21.7107015763451
"AL033",4.12732934951782,11.4104661941528,22.2120780944824,13.6813192367554,18.0847492218018,4.89171314239502,2.46993279457092,0.628223836421967,4.67275142669678,76.496940612793,68.6024627685547,60.2713317871094,73.1432647705078,0.212985798716545,0.19332417845726,0.0244904719293118,0.00406250590458512,0.0561373606324196,0.0135226901620626,0.441603124141693,0.00301710795611143,48269.09765625,16.8112935771665
"AT11",1.33515000343323,11.7181386947632,21.0762424468994,11.465350151062,19.7410945892334,1.27122116088867,1.77435111999512,2.72047162055969,2.03777623176575,79.4618225097656,64.91796875,63.410270690918,77.0491638183594,0.323995321989059,0.0696869716048241,7.64297947171144e-05,0.0139970472082496,1.40129846432482e-45,0.0350899621844292,0.268278688192368,0.269181579351425,374528.53125,94.737137967975
"AT12",0.514714121818542,10.42249584198,19.6701335906982,10.5216808319092,19.1554203033447,1.94407606124878,2.19422245025635,3.03428053855896,2.06100058555603,81.2663421630859,68.6358871459961,67.5038375854492,78.3853607177734,0.290510237216949,0.155749574303627,0.00301654613576829,0.0202560387551785,0,0.139859244227409,0.0748657509684563,0.315399289131165,3311342.25,173.383373036325
"AT13",1.87539160251617,11.9964790344238,21.3490772247314,11.8140859603882,19.4736862182617,1.52615809440613,1.84461987018585,2.37917971611023,1.86146008968353,79.8724212646484,66.5537185668945,63.5988006591797,76.1959991455078,0.264483451843262,0.116911239922047,2.47817016907348e-10,0.121139988303185,0,0.123712562024593,0,0.373752802610397,457325.21875,1078.75872288637
"AT21",-2.19494247436523,6.35275602340698,15.7149677276611,7.66522693634033,17.9099102020264,1.75547635555267,2.73510670661926,4.49979066848755,3.67162203788757,79.4566268920898,71.8571243286133,73.9833908081055,81.4531173706055,0.100936643779278,0.09340038895607,0.0561784543097019,0.0115987621247768,0,0,0.733752191066742,0,631506.9375,66.8018454813684
"AT22",-1.45921242237091,7.5780200958252,16.726978302002,8.46551322937012,18.1861915588379,2.13283443450928,2.60128808021545,4.42325353622437,2.95796799659729,81.2609939575195,71.1368713378906,73.4665069580078,81.3807983398438,0.134490847587585,0.0716162249445915,0.0235663242638111,0.0137390280142426,9.4071860162832e-25,0.0511208027601242,0.693445026874542,0.0110772484913468,1316156,80.3937899863555
"AT31",0.00295361899770796,9.14595985412598,18.1136798858643,9.81175327301025,18.110725402832,3.04958581924438,3.10907745361328,4.2922887802124,2.8572154045105,82.9752044677734,71.6757431030273,73.209358215332,80.7469863891602,0.228871271014214,0.21888966858387,0.0107400305569172,0.0201999600976706,0,0.0775535926222801,0.314587831497192,0.124433904886246,1503414.75,126.024870687008
"AT32",-2.62260746955872,4.35315370559692,13.2234258651733,6.32910585403442,15.8460330963135,2.89992427825928,3.68597269058228,5.56611251831055,3.63298773765564,80.9424896240234,75.3489151000977,78.4888916015625,82.1025772094727,0.0650717169046402,0.15055724978447,0.146659329533577,0.0102456891909242,0,0,0.610718965530396,0,525238.5625,73.3288647926279
