"NUTM","temperature_winter","temperature_spring","temperature_summer","temperature_fall","seasonal_variation","precipitation_winter","precipitation_spring","precipitation_summer","precipitation_fall","relative_humidity_winter","relative_humidity_spring","relative_humidity_summer","relative_humidity_fall","croplands","pastures","rangelands","urbanAreas","primaryForest","primaryNonForest","secondaryForest","secondaryNonForest","total_population","population_density"
"AD",2.15534234046936,8.45308876037598,19.2958087921143,10.86008644104,17.1404666900635,2.2411904335022,2.97584772109985,1.90637373924255,2.79771327972412,73.2098236083984,72.9435653686523,67.1875534057617,75.4589004516602,0.0941915065050125,0.0601658821105957,0.0389862917363644,0.0165985282510519,9.6698226116132e-05,0.0314617678523064,0.165037631988525,0.593461692333221,18944.328125,39.9825718275239
"AL013",0.409623771905899,9.5192346572876,20.0372333526611,10.9518480300903,19.6276111602783,3.88174271583557,3.29914593696594,1.54972016811371,4.40201568603516,76.6731796264648,69.9267807006836,63.3417358398438,73.6443405151367,0.15328124165535,0.168993338942528,0.00510628800839186,0.0192447789013386,0.079556904733181,0,0.572204411029816,0,147462.234375,63.5216385323846
"AL015",1.35724461078644,9.87652969360352,20.4759960174561,11.6035404205322,19.1187515258789,5.41141700744629,4.11654376983643,1.61726725101471,6.12804937362671,74.5672378540039,70.1161727905273,64.6372451782227,73.0759353637695,0.158022284507751,0.129737228155136,0.00613437965512276,0.0137719362974167,0.110737852752209,0,0.537981152534485,0,201972.84375,56.4952085364254
"AL014",5.74510383605957,13.9184856414795,24.9676990509033,15.8935594558716,19.2225952148438,4.20507717132568,3.48372316360474,1.38285422325134,4.57954168319702,73.2808456420898,68.9062576293945,61.0360260009766,70.549430847168,0.206124663352966,0.119124017655849,5.29534194271264e-10,0.0176426116377115,0.107192017138004,0,0.475851207971573,0,91400.28125,55.1756054596411
"AL011",2.63064312934875,11.1852445602417,22.1633739471436,13.1137838363647,19.5327320098877,3.54427027702332,3.08361673355103,1.34172236919403,3.8135347366333,77.569953918457,70.7830047607422,62.4608688354492,73.120735168457,0.180373772978783,0.168322339653969,0.00163301837164909,0.0120655791833997,0.103184290230274,0,0.521476030349731,0,122749.90625,48.707702564338
"AL012",7.60163831710815,15.0189523696899,25.9755611419678,17.377405166626,18.3739223480225,3.69640040397644,3.09379172325134,1.13272893428802,3.94666719436646,71.2399597167969,67.9364013671875,60.7682762145996,69.0952835083008,0.303784966468811,0.119763344526291,4.93267426904254e-10,0.0331254377961159,0.0899699032306671,0,0.412602871656418,0,230406.734375,299.40764974433
"AL021",3.86675643920898,11.6545267105103,22.7069225311279,14.051459312439,18.8401660919189,3.15673279762268,2.71609425544739,1.10219037532806,3.32337403297424,76.3823471069336,69.5382080078125,61.0068016052246,71.7048721313477,0.19488462805748,0.161146447062492,0.00932514760643244,0.0164901949465275,0.0987251549959183,0,0.513256371021271,0,361039.34375,109.103247463841
"AL022",7.2399845123291,14.46923828125,25.3640117645264,16.9768123626709,18.1240272521973,3.26692199707031,2.79649686813354,1.01405656337738,3.41449284553528,71.940071105957,68.1726760864258,61.138786315918,69.4096527099609,0.331411302089691,0.134852454066277,6.481362113675e-10,0.0371618792414665,0.0849700346589088,0,0.406492471694946,0,705756.0625,426.390015289704
"AL034",1.86850798130035,10.2064294815063,21.5520439147949,12.5367698669434,19.6835346221924,2.81439590454102,2.48134541511536,0.975439369678497,3.04565334320068,79.586051940918,70.6152114868164,58.8332977294922,71.8922348022461,0.199656113982201,0.105069987475872,0.023998562246561,0.00851318426430225,0.0142941940575838,0.36380672454834,0.0964170098304749,0.130898326635361,152994.359375,41.4064807687155
"AL031",5.16943120956421,12.477105140686,23.658971786499,15.1324892044067,18.4895401000977,3.23245406150818,2.63957619667053,0.934848129749298,3.43582391738892,75.2998809814453,68.8169937133789,59.1626052856445,70.6923065185547,0.280104637145996,0.179013758897781,0.0151804117485881,0.0144009850919247,0.0764723345637321,0,0.43242546916008,0,89296.921875,49.128931962648
