"NUTM","temperature_winter","temperature_spring","temperature_summer","temperature_fall","seasonal_variation","precipitation_winter","precipitation_spring","precipitation_summer","precipitation_fall","relative_humidity_winter","relative_humidity_spring","relative_humidity_summer","relative_humidity_fall","croplands","pastures","rangelands","urbanAreas","primaryForest","primaryNonForest","secondaryForest","secondaryNonForest","total_population","population_density"
"AD",3.53348684310913,8.29660987854004,19.3912963867188,12.0806474685669,15.8578109741211,2.62515211105347,3.17281532287598,2.01507592201233,2.55662202835083,74.5866012573242,74.3077850341797,68.4415130615234,74.9184646606445,0.171516045928001,0.0417806915938854,0.0267916619777679,0.0160337835550308,9.00903323781677e-05,0.0294321347028017,0.15366567671299,0.560689926147461,19010.2109375,40.1216194762766
"AL013",2.01177334785461,10.0685739517212,20.8053970336914,11.7709531784058,18.7936248779297,4.08811473846436,3.59107136726379,1.51799476146698,3.93465924263,77.2916030883789,71.266357421875,61.4220771789551,73.7106552124023,0.151827931404114,0.181701391935349,0.00549816945567727,0.0151309967041016,0.0798403322696686,0,0.564388155937195,0,152918.140625,65.8718545463218
"AL015",2.80314445495605,10.3448734283447,21.1956672668457,12.4728603363037,18.3925247192383,5.69089889526367,4.53063344955444,1.58169305324554,5.35998725891113,75.589958190918,71.8256683349609,63.5028495788574,73.4628524780273,0.157890573143959,0.134266540408134,0.00625638384371996,0.010923819616437,0.110923580825329,0,0.536123931407928,0,210923.15625,58.998761795197
"AL014",6.52284574508667,14.2935447692871,24.7686614990234,16.3046627044678,18.2458171844482,4.3144006729126,3.71255493164062,1.51593959331512,4.13226842880249,75.2478408813477,71.9956130981445,65.3811492919922,73.1322479248047,0.156816050410271,0.129345953464508,5.29534194271264e-10,0.0112155973911285,0.10829684138298,0,0.520260035991669,0,95316.7578125,57.539864766605
"AL011",3.64539957046509,11.6663703918457,22.2747383117676,13.5092878341675,18.6293392181396,3.59229397773743,3.3511655330658,1.40178501605988,3.33554697036743,79.003173828125,72.7820281982422,64.392951965332,74.839714050293,0.16593511402607,0.19139389693737,0.00190707051660866,0.0100406464189291,0.102545395493507,0,0.515232920646667,0,127230.578125,50.4856528670568
"AL012",8.30545520782471,15.354640007019,25.6770324707031,17.7659664154053,17.3715763092041,3.7556459903717,3.33535695075989,1.24760603904724,3.49619150161743,73.4239196777344,71.4387664794922,65.919075012207,72.1005706787109,0.215947061777115,0.124856553971767,4.93267426904254e-10,0.0256031583994627,0.0916496962308884,0,0.501190006732941,0,241942.21875,314.397716222855
"AL021",4.93837308883667,12.1798257827759,22.7667713165283,14.4331693649292,17.8283977508545,3.21522283554077,3.00788593292236,1.09315621852875,2.83233666419983,77.7260437011719,71.4964828491211,63.0771255493164,73.4927520751953,0.165268987417221,0.181787744164467,0.0107043301686645,0.0138982441276312,0.0980784893035889,0,0.52409017086029,0,378220.3125,114.295200965999
"AL022",8.00821399688721,14.8293600082397,25.146110534668,17.3512573242188,17.1378974914551,3.28652238845825,3.06000065803528,1.09123432636261,2.95511150360107,74.0148391723633,71.4381790161133,65.6890487670898,72.2578582763672,0.241730913519859,0.142602756619453,6.481362113675e-10,0.0308131575584412,0.0861962661147118,0,0.493545025587082,0,741341.8125,447.889523820806
"AL034",3.13114213943481,10.8517780303955,21.6248950958252,12.9141607284546,18.4937534332275,2.86072039604187,2.69148659706116,0.947714805603027,2.54439425468445,80.2935104370117,71.8319702148438,60.0528182983398,73.1673202514648,0.192271873354912,0.122207328677177,0.0291093979030848,0.00795490853488445,0.0141619024798274,0.358429610729218,0.0938183814287186,0.12470069527626,160854.15625,43.5336606822769
"AL031",6.3057746887207,13.0707111358643,23.6134471893311,15.5554466247559,17.3076725006104,3.37402272224426,2.92613935470581,0.927658021450043,2.85207033157349,76.3557510375977,70.5737228393555,61.5625534057617,72.455810546875,0.222947001457214,0.196015045046806,0.0173555444926023,0.0106653580442071,0.0760814175009727,0,0.474533230066299,0,93158.4921875,51.2534713215451
