"NUTM","temperature_winter","temperature_spring","temperature_summer","temperature_fall","seasonal_variation","precipitation_winter","precipitation_spring","precipitation_summer","precipitation_fall","relative_humidity_winter","relative_humidity_spring","relative_humidity_summer","relative_humidity_fall","croplands","pastures","rangelands","urbanAreas","primaryForest","primaryNonForest","secondaryForest","secondaryNonForest","total_population","population_density"
"AD",3.1584210395813,8.19591999053955,19.4418392181396,12.1552848815918,16.2834186553955,3.19858646392822,3.28673791885376,2.22890663146973,3.05468893051147,74.1656188964844,75.1098480224609,71.3310089111328,77.1076354980469,0.0966834276914597,0.0665047392249107,0.0431184619665146,0.0200678892433643,8.93027972779237e-05,0.0313368737697601,0.161688670516014,0.58051061630249,19144.14453125,40.4042903367523
"AL013",1.82249999046326,9.57268333435059,20.7087593078613,12.0871887207031,18.8862590789795,4.61159563064575,3.75608134269714,1.95894706249237,3.85876536369324,79.1429443359375,72.6682510375977,63.9421997070312,73.8346939086914,0.150688022375107,0.179330259561539,0.00543484091758728,0.0186855047941208,0.0795449391007423,0,0.564703404903412,0,141413.03125,60.9158507119041
"AL015",2.6555187702179,9.8560962677002,21.0643920898438,12.7296304702759,18.4088726043701,6.5285234451294,4.94816541671753,2.10329723358154,5.37414312362671,76.9018478393555,72.8740310668945,65.6568756103516,73.7937240600586,0.152528807520866,0.138503506779671,0.00658278819173574,0.0128609500825405,0.111590594053268,0,0.534318149089813,0,190645.84375,53.3268557261625
"AL014",6.5253791809082,13.8038139343262,24.8594264984131,16.5738220214844,18.3340473175049,5.1065502166748,3.67937254905701,1.75936830043793,4.29299545288086,75.8989868164062,72.2878112792969,65.6007995605469,73.1888732910156,0.201556116342545,0.12600776553154,5.29534194271264e-10,0.0199109893292189,0.106691502034664,0,0.471768110990524,0,83770.1484375,50.5695233786063
"AL011",3.55603218078613,11.1861610412598,22.3436050415039,13.7925367355347,18.7875728607178,4.27274799346924,3.2870237827301,1.62855577468872,3.39675521850586,80.1888198852539,73.9166564941406,65.9310760498047,74.7865676879883,0.180787578225136,0.177975296974182,0.0017262912588194,0.0127194160595536,0.102436207234859,0,0.511410236358643,0,113556.6328125,45.0597712390432
"AL012",8.35378646850586,14.8715314865112,25.7824077606201,18.0166645050049,17.4286193847656,4.59536600112915,3.33625507354736,1.44959247112274,3.78448057174683,73.8682632446289,71.5483703613281,65.7774810791016,72.2206115722656,0.298381954431534,0.126710444688797,4.93267426904254e-10,0.0352259129285812,0.0896877646446228,0,0.409240424633026,0,212089.8125,275.605278932466
"AL021",4.87475824356079,11.7127170562744,22.8380355834961,14.7014179229736,17.9632797241211,3.93013525009155,2.98771286010742,1.34057366847992,3.04424738883972,78.8298721313477,72.6378021240234,64.5984268188477,73.4952697753906,0.194026470184326,0.170370221138,0.00985873583704233,0.0166771523654461,0.0979486852884293,0,0.504946708679199,0,332797.65625,100.568831828955
"AL022",8.03989887237549,14.3536071777344,25.2474822998047,17.5996360778809,17.2075843811035,4.10333776473999,3.0653247833252,1.27437174320221,3.25982594490051,74.5795516967773,71.793815612793,65.9028854370117,72.3605880737305,0.327523082494736,0.142649412155151,6.481362113675e-10,0.0386189706623554,0.0846447572112083,0,0.401451945304871,0,649815.875,392.593157323027
"AL034",3.05642056465149,10.3835649490356,21.7031002044678,13.1950988769531,18.6466789245605,3.61468005180359,2.65965127944946,1.22360455989838,2.76364088058472,81.4861602783203,73.0835571289062,62.1374778747559,73.3644332885742,0.202475860714912,0.111092321574688,0.0253510270267725,0.00945509225130081,0.0141976410523057,0.363076686859131,0.095066025853157,0.121939450502396,141026.78125,38.1675685924416
"AL031",6.25343322753906,12.5957841873169,23.693603515625,15.8097658157349,17.4401702880859,4.13447666168213,2.92140197753906,1.15343880653381,3.23118185997009,77.3998641967773,71.6366195678711,62.8030052185059,72.52587890625,0.277892976999283,0.189322263002396,0.0160492248833179,0.013200618326664,0.0759148821234703,0,0.425217598676682,0,81769.703125,44.9876445579782
"AL032",10.2594499588013,15.8743896484375,26.6941318511963,19.4371280670166,16.4346828460693,4.10508823394775,2.87752914428711,0.983365178108215,3.36183953285217,74.9268264770508,70.7208404541016,63.1717109680176,72.370979309082,0.504736602306366,0.195733547210693,0.00170525046996772,0.0273326933383942,0.0377445667982101,0,0.219144940376282,0,185045.28125,99.8715448529241
"AL035",8.98823547363281,14.8851137161255,25.7602920532227,18.2455177307129,16.7720565795898,5.57699489593506,3.04903602600098,0.802674174308777,4.33431339263916,76.3584747314453,73.6518096923828,65.2507095336914,74.0726089477539,0.232436463236809,0.192491814494133,0.0368911363184452,0.00853742938488722,0.0299570895731449,0.00472334586083889,0.326033264398575,0.000885228510014713,53815.66796875,19.7263420825584
"AL033",5.52717447280884,11.8953590393066,23.1003494262695,15.0602283477783,17.5731754302979,5.58059310913086,3.20158433914185,0.990564823150635,4.2868766784668,77.4267349243164,72.6001434326172,62.4436645507812,72.630615234375,0.235997498035431,0.185734272003174,0.0234470088034868,0.00659365253522992,0.0559164173901081,0.0137218246236444,0.42472043633461,0.00301213143393397,43306.484375,15.0829010272337
"AT11",3.04148840904236,11.9217729568481,22.0748653411865,12.8778429031372,19.0333766937256,1.62413787841797,2.4832456111908,3.29719376564026,2.16279911994934,81.5322875976562,69.9210052490234,68.2314758300781,79.4586563110352,0.318678706884384,0.167155057191849,0.000196381864952855,0.0186286121606827,2.40619273754563e-30,0.0330400876700878,0.216814443469048,0.225792691111565,385726.5,97.5696685281679
"AT12",2.17368531227112,10.8342723846436,20.8914852142334,12.1145877838135,18.7177982330322,2.41973972320557,3.0197491645813,3.4697368144989,2.07518553733826,83.4119110107422,72.0739059448242,71.2369537353516,80.8702087402344,0.29945969581604,0.155002012848854,0.0035886955447495,0.0243675075471401,2.69342872007513e-32,0.13586238026619,0.0761191323399544,0.305257230997086,3539825,185.346832831402
"AT13",3.69602274894714,12.4521150588989,22.5566444396973,13.3540325164795,18.8606224060059,1.79891538619995,2.66129660606384,2.80323004722595,1.79651188850403,82.1450881958008,69.8409423828125,67.5608673095703,78.2496185302734,0.285119473934174,0.100767128169537,2.47817016907348e-10,0.13029445707798,0,0.119626969099045,0,0.364191949367523,500808.46875,1181.3289143251
"AT21",-0.598893523216248,6.80800485610962,16.9466896057129,9.29566478729248,17.545581817627,2.97601103782654,3.71711254119873,4.87045669555664,3.99002027511597,82.0766448974609,75.4591903686523,76.9206924438477,83.9561233520508,0.0900074988603592,0.0986280515789986,0.0530956536531448,0.0158357862383127,0,0,0.738299429416656,0,648291.5,68.5773441877423
