"NUTM","temperature_winter","temperature_spring","temperature_summer","temperature_fall","seasonal_variation","precipitation_winter","precipitation_spring","precipitation_summer","precipitation_fall","relative_humidity_winter","relative_humidity_spring","relative_humidity_summer","relative_humidity_fall","croplands","pastures","rangelands","urbanAreas","primaryForest","primaryNonForest","secondaryForest","secondaryNonForest","total_population","population_density","total_population_density"
"AD",3.09300947189331,8.08235359191895,19.0723667144775,11.8125715255737,15.9793577194214,2.51159596443176,2.77031087875366,2.2690806388855,2.98907995223999,73.3242721557617,73.0690612792969,71.2488098144531,76.9047775268555,0.182240843772888,0.0595459155738354,0.0355205796658993,0.0158773418515921,5.45881157449912e-05,0.0280041601508856,0.145879596471786,0.532876968383789,19565.505859375,NA,41.2935860381325
"AL013",0.8029345870018,9.49637699127197,21.4922962188721,12.0214338302612,20.6893615722656,3.81414318084717,3.24691271781921,1.5429253578186,3.87526416778564,77.8684310913086,70.2882614135742,58.6372413635254,72.3030853271484,0.145056962966919,0.189292088150978,0.00582505902275443,0.0177214369177818,0.0553643926978111,0,0.585126996040344,0,149634.40625,NA,64.4573351686032
"AL015",1.72302997112274,9.80429553985596,21.8054466247559,12.6259527206421,20.0824165344238,5.23459100723267,4.15802049636841,1.57460737228394,5.50814199447632,75.9648895263672,70.6736755371094,60.5660171508789,72.3526840209961,0.157432034611702,0.132561758160591,0.00615057814866304,0.0117703853175044,0.077351026237011,0,0.571119010448456,0,202178.984375,NA,56.5528695436231
"AL014",5.98771333694458,13.8642463684082,25.712574005127,16.5822086334229,19.7248611450195,3.97787475585938,3.47955536842346,1.24589240550995,4.22209787368774,74.5445709228516,70.2002029418945,61.1116256713867,71.6997985839844,0.135564476251602,0.130483105778694,5.29534194271264e-10,0.0115861501544714,0.0749916210770607,0,0.573309123516083,0,83395.5078125,NA,50.3433640820325
"AL011",2.88275074958801,11.2324266433716,23.2567367553711,13.8937139511108,20.3739852905273,3.3001594543457,3.01565742492676,1.19370138645172,3.38002467155457,78.7698135375977,71.4201583862305,59.974479675293,73.0137634277344,0.128406226634979,0.229160889983177,0.00242221052758396,0.010790609754622,0.0736887827515602,0,0.542586326599121,0,113090.2421875,NA,44.8747053881982
"AL012",7.85371112823486,14.936731338501,26.6087913513184,17.9862842559814,18.7550811767578,3.35970783233643,3.09725475311279,0.971907556056976,3.50036907196045,72.4785003662109,69.5455093383789,61.8005294799805,70.6899795532227,0.195795074105263,0.109479896724224,4.93267426904254e-10,0.0252138208597898,0.0738565474748611,0,0.554901123046875,0,216845.65625,NA,281.785376070691
"AL021",4.1575722694397,11.734504699707,23.676212310791,14.7434206008911,19.5186405181885,2.77594637870789,2.62192368507385,0.988403677940369,2.8564453125,77.3430023193359,70.1970520019531,59.3258438110352,71.8021240234375,0.134239062666893,0.213387101888657,0.0131271490827203,0.0144668072462082,0.0835257768630981,0,0.535082042217255,0,338224.21875,NA,102.208696296816
"AL022",7.50136423110962,14.4141244888306,26.0856685638428,17.5862731933594,18.5843048095703,2.88130187988281,2.78190779685974,0.842180550098419,2.90972065925598,73.1508178710938,69.6673049926758,61.5900993347168,70.7113571166992,0.216224551200867,0.134649112820625,6.481362113675e-10,0.0302931759506464,0.0760704353451729,0,0.53765082359314,0,665560.375,NA,402.105364093094
"AL034",2.20613718032837,10.3748006820679,22.4465484619141,13.2193050384521,20.2404117584229,2.30419778823853,2.24154758453369,0.916149377822876,2.49261236190796,79.928596496582,70.7437286376953,57.1735076904297,71.5395889282227,0.14560167491436,0.155288502573967,0.0401488542556763,0.00875630415976048,0.0119526879861951,0.3396355509758,0.0933649316430092,0.147905617952347,145094.734375,NA,39.2685217486654
"AL031",5.51599931716919,12.597749710083,24.3814601898193,15.7733106613159,18.8654613494873,2.76990604400635,2.46095275878906,0.907305657863617,2.97324299812317,75.8277053833008,69.3983001708984,58.9130058288574,71.1182708740234,0.188430622220039,0.214032843708992,0.021111261099577,0.011056843213737,0.06512700766325,0,0.497839003801346,0,79968.453125,NA,43.9966418801749
"AL032",9.69452857971191,15.8906116485596,27.2659950256348,19.2964477539062,17.5714664459229,2.61354732513428,2.41676378250122,0.786522209644318,3.02459645271301,73.3628005981445,68.9526977539062,60.9271621704102,71.0718765258789,0.331202775239944,0.164888605475426,0.0014359432971105,0.0221911445260048,0.0353272035717964,0,0.431351870298386,0,183618.859375,NA,99.1016848742965
"AL035",8.38421726226807,14.892861366272,26.4139537811279,18.179988861084,18.0297374725342,3.93427586555481,2.66910791397095,0.671309113502502,3.93647170066833,74.8103256225586,71.7487564086914,62.5159530639648,72.4540100097656,0.149307429790497,0.185439452528954,0.0365022495388985,0.00418219994753599,0.0260404739528894,0.00457914592698216,0.425009459257126,0.000895378296263516,51787.8515625,NA,18.9830381039932
"AL033",4.76962804794312,11.9059915542603,23.8238773345947,15.0650806427002,19.0542488098145,4.10880661010742,2.74579572677612,0.789444983005524,3.88583421707153,75.7746353149414,70.2704620361328,58.4023208618164,70.9165878295898,0.16449648141861,0.21509838104248,0.0272958278656006,0.00462513184174895,0.047523271292448,0.0127688273787498,0.473987460136414,0.00334782246500254,42436.34375,NA,14.7798460663876
"AT11",2.33922624588013,12.0044460296631,22.5667667388916,12.9985980987549,20.2275390625,1.3012158870697,1.86117553710938,3.03822946548462,2.39005279541016,78.3326416015625,66.55322265625,65.5341033935547,77.7756042480469,0.321204632520676,0.0138628501445055,6.29200530966045e-06,0.012266356498003,1.40129846432482e-45,0.0252633783966303,0.298863381147385,0.30883914232254,343195.59375,NA,86.8114592140164
"AT12",1.58490645885468,10.7753257751465,21.2198905944824,11.8928918838501,19.6349849700928,2.01445746421814,2.3232479095459,3.2496235370636,2.3993935585022,80.1638793945312,69.6777420043945,68.6172485351562,79.9569549560547,0.281679749488831,0.181437358260155,0.00377312628552318,0.0202291719615459,0,0.0997565165162086,0.0744956061244011,0.338285118341446,3315559.25,NA,173.604177057442
"AT13",2.86280822753906,12.3706045150757,22.9416351318359,13.2879333496094,20.0788269042969,1.52273988723755,1.88148176670074,2.55091547966003,2.20058679580688,78.6156311035156,66.8919067382812,64.6935653686523,76.9871292114258,0.251187115907669,0.167120099067688,2.47817016907348e-10,0.116770669817924,0,0.0853981450200081,0,0.37952396273613,470517.5,NA,1109.87725274157
"AT21",-0.92694890499115,6.76296949386597,17.0772819519043,9.08502388000488,18.0042304992676,2.44018578529358,3.27110886573792,4.58243131637573,4.38978052139282,79.5938110351562,74.2505645751953,74.9589538574219,82.8533706665039,0.118844196200371,0.104843080043793,0.0626261457800865,0.0113469772040844,0,0,0.698206007480621,0,611733.5,NA,64.7101786475255
"AT22",-0.211906045675278,7.91502952575684,18.268856048584,9.8845157623291,18.4807624816895,2.37038946151733,2.92994165420532,4.42045259475708,3.41575884819031,80.6175155639648,73.3461151123047,74.2449798583984,82.9453430175781,0.135394215583801,0.0707503035664558,0.0249181687831879,0.0137368207797408,9.4071860162832e-25,0.0376910790801048,0.692307233810425,0.024257717654109,1287145.625,NA,78.6217705637526
"AT31",1.23860883712769,9.53639221191406,19.6495723724365,11.0940380096436,18.4109630584717,3.35875988006592,3.36376976966858,4.61872577667236,3.38617634773254,81.8340225219727,72.7785797119141,73.5160293579102,82.9975738525391,0.231312423944473,0.231596574187279,0.0119124688208103,0.0194584261626005,0,0.0563428662717342,0.304602354764938,0.140051141381264,1405277.625,NA,117.7984524696
"AT32",-1.33866143226624,4.8547101020813,14.7898073196411,7.77724647521973,16.1284675598145,3.46203899383545,4.14617156982422,5.94998931884766,4.32880353927612,80.3092346191406,76.7184753417969,78.4241714477539,83.8430786132812,0.0957268252968788,0.168062180280685,0.156798616051674,0.00935985986143351,0,0,0.553305447101593,0,541684.8125,NA,75.6249354330919
"AT33",-2.23622560501099,3.95198345184326,13.6647958755493,6.88671636581421,15.9010219573975,3.05986166000366,3.61617350578308,5.52529859542847,3.79727172851562,76.8999252319336,75.0938186645508,78.2505493164062,81.4417877197266,0.0818479433655739,0.167167097330093,0.197274714708328,0.00735623110085726,0,0,0.52515721321106,0,889519.3125,NA,70.6040077025571
"AT34",-0.650542199611664,5.58127975463867,15.195125579834,8.29419898986816,15.8456678390503,4.04988670349121,4.31178045272827,6.25145244598389,4.29632186889648,76.8076705932617,74.3202819824219,77.8820114135742,80.6857376098633,0.114336974918842,0.193980097770691,0.142907053232193,0.024994969367981,0.00037938158493489,0,0.51489520072937,0,426344.125,NA,162.362012923145
"BAG1652",2.08803987503052,10.2618618011475,21.6152648925781,12.7298212051392,19.5272235870361,2.91639399528503,3.02351784706116,2.19509482383728,3.67635250091553,79.1871185302734,70.5124130249023,65.2512512207031,76.7784576416016,0.173461258411407,0.153957709670067,0.030225295573473,0.0114304190501571,0.000113792491902132,0.113345794379711,0.451284050941467,0.0581885948777199,1394485.125,NA,52.1421969226529
"BAG1653",2.54063940048218,11.2023105621338,22.6181888580322,13.4281730651855,20.0775489807129,2.73034882545471,2.94802713394165,2.30359792709351,3.28343558311462,78.9367446899414,69.2489471435547,64.8719482421875,75.9654769897461,0.209954530000687,0.113494329154491,0.0257729049772024,0.00969723705202341,0.000225679963477887,0.139311835169792,0.398105800151825,0.0943359881639481,994450.375,NA,40.5718489455874
