"NUTM","temperature_winter","temperature_spring","temperature_summer","temperature_fall","seasonal_variation","precipitation_winter","precipitation_spring","precipitation_summer","precipitation_fall","relative_humidity_winter","relative_humidity_spring","relative_humidity_summer","relative_humidity_fall","croplands","pastures","rangelands","urbanAreas","primaryForest","primaryNonForest","secondaryForest","secondaryNonForest","total_population","population_density","total_population_density"
"AD",4.0035514831543,10.1840353012085,23.3850231170654,12.9758615493774,19.3814735412598,2.48315572738647,2.59013414382935,1.74344539642334,2.65204334259033,72.5923309326172,69.5522003173828,58.670337677002,71.7707138061523,0.178662642836571,0.0785980299115181,0.0452646911144257,0.0136244399473071,5.11625585204456e-05,0.0269092340022326,0.141026645898819,0.515863120555878,21215.412109375,NA,44.7757625879702
"AL013",3.06625843048096,11.8009042739868,22.8247051239014,12.98939037323,19.7584476470947,4.20141363143921,2.85476064682007,1.44089066982269,3.81544089317322,74.0199737548828,65.5836563110352,58.447093963623,70.3920593261719,0.13218092918396,0.194751918315887,0.00605995394289494,0.0192152019590139,0.0288866516202688,0,0.61729234457016,0,144907.5,NA,62.4211471814783
"AL015",3.97569179534912,12.1665859222412,23.3619251251221,13.6516637802124,19.3862342834473,5.83694458007812,3.51430773735046,1.52642965316772,5.26671028137207,72.2857818603516,65.6448211669922,59.434944152832,69.8520660400391,0.153114423155785,0.133199974894524,0.00613349722698331,0.0119941150769591,0.0405989214777946,0,0.611343860626221,0,196338.859375,NA,54.9192881490759
"AL014",8.1095552444458,16.2688312530518,28.6588172912598,18.2781162261963,20.5492610931396,4.43166351318359,2.87048029899597,1.23637223243713,4.02103662490845,72.2536544799805,64.5335845947266,53.0003890991211,65.5496215820312,0.106085814535618,0.138564184308052,5.29534194271264e-10,0.0107497666031122,0.0390667878091335,0,0.631467938423157,0,75296.0859375,NA,45.4539862845633
"AL011",5.05087661743164,13.5715856552124,25.702278137207,15.4562740325928,20.651403427124,3.6651041507721,2.54887747764587,1.21020555496216,3.33655118942261,76.2010269165039,66.2108154296875,54.9008674621582,68.3749847412109,0.0643184930086136,0.257940858602524,0.00278105470351875,0.0107417069375515,0.048229742795229,0,0.60304319858551,0,103491.171875,NA,41.0657520785054
"AL012",9.97697448730469,17.3924579620361,29.7675151824951,19.7700462341309,19.7905406951904,3.87519550323486,2.45617151260376,0.983622848987579,3.45753693580627,70.3608856201172,63.6113395690918,52.540168762207,64.0772552490234,0.175344198942184,0.109479896724224,4.93267426904254e-10,0.022864306345582,0.0601835548877716,0,0.591374516487122,0,198103.25,NA,257.430099211758
"AL021",6.23347091674805,14.0649728775024,26.3104496002197,16.3785858154297,20.0769805908203,3.23306465148926,2.19314193725586,0.977450489997864,2.93535494804382,75.4377822875977,65.1018447875977,53.6967239379883,67.2230834960938,0.0843393132090569,0.238993555307388,0.0148336058482528,0.0140176797285676,0.0813154354691505,0,0.560328364372253,0,309085.875,NA,93.4033182019452
"AL022",9.64304161071777,16.8670406341553,29.1348514556885,19.3544044494629,19.4918098449707,3.390052318573,2.17938184738159,0.870307266712189,2.98822355270386,70.9904937744141,63.7925491333008,53.0304794311523,64.4931869506836,0.186862245202065,0.139430910348892,6.481362113675e-10,0.0276679582893848,0.0756098851561546,0,0.565317153930664,0,608569.9375,NA,367.673986442701
"AL034",4.13228845596313,12.6313886642456,25.2538909912109,14.876088142395,21.1215991973877,2.82186412811279,1.94139313697815,0.859717965126038,2.66768193244934,79.069221496582,66.1183547973633,51.6997375488281,67.5649261474609,0.0643533170223236,0.180581912398338,0.0483819656074047,0.00887215044349432,0.0115776946768165,0.32847785949707,0.0974131003022194,0.20299606025219,134207.875,NA,36.322095911895
"AL031",7.41359996795654,14.8430576324463,27.2789211273193,17.4382858276367,19.8653202056885,3.37001991271973,2.12001013755798,0.816399276256561,3.06513905525208,75.0579223632812,64.8037567138672,52.515438079834,66.7435684204102,0.137229114770889,0.232905730605125,0.0237757917493582,0.0104231229051948,0.0634338930249214,0,0.529829919338226,0,71635.53125,NA,39.4120767770238
