"NUTM","temperature_winter","temperature_spring","temperature_summer","temperature_fall","seasonal_variation","precipitation_winter","precipitation_spring","precipitation_summer","precipitation_fall","relative_humidity_winter","relative_humidity_spring","relative_humidity_summer","relative_humidity_fall","croplands","pastures","rangelands","urbanAreas","primaryForest","primaryNonForest","secondaryForest","secondaryNonForest","total_population","population_density"
"AD",2.34548330307007,7.9025068283081,19.1786212921143,11.2698516845703,16.833137512207,2.42662024497986,3.12055850028992,2.16014361381531,2.53335809707642,75.4175720214844,74.0085983276367,71.5936965942383,75.7005920410156,0.0936185643076897,0.0566466152667999,0.0367029421031475,0.0178468078374863,6.119111640146e-05,0.0314546711742878,0.166115581989288,0.597553610801697,18749.42578125,39.5712245943616
"AL013",0.120591834187508,9.34409713745117,20.3098182678223,11.2182693481445,20.1892261505127,4.16482019424438,3.39976000785828,2.10117363929749,4.006751537323,77.5700988769531,71.3605575561523,65.046028137207,73.1401290893555,0.177354022860527,0.151631459593773,0.00449328077957034,0.0256104059517384,0.0516287535429001,0,0.587669014930725,0,131417.8125,56.6102556205194
"AL015",1.0543075799942,9.65977096557617,20.7864322662354,11.8428745269775,19.7321262359619,5.92467784881592,4.22045278549194,2.05366683006287,5.56377410888672,75.7489547729492,71.4331130981445,66.0717468261719,72.8944702148438,0.212497383356094,0.102989420294762,0.0046259150840342,0.0165965594351292,0.0690646395087242,0,0.550610899925232,0,171551.078125,47.9857279492332
"AL014",5.53174638748169,13.6214256286621,24.7796955108643,15.9831428527832,19.2479496002197,4.6819372177124,3.56249237060547,1.68393921852112,4.21404552459717,74.6654205322266,71.3109512329102,64.8093490600586,71.6348419189453,0.222634196281433,0.110239170491695,5.29534194271264e-10,0.0214291140437126,0.0709935948252678,0,0.500638425350189,0,70403.1640625,42.5002762606147
"AL011",2.40969371795654,10.9820032119751,22.0377750396729,13.2245616912842,19.628080368042,3.83233380317688,3.16480565071106,1.7420254945755,3.46883177757263,78.5999374389648,72.9167327880859,66.2579727172852,73.6508712768555,0.187844887375832,0.159474357962608,0.00155097257811576,0.013685773126781,0.075159378349781,0,0.549339711666107,0,98176.984375,38.9570591105943
"AL012",7.39471292495728,14.7011365890503,25.7778968811035,17.4305534362793,18.3831825256348,4.19720697402954,3.20521354675293,1.33184373378754,3.66688275337219,72.7600708007812,70.4628601074219,64.5359802246094,70.3657760620117,0.322992622852325,0.109186641871929,4.93267426904254e-10,0.0374675579369068,0.0690044611692429,0,0.420595228672028,0,184705.109375,240.019558645932
"AL021",3.69233512878418,11.4874029159546,22.5665836334229,14.1344537734985,18.8742485046387,3.47346925735474,2.80978417396545,1.4147013425827,3.05816960334778,77.3346939086914,71.4989700317383,64.5476913452148,72.1833953857422,0.204430505633354,0.152073860168457,0.00889347027987242,0.0185149721801281,0.0868828222155571,0,0.523032307624817,0,287206.71875,86.7916094229244
"AL022",7.03261041641235,14.1794891357422,25.1884021759033,17.0224456787109,18.1557903289795,3.71147584915161,2.92513847351074,1.21009790897369,3.18048787117004,73.3878860473633,70.6480026245117,64.9041290283203,70.5407867431641,0.348328679800034,0.123768150806427,6.481362113675e-10,0.0409481152892113,0.073150210082531,0,0.408692985773087,0,567287.6875,342.732876980119
"AL034",1.76434421539307,10.1104030609131,21.3751659393311,12.624213218689,19.6108207702637,3.04418587684631,2.4755322933197,1.27671730518341,2.76116037368774,80.1407699584961,71.9785308837891,61.8992195129395,72.0631942749023,0.203153282403946,0.0997867062687874,0.0228102318942547,0.00932368822395802,0.0125340195372701,0.362634181976318,0.0974059328436852,0.135006055235863,124196.890625,33.6127173851786
"AL031",5.08498907089233,12.3447456359863,23.4827919006348,15.2401342391968,18.3978042602539,3.60091066360474,2.64193272590637,1.15766191482544,3.17492079734802,75.9806747436523,70.4222412109375,62.2558403015137,71.1006317138672,0.294455081224442,0.168073192238808,0.0145011022686958,0.0174591094255447,0.0672441497445107,0,0.435864955186844,0,66217.0234375,36.4309493644571
