"NUTM","temperature_winter","temperature_spring","temperature_summer","temperature_fall","seasonal_variation","precipitation_winter","precipitation_spring","precipitation_summer","precipitation_fall","relative_humidity_winter","relative_humidity_spring","relative_humidity_summer","relative_humidity_fall","croplands","pastures","rangelands","urbanAreas","primaryForest","primaryNonForest","secondaryForest","secondaryNonForest","total_population","population_density"
"AD",2.04242777824402,7.81559896469116,17.7455348968506,10.5933856964111,15.7031059265137,2.42931008338928,2.99488139152527,2.52182531356812,2.7073860168457,73.7862548828125,73.7122573852539,73.0094451904297,76.6669464111328,0.0941915065050125,0.0601658821105957,0.0389862917363644,0.0165985282510519,9.6698226116132e-05,0.0314617678523064,0.165037631988525,0.593461692333221,18944.328125,39.9825718275239
"AL013",-0.336178421974182,9.20259094238281,19.7984943389893,10.5529680252075,20.134672164917,3.85857200622559,2.90812373161316,1.67029929161072,3.70498442649841,77.3576965332031,69.326301574707,62.4546318054199,73.6017150878906,0.15328124165535,0.168993338942528,0.00510628800839186,0.0192447789013386,0.079556904733181,0,0.572204411029816,0,147462.234375,63.5216385323846
"AL015",0.614393353462219,9.49327659606934,20.1031951904297,11.1596946716309,19.4888019561768,5.33807420730591,3.70294570922852,1.78712463378906,5.09608936309814,75.5162124633789,69.7678375244141,64.5059127807617,73.6006698608398,0.158022284507751,0.129737228155136,0.00613437965512276,0.0137719362974167,0.110737852752209,0,0.537981152534485,0,201972.84375,56.4952085364254
"AL014",5.00892400741577,13.5645694732666,24.0807609558105,15.1929702758789,19.0718364715576,4.24857378005981,3.00134706497192,1.28963387012482,4.02286100387573,74.0894393920898,69.4901962280273,63.7603645324707,72.4800109863281,0.206124663352966,0.119124017655849,5.29534194271264e-10,0.0176426116377115,0.107192017138004,0,0.475851207971573,0,91400.28125,55.1756054596411
"AL011",1.8790328502655,10.9395265579224,21.5786037445068,12.4736595153809,19.6995697021484,3.53166699409485,2.66082191467285,1.20488262176514,3.23743748664856,78.2792434692383,70.5835647583008,63.0984878540039,73.9990844726562,0.180373772978783,0.168322339653969,0.00163301837164909,0.0120655791833997,0.103184290230274,0,0.521476030349731,0,122749.90625,48.707702564338
"AL012",6.9011344909668,14.6199178695679,24.9836864471436,16.6123867034912,18.0825519561768,3.72126889228821,2.61979722976685,0.996569097042084,3.41450786590576,72.0492172241211,68.9208679199219,64.2468566894531,71.3752212524414,0.303784966468811,0.119763344526291,4.93267426904254e-10,0.0331254377961159,0.0899699032306671,0,0.412602871656418,0,230406.734375,299.40764974433
"AL021",3.18216276168823,11.4375848770142,22.0216426849365,13.3422164916992,18.8394813537598,3.12951517105103,2.31645703315735,0.951761484146118,2.81886601448059,76.9303817749023,69.3922805786133,62.0127143859863,72.7162704467773,0.19488462805748,0.161146447062492,0.00932514760643244,0.0164901949465275,0.0987251549959183,0,0.513256371021271,0,361039.34375,109.103247463841
"AL022",6.54883003234863,14.0924873352051,24.4443473815918,16.2070350646973,17.8955173492432,3.26603865623474,2.34962034225464,0.846445560455322,2.8867712020874,72.7226715087891,69.0299224853516,64.127685546875,71.4274597167969,0.331411302089691,0.134852454066277,6.481362113675e-10,0.0371618792414665,0.0849700346589088,0,0.406492471694946,0,705756.0625,426.390015289704
"AL034",1.2632691860199,10.1050806045532,20.8384647369385,11.8316707611084,19.5751934051514,2.74300932884216,2.0259280204773,0.878543436527252,2.57717061042786,79.6742248535156,69.7295379638672,59.5591201782227,72.7544784545898,0.199656113982201,0.105069987475872,0.023998562246561,0.00851318426430225,0.0142941940575838,0.36380672454834,0.0964170098304749,0.130898326635361,152994.359375,41.4064807687155
"AL031",4.57227230072021,12.3021039962769,22.8059787750244,14.39564037323,18.2337074279785,3.28764653205872,2.17151474952698,0.8233962059021,2.97935509681702,75.4778289794922,68.7061157226562,60.9200286865234,71.9946594238281,0.280104637145996,0.179013758897781,0.0151804117485881,0.0144009850919247,0.0764723345637321,0,0.43242546916008,0,89296.921875,49.128931962648
