"NUTM","temperature_winter","temperature_spring","temperature_summer","temperature_fall","seasonal_variation","precipitation_winter","precipitation_spring","precipitation_summer","precipitation_fall","relative_humidity_winter","relative_humidity_spring","relative_humidity_summer","relative_humidity_fall","croplands","pastures","rangelands","urbanAreas","primaryForest","primaryNonForest","secondaryForest","secondaryNonForest","total_population","population_density"
"AD",-0.433398813009262,5.55391931533813,14.8488101959229,7.52553176879883,15.282208442688,2.48812866210938,3.6411726474762,3.78347325325012,2.84029006958008,76.2864608764648,76.5445938110352,76.1157455444336,77.9985885620117,0.184793293476105,0.0488860979676247,0.0397295542061329,0.0031330157071352,0.00069177575642243,0.0596785768866539,0.17553149163723,0.487556219100952,9.45489119077143,0.0199548310007137
"AL013",0.802994728088379,9.04266262054443,18.7634944915771,10.444221496582,17.9604988098145,4.57398509979248,3.87693786621094,2.34933662414551,4.43711757659912,80.5483016967773,72.3728103637695,66.8033676147461,76.834846496582,0.0854166373610497,0.137491717934608,0.00653803674504161,0.000463130680145696,0.285295963287354,0,0.483181476593018,0,10.9170160087156,0.00470267351974599
"AL015",2.45021677017212,10.0943040847778,19.6361122131348,11.7295827865601,17.1858959197998,5.97603225708008,4.7243185043335,2.39519309997559,6.20712566375732,78.5543594360352,72.7838592529297,68.3756103515625,76.6291656494141,0.0721810236573219,0.107055254280567,0.00772942509502172,0.00150572543498129,0.333911657333374,0,0.434001743793488,0,11.139998522518,0.0031160453452056
"AL014",4.38399267196655,11.5620784759521,20.7991561889648,13.4117527008057,16.4151649475098,5.0279860496521,4.11229705810547,1.7592282295227,4.89232492446899,76.8564605712891,73.1060256958008,68.7272186279297,75.1608963012695,0.0862161442637444,0.109789542853832,0.000394857255741954,0.000460991956060752,0.338477671146393,0,0.390595287084579,0,10.6607826445083,0.00643559438811225
"AL011",1.25537347793579,9.20016479492188,18.8525733947754,10.9393653869629,17.5972003936768,4.59644508361816,3.89374899864197,1.89886367321014,4.09317064285278,81.5616302490234,74.0412216186523,68.0056304931641,77.3079376220703,0.0794177129864693,0.130220100283623,0.000928896653931588,0.000523405731655657,0.342864394187927,0,0.433100521564484,0,11.1404925268287,0.0044205964223863
"AL012",6.59015703201294,13.1068201065063,22.0810947418213,15.1740198135376,15.4909372329712,4.55770778656006,3.68571209907532,1.50796473026276,4.50180816650391,74.806022644043,72.7361221313477,69.2464828491211,74.0117492675781,0.122788198292255,0.121507987380028,0.000183180076419376,0.00106697622686625,0.329867869615555,0,0.383832216262817,0,10.2271212393757,0.0132898820958422
"AL021",3.42085242271423,10.7819261550903,20.3274555206299,12.6859216690063,16.9066028594971,4.03332424163818,3.36911344528198,1.44797122478485,3.58994030952454,80.1856918334961,72.714729309082,66.1636810302734,75.8024291992188,0.0771656557917595,0.127031356096268,0.00907957646995783,0.000654885894618928,0.341451287269592,0,0.438445180654526,0,11.3983938564411,0.00344450489160744
"AL022",6.4225344657898,12.9424180984497,21.9595108032227,15.0550403594971,15.5369758605957,4.24068927764893,3.4478805065155,1.44867098331451,4.07028675079346,75.6579666137695,72.8593826293945,69.0901870727539,74.2753372192383,0.132812112569809,0.132488533854485,4.04614240778756e-07,0.00132716249208897,0.334149211645126,0,0.394110709428787,0,11.2078888786457,0.00677136501442531
"AL034",1.26941227912903,8.76119136810303,18.8110008239746,10.867621421814,17.5415897369385,3.32500457763672,2.62368869781494,1.05449461936951,2.78986120223999,82.9629058837891,72.9041748046875,63.0746917724609,75.8052215576172,0.0900854244828224,0.100229792296886,0.022607171908021,0.000485398777527735,0.0501280464231968,0.519665896892548,0.0823629647493362,0.0770894140005112,11.0026135113365,0.00297775360231488
"AL031",4.73580646514893,11.7529640197754,21.3168907165527,13.6999921798706,16.5810852050781,3.67232966423035,2.99165892601013,1.19908237457275,3.52511858940125,78.7520217895508,71.5985946655273,63.9311599731445,74.6747512817383,0.116848699748516,0.160324722528458,0.0207009296864271,0.000649270368739963,0.280620157718658,0,0.418453812599182,0,10.9200126839561,0.00600791773015782
