"Longitude","Latitude","Admin","Year","disease"
-79.94168798,-1.890806137,1,2016,"zik"
-79.86452398,-3.542571645,1,2016,"zik"
-79.58512049,-1.333279403,1,2016,"zik"
-78.89476168,-4.219668899,1,2016,"zik"
-79.64236071,0.961708811,2,2016,"zik"
-78.83031921,-0.860694271,1,2016,"zik"
-72.34965477,9.81800417,1,2016,"zik"
-170.7343459,-14.30837055,0,2016,"zik"
-149.4909421,-17.65435801,1,2016,"zik"
-61.02802697,14.65034989,0,2016,"zik"
-77.35363779,18.13695744,0,2016,"zik"
-66.43219391,18.15311227,0,2016,"zik"
-90.74292137,14.7466962,0,2016,"zik"
-84.97657573,12.89143875,0,2016,"zik"
100.9714554,15.32220624,0,2016,"zik"
-75.42876384,-10.38463211,0,2016,"zik"
-38.06820785,-8.322744176,1,2019,"zik"
-44.12291258,-19.6253351,1,2019,"zik"
-43.1815859,-22.51149436,2,2019,"zik"
-43.23727485,-22.90376528,2,2019,"zik"
-44.12291258,-19.6253351,1,2019,"zik"
-76.20988979,0.672839108,1,2019,"zik"
-76.55281972,3.752649103,1,2019,"zik"
-73.31670298,3.429198195,1,2019,"zik"
-73.49250727,6.686571757,1,2019,"zik"
-73.73038008,4.730490214,1,2019,"zik"
-72.54629575,18.96978047,0,2019,"zik"
-78.69767008,21.56052549,0,2019,"zik"
-66.60424628,18.28885165,0,2019,"zik"
101.1694254,15.40733394,0,2020,"zik"
-66.60424628,18.28885165,0,2020,"zik"
-46.87500293,-17.22076218,1,2020,"zik"
108.187955,16.05711048,2,2020,"zik"
-84.36046338,10.45699163,0,2020,"zik"
-88.68907687,13.76496594,0,2020,"zik"
-90.62267057,15.74094446,0,2020,"zik"
-87.04916032,14.79540559,0,2020,"zik"
-102.3506371,24.04108083,0,2020,"zik"
-84.96989825,12.98626796,0,2020,"zik"
-59.55311692,13.16473894,0,2020,"zik"
-56.04258032,3.903706019,0,2020,"zik"
-64.44627646,-16.51497433,0,2020,"zik"
-73.13717912,3.536268827,0,2020,"zik"
-76.20438619,-10.8879148,0,2020,"zik"
-65.73726584,7.083624291,0,2020,"zik"
-66.43219391,18.15311227,0,2020,"zik"
-59.56478991,13.16340134,0,2020,"zik"
-51.28096228,-23.27755993,2,2021,"zik"
-52.20876253,-24.7525441,1,2021,"zik"
-44.12291258,-19.6253351,1,2021,"zik"
-76.88857991,-7.221892483,1,2021,"zik"
-74.214601,-4.235444372,1,2021,"zik"
-76.23738873,-9.92120218,2,2021,"zik"
-80.65496222,-5.17786945,2,2021,"zik"
-75.99258906,-11.15826414,1,2021,"zik"
-84.36046338,10.45699163,0,2021,"zik"
-88.68907687,13.76496594,0,2021,"zik"
-90.62267057,15.74094446,0,2021,"zik"
-84.96989825,12.98626796,0,2021,"zik"
-66.4897475,18.25283169,0,2021,"zik"
-64.44627646,-16.51497433,0,2021,"zik"
-73.13717912,3.536268827,0,2021,"zik"
-65.73726584,7.083624291,0,2021,"zik"
-55.63908453,-8.193775661,0,2021,"zik"
-58.47790446,-23.30106803,0,2021,"zik"
-76.71084812,-7.139618654,1,2021,"zik"
-74.42922958,-4.130946782,1,2021,"zik"
-76.29958204,-9.798052503,1,2021,"zik"
-80.4838934,-5.203211305,1,2021,"zik"
-75.0826335,-11.41231219,1,2021,"zik"
-66.43219391,18.15311227,0,2021,"zik"
-61.02479809,14.65518009,0,2021,"zik"
-52.72648235,4.842305744,0,2021,"zik"
-23.72756688,15.10440066,2,2021,"zik"
-23.5570542,15.12012023,2,2021,"zik"
-23.56388217,15.0283385,-999,2021,"zik"
-23.74884693,15.27603138,-999,2021,"zik"
-23.1657376,15.20202729,1,2021,"zik"
-24.35629895,15.0070389,1,2021,"zik"
-22.80581582,16.09743964,1,2021,"zik"
-170.7096854,-14.28999342,0,2017,"zik"
17.83647596,-12.48577929,0,2017,"zik"
-63.04635112,18.22684518,0,2017,"zik"
-61.27690212,17.18406126,0,2017,"zik"
-61.20388465,-31.00070924,1,2017,"zik"
-65.41964437,-24.78391267,1,2017,"zik"
-60.69499611,-26.24337715,1,2017,"zik"
-66.21475217,-25.56137584,-999,2017,"zik"
-63.80042872,-22.51611301,2,2017,"zik"
-63.73475476,-22.24262847,2,2017,"zik"
-63.81167401,-22.59585521,-999,2017,"zik"
-64.09106034,-23.20330359,-999,2017,"zik"
-58.19308208,-26.18540022,1,2017,"zik"
-69.97690414,12.5109727,0,2017,"zik"
-77.99087607,24.65770392,0,2017,"zik"
-59.54040744,13.17379315,0,2017,"zik"
-88.39326402,18.39804258,2,2017,"zik"
-88.5698892,18.08328044,2,2017,"zik"
-88.52611043,17.30925585,0,2017,"zik"
-66.29783993,-16.27449882,0,2017,"zik"
-63.12921205,-17.7306203,1,2017,"zik"
-65.43948844,-13.83290048,1,2017,"zik"
-68.25883606,12.18525193,0,2017,"zik"
-54.1120963,-9.388934357,0,2017,"zik"
-37.38380719,-10.55751486,1,2017,"zik"
-41.31288079,-12.28667124,1,2017,"zik"
-41.82073218,-22.00348768,1,2017,"zik"
-49.29541016,-22.28063655,1,2017,"zik"
-51.13736813,-24.69983728,1,2017,"zik"
-44.93165592,-17.52431166,1,2017,"zik"
-81.2238558,19.31324798,0,2017,"zik"
-73.70179912,3.330206669,0,2017,"zik"
-84.11888537,9.981117077,0,2017,"zik"
-76.25992362,20.8892251,0,2017,"zik"
-76.25992362,20.8892251,2,2017,"zik"
-68.94681074,12.17231538,0,2017,"zik"
-61.35751474,15.44287618,0,2017,"zik"
-70.25345891,18.89581441,0,2017,"zik"
-78.4366971,-1.448172113,0,2017,"zik"
-79.83133394,-1.962727645,1,2017,"zik"
-89.20616572,13.68227213,0,2017,"zik"
-53.22841857,4.212476653,0,2017,"zik"
-149.4570614,-17.6539717,0,2017,"zik"
-61.69330564,12.12419285,0,2017,"zik"
-61.57835964,16.23913367,0,2017,"zik"
-90.4701058,14.7211611,0,2017,"zik"
-14.90456489,12.07322958,0,2017,"zik"
-59.1198223,5.018629006,0,2017,"zik"
-72.3213563,18.91487313,0,2017,"zik"
-86.92488886,14.92502378,0,2017,"zik"
72.59346719,23.05114424,2,2017,"zik"
72.63154369,23.03505309,-999,2017,"zik"
78.21667408,12.52765494,2,2017,"zik"
-77.47644043,18.18986687,0,2017,"zik"
101.594636,3.128208054,2,2017,"zik"
73.14960233,-0.613121043,0,2017,"zik"
168.8825756,7.821911426,0,2017,"zik"
-61.02826952,14.66048652,0,2017,"zik"
-116.5962104,31.86738838,1,2017,"zik"
-101.7831589,28.069408,1,2017,"zik"
-103.4386049,24.32766349,0,2017,"zik"
-99.07973211,18.873244,1,2017,"zik"
-110.9171436,29.75886031,1,2017,"zik"
-103.9771623,20.17066763,1,2017,"zik"
-98.88894228,24.34693812,1,2017,"zik"
-97.5094535,25.86933066,2,2017,"zik"
-97.81552075,25.6679601,2,2017,"zik"
-97.88218913,22.27545002,2,2017,"zik"
-98.30135535,26.05035123,2,2017,"zik"
-99.14333859,23.74272126,2,2017,"zik"
-98.78125779,24.01344347,-999,2017,"zik"
-98.14950443,24.84177952,2,2017,"zik"
-105.2070391,21.81300904,2,2017,"zik"
-104.8868616,21.49379475,2,2017,"zik"
-105.2849733,21.54147977,2,2017,"zik"
-105.2978401,21.94090599,2,2017,"zik"
-98.20773044,19.04327931,1,2017,"zik"
-99.22340122,18.92472373,2,2017,"zik"
-96.10250728,18.09117641,2,2017,"zik"
-105.2094546,22.12104476,2,2017,"zik"
-62.186768,16.74260749,0,2017,"zik"
-85.07332129,12.9039873,0,2017,"zik"
-79.56111083,8.793814371,1,2017,"zik"
-80.14086569,8.851971389,0,2017,"zik"
-80.65613968,7.892883054,1,2017,"zik"
-79.4972528,9.062874607,2,2017,"zik"
-58.6796627,-23.14783678,0,2017,"zik"
-75.0722504,-3.587003728,0,2017,"zik"
-75.72036274,-3.244495484,1,2017,"zik"
-76.78285198,-6.813991501,1,2017,"zik"
-73.49125201,-9.612378723,1,2017,"zik"
-75.73483756,-14.0745939,2,2017,"zik"
-76.02234057,-13.30872725,1,2017,"zik"
-77.04134709,-12.02458848,2,2017,"zik"
-78.54320182,-7.982993968,1,2017,"zik"
-77.04341909,-11.92797953,2,2017,"zik"
-80.65408503,-5.177691448,2,2017,"zik"
121.0336811,14.63885196,1,2017,"zik"
121.559395,14.04007088,1,2017,"zik"
122.5018131,11.04349774,1,2017,"zik"
120.712521,15.22158764,1,2017,"zik"
122.9934266,9.551333545,1,2017,"zik"
120.9853957,14.59998419,2,2017,"zik"
-66.45158982,18.21031104,0,2017,"zik"
-62.82987881,17.90080353,0,2017,"zik"
-60.99112546,13.89015051,0,2017,"zik"
-61.20241599,13.25497787,0,2017,"zik"
103.8494782,1.360749381,0,2017,"zik"
103.8814525,1.359718887,-999,2017,"zik"
103.8791095,1.361914522,-999,2017,"zik"
103.8697429,1.367979986,-999,2017,"zik"
103.8670963,1.36530323,1,2017,"zik"
103.8723455,1.364627463,-999,2017,"zik"
-63.05875723,18.05326107,0,2017,"zik"
160.0902108,-9.514317198,0,2017,"zik"
-62.79091033,17.34599618,0,2017,"zik"
-60.98494456,13.88015177,0,2017,"zik"
-63.05452223,18.06150786,0,2017,"zik"
-56.03523417,4.061811904,0,2017,"zik"
100.8828071,15.34340742,0,2017,"zik"
100.34887,16.27297489,1,2017,"zik"
-61.12834933,10.41321079,0,2017,"zik"
-71.14043751,21.45971716,1,2017,"zik"
-64.63261853,18.42387299,0,2017,"zik"
-97.57747787,26.14069506,2,2017,"zik"
-98.23673571,26.20250518,2,2017,"zik"
-81.5951713,27.83335452,1,2017,"zik"
-98.26124626,26.10083654,2,2017,"zik"
-64.79365111,17.73595569,0,2017,"zik"
-64.9213111,18.34892254,1,2017,"zik"
-64.80132058,17.74536258,1,2017,"zik"
-64.75341432,18.33546349,1,2017,"zik"
-66.47446452,6.78916436,0,2017,"zik"
106.8662289,10.67403987,2,2017,"zik"
106.4679209,10.19980372,1,2017,"zik"
106.6719531,10.79803005,2,2017,"zik"
108.3807915,14.4962959,0,2017,"zik"
107.1477651,11.00281365,1,2017,"zik"
105.932398,10.25813767,1,2017,"zik"
108.2178312,12.84090881,1,2017,"zik"
-103.4386049,24.32766349,0,2018,"zik"
103.8494782,1.360749381,0,2018,"zik"
-99.14333859,23.74272126,2,2018,"zik"
-87.17699251,14.06692915,2,2018,"zik"
-78.4366971,-1.448172113,0,2018,"zik"
-58.6796627,-23.14783678,0,2018,"zik"
-75.73483756,-14.0745939,2,2018,"zik"
108.3807915,14.4962959,0,2018,"zik"
100.8828071,15.34340742,0,2018,"zik"
73.14960233,-0.613121043,0,2018,"zik"
122.783332,12.50061394,0,2018,"zik"
-95.53207957,18.47401327,1,2018,"zik"
-57.50075958,-25.37143533,-999,2018,"zik"
-57.52674847,-25.30665662,-999,2018,"zik"
-75.0722504,-3.587003728,0,2018,"zik"
-104.053863,20.19131016,1,2018,"zik"
-91.52998548,14.85040926,1,2018,"zik"
-87.1433508,14.9220989,0,2018,"zik"
-84.11611088,10.46516968,0,2018,"zik"
-66.57234863,18.12818819,0,2018,"zik"
-53.88094452,-8.511116939,0,2018,"zik"
-73.42807011,3.688798935,0,2018,"zik"
32.1763647,1.571073399,0,2018,"zik"
-105.2576482,19.93767359,2,2018,"zik"
-105.225898,20.65323711,2,2018,"zik"
-104.8502404,20.76028754,2,2018,"zik"
-47.20081673,-23.08792611,2,2018,"zik"
32.2972143,1.510670448,0,2018,"zik"
100.8637357,15.21644557,0,2018,"zik"
-64.91566517,-5.02990689,1,2018,"zik"
-110.3873279,30.37211879,1,2018,"zik"
-84.91036835,12.91255655,0,2018,"zik"
-44.278071,-17.44676113,1,2018,"zik"
121.9525986,-3.994868961,0,2018,"zik"
168.5553887,7.322218906,0,2018,"zik"
-86.2299666,12.10637824,1,2018,"zik"
-172.4284354,-13.63425005,0,2018,"zik"
-64.72937914,-21.51805162,1,2018,"zik"
73.51390456,26.80711333,1,2018,"zik"
77.26545233,23.57173783,1,2018,"zik"
70.98622482,23.13111174,1,2018,"zik"
-110.9364981,31.30031208,1,2018,"zik"
17.54770119,-12.21275329,0,2018,"zik"
-49.37239957,-20.81504537,2,2018,"zik"
-43.94310918,-19.91432357,1,2018,"zik"
-89.10072986,20.23070268,1,2018,"zik"
-78.93884277,21.58201879,0,2018,"zik"
16.14889805,-16.27840974,2,2018,"zik"
-108.2129821,25.82573965,1,2018,"zik"
-115.2567022,30.8887574,1,2018,"zik"
-104.9310541,21.94823821,1,2018,"zik"
-100.9880002,22.15977108,1,2018,"zik"
-92.43094064,18.3024021,1,2018,"zik"
-101.2566786,21.01957877,1,2018,"zik"
-104.654935,24.02645729,1,2018,"zik"
-96.68297346,16.78731161,1,2018,"zik"
-99.49755133,17.82897766,1,2018,"zik"
-96.13528952,19.1751965,1,2018,"zik"
-101.2858307,19.18246439,1,2018,"zik"
-87.05914139,19.20247425,1,2018,"zik"
-99.91349527,26.57737323,1,2018,"zik"
-42.62872151,-19.51226373,2,2018,"zik"
-48.28073276,-18.90387052,2,2018,"zik"
-43.3075427,-15.80149395,2,2018,"zik"
-55.7775816,-12.85732925,1,2019,"zik"
-66.17245905,-17.41633306,1,2019,"zik"
-70.36674843,18.90579724,0,2019,"zik"
138.1105383,9.529457095,0,2019,"zik"
-88.65891635,13.65181683,0,2019,"zik"
-36.48229822,-7.294458218,1,2019,"zik"
-80.65255886,-5.178211372,1,2019,"zik"
-88.92055909,14.03419173,2,2019,"zik"
-89.84159957,13.92465162,2,2019,"zik"
-89.72957072,13.71072392,2,2019,"zik"
-40.31128788,-20.12694677,1,2019,"zik"
103.8634688,1.363421104,0,2019,"zik"
-47.93837539,-19.74437217,2,2019,"zik"
-48.27935947,-18.91134087,2,2019,"zik"
-49.4677841,-18.95790669,2,2019,"zik"
-48.93456392,-20.02574593,2,2019,"zik"
-80.42777545,-3.556040067,1,2019,"zik"
-47.89331114,-22.01105631,1,2019,"zik"
-45.27395987,-20.89383783,2,2019,"zik"
-44.63572468,-20.54203965,2,2019,"zik"
-44.75828447,-20.44361355,2,2019,"zik"
-44.88947247,-20.1447573,2,2019,"zik"
-45.79457933,-19.52421806,2,2019,"zik"
-45.43310641,-20.46501086,2,2019,"zik"
-44.48553693,-20.39210207,2,2019,"zik"
-44.41861367,-20.19767892,2,2019,"zik"
-44.58081025,-20.07654681,2,2019,"zik"
-45.68090622,-19.79166763,2,2019,"zik"
-45.23555939,-19.33283542,2,2019,"zik"
-44.82791205,-20.69530065,2,2019,"zik"
-44.60950954,-19.85926197,2,2019,"zik"
-45.07157192,-19.94948966,2,2019,"zik"
-45.2907221,-20.0863872,2,2019,"zik"
-44.85741823,-19.98265946,2,2019,"zik"
35.54225683,3.327202339,2,2019,"zik"
35.37798229,1.630921508,2,2019,"zik"
-78.79806526,-5.709467137,1,2019,"zik"
-52.03605101,-24.71593292,1,2019,"zik"
101.0791991,4.600995095,1,2019,"zik"
6.127710622,43.12199677,2,2019,"zik"
6.238357198,43.47089259,1,2019,"zik"
13.22951438,-8.81383355,1,2019,"zik"
-66.11643578,18.46153506,1,2019,"zik"
77.26545233,23.57173783,1,2019,"zik"
108.3313604,14.5463372,1,2019,"zik"
-102.5626733,24.33824219,1,2019,"zik"
-80.1587136,-5.09381408,1,2019,"zik"
-80.67443652,-5.269083378,1,2019,"zik"
-80.52552534,-5.118998412,1,2019,"zik"
-44.278071,-17.44676113,1,2019,"zik"
-73.42807011,3.688798935,1,2019,"zik"
100.8637357,15.21644557,1,2019,"zik"
-43.94310918,-19.91432357,1,2019,"zik"
-36.57715168,-5.221588225,1,2019,"zik"
-50.98617149,-27.15360892,1,2019,"zik"
-87.1433508,14.9220989,1,2019,"zik"
-99.09682388,18.78321784,1,2021,"zik"
-34.88257687,-8.058144781,2,2021,"zik"
-51.16761257,-24.87612184,1,2021,"zik"
-44.4993633,-17.52176044,1,2021,"zik"
-44.4993633,-17.52176044,1,2022,"zik"
-39.59434056,-4.353848526,1,2022,"zik"
-39.31465556,-7.223911199,-999,2022,"zik"
-39.41202182,-7.230243524,-999,2022,"zik"
-39.11109869,-8.067798295,-999,2022,"zik"
-41.67105651,-14.20654087,-999,2022,"zik"
-49.51194084,-15.88327724,1,2022,"zik"
-48.3341998,-10.24719178,1,2022,"zik"
101.1029256,15.73507764,0,2021,"zik"
101.1029256,15.73507764,0,2022,"zik"
76.29936404,9.979996875,2,2021,"zik"
76.52539849,9.601732892,2,2021,"zik"
76.61532646,8.896254408,2,2021,"zik"
73.97398552,18.28280184,2,2021,"zik"
76.94133279,8.526556609,2,2022,"zik"
82.46238452,25.56424646,-999,2022,"zik"
80.91503637,26.85781203,2,2022,"zik"
77.16734729,28.67271674,1,2022,"zik"
78.09210917,27.90122704,2,2022,"zik"
80.33493892,26.45694155,2,2022,"zik"
74.84539101,31.63814455,2,2022,"zik"
75.79188872,26.8996318,2,2022,"zik"
73.03121928,26.24565978,2,2022,"zik"
78.4244793,17.49075788,2,2022,"zik"
103.8881472,1.360663517,0,2022,"zik"
-84.32877771,10.40012936,0,2021,"zik"
-84.32877771,10.40012936,1,2022,"zik"
-89.10132982,13.78379268,0,2021,"zik"
-89.10132982,13.78379268,1,2022,"zik"
-90.38097702,15.66907332,-999,2021,"zik"
-90.38097702,15.66907332,-999,2022,"zik"
-84.96620141,12.8914803,0,2021,"zik"
-84.96620141,12.8914803,1,2022,"zik"
-66.48227457,18.24696684,0,2021,"zik"
-66.48227457,18.24696684,1,2022,"zik"
-64.1963752,-16.76617623,0,2021,"zik"
-64.1963752,-16.76617623,1,2022,"zik"
-72.53506207,3.491872456,0,2021,"zik"
-72.53506207,3.491872456,1,2022,"zik"
-75.49805237,-10.42964295,0,2021,"zik"
-75.49805237,-10.42964295,1,2022,"zik"
-66.87520372,7.142177996,0,2021,"zik"
-66.87520372,7.142177996,1,2022,"zik"
-58.26622995,-23.30220724,0,2021,"zik"
-58.26622995,-23.30220724,1,2022,"zik"
-62.82063819,17.90091562,0,2021,"zik"
-99.917,16.85,2,2016,"zik"
72.616669,23.033333,2,2017,"zik"
72.616669,23.033333,2,2017,"zik"
-36,-9,2,2015,"zik"
-36,-9,2,2015,"zik"
-36,-9,2,2015,"zik"
-36,-9,2,2015,"zik"
-36,-9,2,2015,"zik"
-36,-9,2,2015,"zik"
-36,-9,2,2015,"zik"
-36,-9,2,2015,"zik"
-36,-9,2,2015,"zik"
-36,-9,2,2015,"zik"
-36,-9,2,2015,"zik"
-36,-9,2,2015,"zik"
-36,-9,2,2015,"zik"
-36,-9,2,2015,"zik"
-36,-9,2,2015,"zik"
-36,-9,2,2015,"zik"
103.883759,1.320116,1,2016,"zik"
103.883759,1.320116,1,2016,"zik"
103.883759,1.320116,1,2016,"zik"
103.883759,1.320116,1,2016,"zik"
103.883759,1.320116,1,2016,"zik"
103.883759,1.320116,1,2016,"zik"
103.883759,1.320116,1,2016,"zik"
103.883759,1.320116,1,2016,"zik"
103.883759,1.320116,1,2016,"zik"
103.883759,1.320116,1,2016,"zik"
103.883759,1.320116,1,2016,"zik"
103.883759,1.320116,1,2016,"zik"
103.883759,1.320116,1,2016,"zik"
103.883759,1.320116,1,2016,"zik"
103.883759,1.320116,1,2016,"zik"
103.883759,1.320116,1,2016,"zik"
103.883759,1.320116,1,2016,"zik"
103.883759,1.320116,1,2016,"zik"
103.883759,1.320116,1,2016,"zik"
103.883759,1.320116,1,2016,"zik"
103.883759,1.320116,1,2016,"zik"
103.883759,1.320116,1,2016,"zik"
103.883759,1.320116,1,2016,"zik"
103.885002,1.33472,1,2016,"zik"
103.885002,1.33472,1,2016,"zik"
103.885002,1.33472,1,2016,"zik"
-54.961185,-25.607555,2,2016,"zik"
-63,-5,2,2015,"zik"
-63,-5,2,2015,"zik"
-63,-5,2,2015,"zik"
-63,-5,2,2016,"zik"
-63,-5,2,2015,"zik"
-63,-5,2,2018,"zik"
-47.33139,-22.739166,2,2016,"zik"
79,16,2,2016,"zik"
-75.828056,6.55972,2,2016,"zik"
-75.828056,6.55972,2,2016,"zik"
-75.828056,6.55972,2,2016,"zik"
-75.828056,6.55972,2,2016,"zik"
-75.828056,6.55972,2,2016,"zik"
-75.828056,6.55972,2,2016,"zik"
-75.5,7,2,2016,"zik"
121.166664,14.583333,2,2016,"zik"
-36.66111,-9.7525,2,2015,"zik"
-36.66111,-9.7525,2,2015,"zik"
-36.66111,-9.7525,2,2015,"zik"
-48.201111,-21.827627,2,2016,"zik"
-70.761665,7.090278,2,2016,"zik"
-70.761665,7.090278,2,2016,"zik"
-70.761665,7.090278,2,2016,"zik"
-70.761665,7.090278,2,2016,"zik"
-70.761665,7.090278,2,2016,"zik"
-70.761665,7.090278,2,2016,"zik"
-70.333336,-18.483334,2,2016,"zik"
-70.333336,-18.483334,2,2016,"zik"
-70.333336,-18.483334,2,2016,"zik"
-70.333336,-18.483334,2,2016,"zik"
-70.333336,-18.483334,2,2016,"zik"
-70.333336,-18.483334,2,2016,"zik"
-82.756058,22.813999,2,2016,"zik"
-57.63591,-25.300659,2,2016,"zik"
-57.63591,-25.300659,2,2016,"zik"
-57.63591,-25.300659,2,2016,"zik"
-57.63591,-25.300659,2,2016,"zik"
-57.63591,-25.300659,2,2016,"zik"
-57.63591,-25.300659,2,2016,"zik"
-57.63591,-25.300659,2,2016,"zik"
-57.666672,-25.26667,2,2016,"zik"
-75,10.75,2,2016,"zik"
-75,10.75,2,2016,"zik"
-75,10.75,2,2016,"zik"
-75,10.75,2,2016,"zik"
-75,10.75,2,2016,"zik"
-75,10.75,2,2016,"zik"
-87,15.66667,2,2016,"zik"
-70.75,18.5,2,2016,"zik"
-70.75,18.5,2,2016,"zik"
107.242996,10.54174,1,2016,"zik"
-76,24,1,2016,"zik"
-76,24,1,2016,"zik"
-42,-12,2,2015,"zik"
-42,-12,2,2015,"zik"
-42,-12,2,2015,"zik"
-42,-12,2,2017,"zik"
-42,-12,2,2015,"zik"
-42,-12,2,2015,"zik"
-42,-12,2,2015,"zik"
-42,-12,2,2016,"zik"
-42,-12,2,2015,"zik"
-42,-12,2,2015,"zik"
-42,-12,2,2016,"zik"
-42,-12,2,2015,"zik"
-42,-12,2,2015,"zik"
-42,-12,2,2015,"zik"
-42,-12,2,2015,"zik"
-42,-12,2,2016,"zik"
-42,-12,2,2015,"zik"
-42,-12,2,2015,"zik"
-42,-12,2,2015,"zik"
-42,-12,2,2015,"zik"
-42,-12,2,2015,"zik"
-42,-12,2,2015,"zik"
-42,-12,2,2016,"zik"
-42,-12,2,2015,"zik"
-42,-12,2,2015,"zik"
-42,-12,2,2015,"zik"
-42,-12,2,2016,"zik"
-42,-12,2,2015,"zik"
-42,-12,2,2015,"zik"
-42,-12,2,2015,"zik"
-42,-12,2,2015,"zik"
-42,-12,2,2015,"zik"
88.340279,22.646111,2,2016,"zik"
88.340279,22.646111,2,2016,"zik"
88.340279,22.646111,2,2016,"zik"
115.248611,-8.423056,2,2016,"zik"
115.248611,-8.423056,2,2016,"zik"
99.203003,19.391581,2,2016,"zik"
100.51667,13.75,2,2016,"zik"
100.51667,13.75,2,2016,"zik"
100.51667,13.75,2,2016,"zik"
100.51667,13.75,2,2016,"zik"
100.51667,13.75,2,2016,"zik"
100.51667,13.75,2,2017,"zik"
100.51667,13.75,2,2016,"zik"
72.630753,23.038696,2,2017,"zik"
72.630753,23.038696,2,2017,"zik"
-71.25,18.166668,2,2016,"zik"
-71.25,18.166668,2,2016,"zik"
-74.796387,10.963889,2,2016,"zik"
-74.796387,10.963889,2,2016,"zik"
-74.796387,10.963889,2,2016,"zik"
-74.796387,10.963889,2,2015,"zik"
-74.796387,10.963889,2,2016,"zik"
-74.796387,10.963889,2,2015,"zik"
-74.796387,10.963889,2,2015,"zik"
121.102295,13.706832,2,2016,"zik"
103.934196,1.331464,2,2016,"zik"
103.950829,1.34167,1,2016,"zik"
103.950829,1.34167,1,2016,"zik"
103.950829,1.34167,1,2016,"zik"
-48.50444,-1.45583,2,2015,"zik"
-88.197563,17.499519,2,2016,"zik"
-88.197563,17.499519,2,2016,"zik"
-60.5275,11.31507,2,2016,"zik"
106.375847,10.24147,2,2017,"zik"
88,24,1,2016,"zik"
77.603287,12.97623,2,2016,"zik"
13.58333,-8.58333,1,2017,"zik"
-61.22773,13.012296,1,2016,"zik"
-79.530678,8.99582,2,2016,"zik"
-16.08333,11.25,2,2016,"zik"
106.666672,11.16667,1,2016,"zik"
106.716667,10.8,2,2016,"zik"
103.848183,1.350772,2,2016,"zik"
103.848183,1.350772,2,2016,"zik"
103.848183,1.350772,2,2016,"zik"
-22.83333,16.08333,1,2015,"zik"
-22.83333,16.08333,1,2015,"zik"
-60.673332,2.819722,2,2015,"zik"
-74.030014,8.670438,2,2016,"zik"
-74.030014,8.670438,2,2015,"zik"
-74.030014,8.670438,2,2016,"zik"
-74.030014,8.670438,2,2015,"zik"
-74.030014,8.670438,2,2016,"zik"
-74.030014,8.670438,2,2016,"zik"
-74.030014,8.670438,2,2016,"zik"
-74.030014,8.670438,2,2016,"zik"
-68.25,12.2,1,2016,"zik"
-68.25,12.2,1,2016,"zik"
-68.25,12.2,1,2016,"zik"
-68.25,12.2,1,2016,"zik"
-68.25,12.2,1,2016,"zik"
-68.25,12.2,1,2016,"zik"
-68.25,12.2,1,2016,"zik"
-68.25,12.2,1,2016,"zik"
121.919319,11.98013,2,2016,"zik"
114,1,2,2015,"zik"
-73.351418,5.44871,2,2016,"zik"
-73.351418,5.44871,2,2016,"zik"
-73.351418,5.44871,2,2016,"zik"
-73.351418,5.44871,2,2016,"zik"
-73.351418,5.44871,2,2016,"zik"
-73.351418,5.44871,2,2016,"zik"
103.651939,18.363041,1,2016,"zik"
103.651939,18.363041,1,2016,"zik"
-58.672501,-34.587502,2,2016,"zik"
-57.150002,-25.383329,2,2016,"zik"
-56.01535,-25.46982,2,2016,"zik"
121.089996,14.31,2,2016,"zik"
-38.324169,-12.6975,2,2015,"zik"
-38.324169,-12.6975,2,2015,"zik"
-38.324169,-12.6975,2,2015,"zik"
-38.324169,-12.6975,2,2015,"zik"
-69.865463,-19.011192,2,2016,"zik"
-35.881111,-7.23056,2,2015,"zik"
-47.060829,-22.90556,2,2015,"zik"
-47.060829,-22.90556,2,2016,"zik"
-47.060829,-22.90556,2,2016,"zik"
-47.060829,-22.90556,2,2016,"zik"
-75.618896,1.61435,2,2016,"zik"
-75.618896,1.61435,2,2016,"zik"
-75.618896,1.61435,2,2016,"zik"
-75.618896,1.61435,2,2016,"zik"
-75.618896,1.61435,2,2016,"zik"
-75.618896,1.61435,2,2016,"zik"
-66.916664,10.5,2,2016,"zik"
-66.916664,10.5,2,2016,"zik"
-66.916664,10.5,2,2016,"zik"
-75.514442,10.399722,2,2015,"zik"
-75.514442,10.399722,2,2016,"zik"
-63.253868,10.66516,2,2016,"zik"
-76.779793,2.57173,2,2016,"zik"
-76.779793,2.57173,2,2016,"zik"
-76.779793,2.57173,2,2016,"zik"
-76.779793,2.57173,2,2016,"zik"
-76.779793,2.57173,2,2016,"zik"
-76.779793,2.57173,2,2016,"zik"
120.916946,14.4825,1,2016,"zik"
120.916946,14.4825,1,2016,"zik"
-88.004509,17.762403,2,2016,"zik"
-40,-5,2,2015,"zik"
-40,-5,2,2015,"zik"
-40,-5,2,2016,"zik"
-40,-5,2,2015,"zik"
-40,-5,2,2015,"zik"
-40,-5,2,2016,"zik"
-40,-5,2,2015,"zik"
-40,-5,2,2015,"zik"
-40,-5,2,2015,"zik"
-40,-5,2,2015,"zik"
-40,-5,2,2015,"zik"
-40,-5,2,2015,"zik"
-40,-5,2,2015,"zik"
123.890709,10.31672,2,2016,"zik"
123.890709,10.31672,2,2016,"zik"
123.890709,10.31672,2,2016,"zik"
123.75,10.333333,2,2016,"zik"
