"Longitude","Latitude","Admin","Year","disease"
104.343428,15.894663,1,2001,"dengue"
100.6344385,13.76627046,2,2001,"dengue"
100.4762847,13.75388076,2,2001,"dengue"
100.5185439,13.74564741,2,2001,"dengue"
100.5434483,13.75228641,2,2001,"dengue"
98.53034955,15.19480558,2,2001,"dengue"
99.54593089,18.40805512,2,2001,"dengue"
101.1305356,15.18654904,2,2001,"dengue"
101.4475719,14.61844667,2,2001,"dengue"
101.1810489,16.38022604,2,2001,"dengue"
99.77778429,13.53791746,2,2001,"dengue"
100.4101742,6.934268664,2,2001,"dengue"
100.504418,13.748735,2,2001,"dengue"
100.504418,13.748735,1,2002,"dengue"
99.830988,19.907104,1,2002,"dengue"
99.536162,16.328773,1,2002,"dengue"
102.581123,16.405946,1,2002,"dengue"
101.019393,15.121058,1,2002,"dengue"
104.519751,16.565349,1,2002,"dengue"
104.434378,17.390915,1,2002,"dengue"
99.959903,8.432483,1,2002,"dengue"
103.314695,18.053628,1,2002,"dengue"
100.684629,14.062717,1,2002,"dengue"
98.346683,7.960381,1,2002,"dengue"
99.813421,13.528289,1,2002,"dengue"
104.32201,15.118601,1,2002,"dengue"
100.6344385,13.76627046,2,2002,"dengue"
100.5185439,13.74564741,2,2002,"dengue"
100.5434483,13.75228641,2,2002,"dengue"
98.53034955,15.19480558,2,2002,"dengue"
99.54593089,18.40805512,2,2002,"dengue"
101.1305356,15.18654904,2,2002,"dengue"
101.662185,15.22540282,2,2002,"dengue"
101.9412837,15.0187762,2,2002,"dengue"
102.0984878,14.9676343,2,2002,"dengue"
102.5475721,15.24491309,2,2002,"dengue"
101.1810489,16.38022604,2,2002,"dengue"
99.77778429,13.53791746,2,2002,"dengue"
100.4101742,6.934268664,2,2002,"dengue"
100.504418,13.748735,2,2002,"dengue"
100.504418,13.748735,1,2003,"dengue"
99.830988,19.907104,1,2003,"dengue"
99.536162,16.328773,1,2003,"dengue"
102.581123,16.405946,1,2003,"dengue"
99.959903,8.432483,1,2003,"dengue"
100.529984,14.342044,1,2003,"dengue"
98.346683,7.960381,1,2003,"dengue"
99.813421,13.528289,1,2003,"dengue"
103.826476,17.387016,1,2003,"dengue"
104.32201,15.118601,1,2003,"dengue"
100.518264,17.741629,1,2003,"dengue"
100.6344385,13.76627046,2,2003,"dengue"
100.5185439,13.74564741,2,2003,"dengue"
101.1305356,15.18654904,2,2003,"dengue"
100.504418,13.748735,2,2003,"dengue"
100.626441,13.770302,1,2004,"dengue"
99.830988,19.907104,1,2004,"dengue"
99.536162,16.328773,1,2004,"dengue"
102.581123,16.405946,1,2004,"dengue"
99.959903,8.432483,1,2004,"dengue"
100.529984,14.342044,1,2004,"dengue"
98.346683,7.960381,1,2004,"dengue"
99.813421,13.528289,1,2004,"dengue"
101.426956,12.854308,1,2004,"dengue"
103.826476,17.387016,1,2004,"dengue"
104.32201,15.118601,1,2004,"dengue"
100.518264,17.741629,1,2004,"dengue"
100.6344385,13.76627046,2,2004,"dengue"
100.5185439,13.74564741,2,2004,"dengue"
99.47979524,16.46014689,2,2004,"dengue"
101.1305356,15.18654904,2,2004,"dengue"
104.5745153,15.12493709,2,2004,"dengue"
100.504418,13.748735,2,2004,"dengue"
100.626441,13.770302,1,2005,"dengue"
99.830988,19.907104,1,2005,"dengue"
99.536162,16.328773,1,2005,"dengue"
102.581123,16.405946,1,2005,"dengue"
101.019393,15.121058,1,2005,"dengue"
101.176667,14.214832,1,2005,"dengue"
100.155466,15.681895,1,2005,"dengue"
99.959903,8.432483,1,2005,"dengue"
100.046363,7.503906,1,2005,"dengue"
99.623915,12.93957,1,2005,"dengue"
98.346683,7.960381,1,2005,"dengue"
99.636771,11.931298,1,2005,"dengue"
98.700544,9.967861,1,2005,"dengue"
101.426956,12.854308,1,2005,"dengue"
102.328503,13.785206,1,2005,"dengue"
100.113965,6.480503,1,2005,"dengue"
104.32201,15.118601,1,2005,"dengue"
100.557096,6.902389,1,2005,"dengue"
99.60756,7.532732,1,2005,"dengue"
100.6344385,13.76627046,2,2005,"dengue"
100.5185439,13.74564741,2,2005,"dengue"
100.5434483,13.75228641,2,2005,"dengue"
99.47979524,16.46014689,2,2005,"dengue"
101.1305356,15.18654904,2,2005,"dengue"
104.5745153,15.12493709,2,2005,"dengue"
100.504418,13.748735,2,2005,"dengue"
100.504418,13.748735,1,2006,"dengue"
99.830988,19.907104,1,2006,"dengue"
99.536162,16.328773,1,2006,"dengue"
102.581123,16.405946,1,2006,"dengue"
101.019393,15.121058,1,2006,"dengue"
99.959903,8.432483,1,2006,"dengue"
100.346249,16.257367,1,2006,"dengue"
99.813421,13.528289,1,2006,"dengue"
104.32201,15.118601,1,2006,"dengue"
103.659276,14.882941,1,2006,"dengue"
100.6344385,13.76627046,2,2006,"dengue"
100.5185439,13.74564741,2,2006,"dengue"
100.5434483,13.75228641,2,2006,"dengue"
99.47979524,16.46014689,2,2006,"dengue"
101.1305356,15.18654904,2,2006,"dengue"
101.2359993,14.27614565,2,2006,"dengue"
102.4737546,17.91480389,2,2006,"dengue"
101.4019595,6.706980242,2,2006,"dengue"
100.4166442,16.20748251,2,2006,"dengue"
104.5745153,15.12493709,2,2006,"dengue"
103.6962786,14.71416278,2,2006,"dengue"
103.8488561,14.61891843,2,2006,"dengue"
103.7833037,15.17787777,2,2006,"dengue"
100.504418,13.748735,2,2006,"dengue"
100.504418,13.748735,1,2007,"dengue"
99.830988,19.907104,1,2007,"dengue"
99.536162,16.328773,1,2007,"dengue"
102.581123,16.405946,1,2007,"dengue"
101.019393,15.121058,1,2007,"dengue"
99.959903,8.432483,1,2007,"dengue"
101.351557,6.728428,1,2007,"dengue"
104.32201,15.118601,1,2007,"dengue"
102.528048,12.312635,1,2007,"dengue"
101.229956,6.189917,1,2007,"dengue"
100.6344385,13.76627046,2,2007,"dengue"
100.5185439,13.74564741,2,2007,"dengue"
99.47979524,16.46014689,2,2007,"dengue"
101.1305356,15.18654904,2,2007,"dengue"
104.6803596,14.60185411,2,2007,"dengue"
104.5745153,15.12493709,2,2007,"dengue"
100.504418,13.748735,1,2008,"dengue"
99.830988,19.907104,1,2008,"dengue"
99.536162,16.328773,1,2008,"dengue"
100.155466,15.681895,1,2008,"dengue"
99.959903,8.432483,1,2008,"dengue"
99.583581,13.530941,1,2008,"dengue"
101.426956,12.854308,1,2008,"dengue"
100.113965,6.480503,1,2008,"dengue"
104.32201,15.118601,1,2008,"dengue"
100.5185439,13.74564741,2,2008,"dengue"
101.1305356,15.18654904,2,2008,"dengue"
101.1810489,16.38022604,2,2008,"dengue"
104.5745153,15.12493709,2,2008,"dengue"
100.504418,13.748735,1,2009,"dengue"
102.958924,14.8164,1,2009,"dengue"
101.445532,13.607588,1,2009,"dengue"
102.13227,12.875338,1,2009,"dengue"
99.830988,19.907104,1,2009,"dengue"
99.066523,10.346154,1,2009,"dengue"
102.581123,16.405946,1,2009,"dengue"
99.024613,8.13057,1,2009,"dengue"
98.957621,18.114863,1,2009,"dengue"
101.176667,14.214832,1,2009,"dengue"
100.107757,13.92318,1,2009,"dengue"
100.155466,15.681895,1,2009,"dengue"
99.959903,8.432483,1,2009,"dengue"
101.720537,6.17881,1,2009,"dengue"
100.39683,13.92116,1,2009,"dengue"
100.684629,14.062717,1,2009,"dengue"
101.351557,6.728428,1,2009,"dengue"
98.422017,8.669568,1,2009,"dengue"
100.346249,16.257367,1,2009,"dengue"
99.636771,11.931298,1,2009,"dengue"
98.700544,9.967861,1,2009,"dengue"
99.583581,13.530941,1,2009,"dengue"
101.426956,12.854308,1,2009,"dengue"
103.817366,15.917062,1,2009,"dengue"
103.826476,17.387016,1,2009,"dengue"
100.71176,13.593797,1,2009,"dengue"
100.113965,6.480503,1,2009,"dengue"
104.372427,14.854428,1,2009,"dengue"
103.659276,14.882941,1,2009,"dengue"
101.229956,6.189917,1,2009,"dengue"
100.5185439,13.74564741,2,2009,"dengue"
101.1305356,15.18654904,2,2009,"dengue"
99.77778429,13.53791746,2,2009,"dengue"
104.5745153,15.12493709,2,2009,"dengue"
100.504418,13.748735,1,2010,"dengue"
99.830988,19.907104,1,2010,"dengue"
99.959903,8.432483,1,2010,"dengue"
104.32201,15.118601,1,2010,"dengue"
100.5185439,13.74564741,2,2010,"dengue"
99.60591274,13.90964302,2,2010,"dengue"
101.1305356,15.18654904,2,2010,"dengue"
103.6503867,18.07454884,2,2010,"dengue"
103.1895383,18.01163956,2,2010,"dengue"
103.9047934,17.9843514,2,2010,"dengue"
100.996488,16.66016676,2,2010,"dengue"
99.77778429,13.53791746,2,2010,"dengue"
101.3494786,12.71555926,2,2010,"dengue"
104.5745153,15.12493709,2,2010,"dengue"
100.501765,13.756331,1,2011,"dengue"
99.830988,19.907104,1,2011,"dengue"
99.959903,8.432483,1,2011,"dengue"
104.32201,15.118601,1,2011,"dengue"
100.5185439,13.74564741,2,2011,"dengue"
99.77778429,13.53791746,2,2011,"dengue"
100.501765,13.756331,1,2012,"dengue"
101.1305356,15.18654904,2,2012,"dengue"
100.533807,13.766626,1,2013,"dengue"
99.54593089,18.40805512,2,2013,"dengue"
102.0984878,14.9676343,2,2013,"dengue"
99.77778429,13.53791746,2,2013,"dengue"
101.34491,12.71864,2,2013,"dengue"
100.501765,13.756331,1,2014,"dengue"
46.8254132,14.6093259,2,2003,"dengue"
43.31741513,14.26771027,2,2004,"dengue"
44.766238,13.9022,1,2005,"dengue"
43.31741513,14.26771027,2,2005,"dengue"
45.70504035,14.73606752,2,2005,"dengue"
47.30898554,14.57578444,2,2005,"dengue"
46.48046583,14.45748587,2,2005,"dengue"
43.39222967,13.51672561,2,2005,"dengue"
43.769779,13.421212,1,2008,"dengue"
48.99851425,14.69274895,2,2010,"dengue"
43.32947,16.11806,1,2012,"dengue"
42.87157,15.63628,2,2012,"dengue"
143.4647989,-3.81189313,2,1976,"dengue"
142.8249602,-4.521009191,2,1976,"dengue"
145.240782,-6.479375,1,2011,"dengue"
145.240782,-6.479375,1,2012,"dengue"
-56.296089,-25.825832,1,1988,"dengue"
-57.60330658,-25.28219921,2,1988,"dengue"
-56.296089,-25.825832,1,1989,"dengue"
-57.60330658,-25.28219921,2,1989,"dengue"
-56.296089,-25.825832,1,1990,"dengue"
-57.60330658,-25.28219921,2,1990,"dengue"
-56.296089,-25.825832,1,1991,"dengue"
-57.60330658,-25.28219921,2,1991,"dengue"
-56.296089,-25.825832,1,1992,"dengue"
-57.60330658,-25.28219921,2,1992,"dengue"
-56.296089,-25.825832,1,1993,"dengue"
-57.60330658,-25.28219921,2,1993,"dengue"
-56.296089,-25.825832,1,1994,"dengue"
-57.60330658,-25.28219921,2,1994,"dengue"
-56.296089,-25.825832,1,1995,"dengue"
-57.60330658,-25.28219921,2,1995,"dengue"
-56.948957,-25.195243,1,1996,"dengue"
-56.296089,-25.825832,1,1996,"dengue"
-57.60330658,-25.28219921,2,1996,"dengue"
-54.65864233,-25.49898547,2,2000,"dengue"
-57.502188,-25.527273,1,2003,"dengue"
-57.502188,-25.527273,1,2005,"dengue"
-54.65864233,-25.49898547,2,2005,"dengue"
-57.60330658,-25.28219921,2,2005,"dengue"
-57.502188,-25.527273,1,2006,"dengue"
-54.65864233,-25.49898547,2,2006,"dengue"
-57.60330658,-25.28219921,2,2006,"dengue"
-57.35243442,-25.39306768,2,2006,"dengue"
-57.502188,-25.527273,1,2007,"dengue"
-56.948957,-25.195243,1,2007,"dengue"
-56.296089,-25.825832,1,2007,"dengue"
-57.130127,-26.042132,1,2007,"dengue"
-54.65864233,-25.49898547,2,2007,"dengue"
-57.60330658,-25.28219921,2,2007,"dengue"
-57.45261601,-25.36832022,2,2007,"dengue"
-57.54990407,-25.32305366,2,2007,"dengue"
-57.61567857,-25.35091661,2,2007,"dengue"
-57.51120548,-25.34729274,2,2007,"dengue"
-57.502188,-25.527273,1,2008,"dengue"
-54.65864233,-25.49898547,2,2008,"dengue"
-57.60330658,-25.28219921,2,2008,"dengue"
-57.502188,-25.527273,1,2009,"dengue"
-54.65864233,-25.49898547,2,2009,"dengue"
-57.60330658,-25.28219921,2,2009,"dengue"
-57.45261601,-25.36832022,2,2009,"dengue"
-57.502188,-25.527273,1,2010,"dengue"
-54.65864233,-25.49898547,2,2010,"dengue"
-57.60330658,-25.28219921,2,2010,"dengue"
-57.5,-25.5,1,2012,"dengue"
-57,-25.25,1,2012,"dengue"
-57.60330658,-25.28219921,2,2012,"dengue"
-57.51120548,-25.34729274,2,2012,"dengue"
-56.06667,-26.25,1,2013,"dengue"
-57.5,-25.5,1,2013,"dengue"
-57,-25.25,1,2013,"dengue"
-57,-27,1,2013,"dengue"
-57.5,-25.5,1,2014,"dengue"
105.8273656,21.03648669,2,1963,"dengue"
105.8273656,21.03648669,2,1969,"dengue"
105.8273656,21.03648669,2,1970,"dengue"
105.752915,9.369809,1,1970,"dengue"
105.023008,10.087455,1,1970,"dengue"
105.8273656,21.03648669,2,1971,"dengue"
105.752915,9.369809,1,1971,"dengue"
105.023008,10.087455,1,1971,"dengue"
105.8273656,21.03648669,2,1972,"dengue"
105.752915,9.369809,1,1972,"dengue"
105.023008,10.087455,1,1972,"dengue"
105.8273656,21.03648669,2,1973,"dengue"
105.752915,9.369809,1,1973,"dengue"
105.023008,10.087455,1,1973,"dengue"
105.8273656,21.03648669,2,1974,"dengue"
105.752915,9.369809,1,1974,"dengue"
105.023008,10.087455,1,1974,"dengue"
105.8273656,21.03648669,2,1975,"dengue"
106.694737,10.744253,1,1975,"dengue"
105.8273656,21.03648669,2,1976,"dengue"
106.694737,10.744253,1,1976,"dengue"
105.8273656,21.03648669,2,1977,"dengue"
106.694737,10.744253,1,1977,"dengue"
105.8273656,21.03648669,2,1978,"dengue"
106.694737,10.744253,1,1978,"dengue"
105.8273656,21.03648669,2,1979,"dengue"
106.694737,10.744253,1,1979,"dengue"
105.8273656,21.03648669,2,1980,"dengue"
106.694737,10.744253,1,1980,"dengue"
105.8273656,21.03648669,2,1981,"dengue"
106.694737,10.744253,1,1981,"dengue"
105.8273656,21.03648669,2,1982,"dengue"
106.694737,10.744253,1,1982,"dengue"
105.8273656,21.03648669,2,1983,"dengue"
106.694737,10.744253,1,1983,"dengue"
105.8273656,21.03648669,2,1987,"dengue"
105.609177,10.562094,1,1988,"dengue"
105.8273656,21.03648669,2,1990,"dengue"
107.183578,11.056327,1,1993,"dengue"
107.183578,11.056327,1,1994,"dengue"
106.694737,10.744253,1,1995,"dengue"
107.183578,11.056327,1,1995,"dengue"
106.0785123,10.18949582,2,1996,"dengue"
106.8568488,10.94743558,2,1996,"dengue"
106.694737,10.744253,1,1996,"dengue"
105.752915,9.369809,1,1996,"dengue"
105.181196,10.509438,1,1996,"dengue"
105.923538,9.55832,1,1996,"dengue"
105.9912,10.101235,1,1996,"dengue"
106.172474,10.727985,1,1996,"dengue"
105.023008,10.087455,1,1996,"dengue"
106.306701,10.396999,1,1996,"dengue"
107.183578,11.056327,1,1996,"dengue"
106.8568488,10.94743558,2,1997,"dengue"
106.694737,10.744253,1,1997,"dengue"
105.752915,9.369809,1,1997,"dengue"
105.923538,9.55832,1,1997,"dengue"
106.309563,9.797622,1,1997,"dengue"
106.478248,10.114985,1,1997,"dengue"
105.023008,10.087455,1,1997,"dengue"
107.183578,11.056327,1,1997,"dengue"
105.5146998,10.04135266,2,1998,"dengue"
107.2345649,16.67357281,2,1998,"dengue"
107.1516367,16.77569043,2,1998,"dengue"
105.8273656,21.03648669,2,1998,"dengue"
106.694737,10.744253,1,1998,"dengue"
105.752915,9.369809,1,1998,"dengue"
105.181196,10.509438,1,1998,"dengue"
108.095418,11.750435,1,1998,"dengue"
107.882227,14.641041,1,1998,"dengue"
106.93354,16.744105,1,1998,"dengue"
105.923538,9.55832,1,1998,"dengue"
105.9912,10.101235,1,1998,"dengue"
106.309563,9.797622,1,1998,"dengue"
106.656903,11.216849,1,1998,"dengue"
107.256285,10.511895,1,1998,"dengue"
106.478248,10.114985,1,1998,"dengue"
105.040803,9.044422,1,1998,"dengue"
105.023008,10.087455,1,1998,"dengue"
106.306701,10.396999,1,1998,"dengue"
107.183578,11.056327,1,1998,"dengue"
106.909514,11.752309,1,1998,"dengue"
106.296977,17.529045,1,1998,"dengue"
109.056684,13.168789,1,1998,"dengue"
106.694737,10.744253,1,1999,"dengue"
108.047454,11.117744,1,1999,"dengue"
106.694737,10.744253,1,2000,"dengue"
108.047454,11.117744,1,2000,"dengue"
105.609177,10.562094,1,2000,"dengue"
108.1760765,10.93824747,2,2001,"dengue"
106.0785123,10.18949582,2,2001,"dengue"
109.1862939,12.25432843,2,2001,"dengue"
106.694737,10.744253,1,2001,"dengue"
105.181196,10.509438,1,2001,"dengue"
108.047454,11.117744,1,2001,"dengue"
105.609177,10.562094,1,2001,"dengue"
106.478248,10.114985,1,2001,"dengue"
106.306701,10.396999,1,2001,"dengue"
106.296977,17.529045,1,2001,"dengue"
109.056684,13.168789,1,2001,"dengue"
108.0129459,16.06404592,2,2002,"dengue"
108.1760765,10.93824747,2,2002,"dengue"
106.0785123,10.18949582,2,2002,"dengue"
109.1862939,12.25432843,2,2002,"dengue"
106.694737,10.744253,1,2002,"dengue"
108.047454,11.117744,1,2002,"dengue"
105.609177,10.562094,1,2002,"dengue"
106.478248,10.114985,1,2002,"dengue"
106.306701,10.396999,1,2002,"dengue"
107.183578,11.056327,1,2002,"dengue"
106.909514,11.752309,1,2002,"dengue"
106.0785123,10.18949582,2,2003,"dengue"
106.629664,10.823099,1,2003,"dengue"
105.181196,10.509438,1,2003,"dengue"
108.047454,11.117744,1,2003,"dengue"
105.609177,10.562094,1,2003,"dengue"
106.306701,10.396999,1,2003,"dengue"
105.5146998,10.04135266,2,2004,"dengue"
106.0785123,10.18949582,2,2004,"dengue"
105.426725,10.37053026,2,2004,"dengue"
106.694737,10.744253,1,2004,"dengue"
105.752915,9.369809,1,2004,"dengue"
105.181196,10.509438,1,2004,"dengue"
105.527958,10.115184,1,2004,"dengue"
105.923538,9.55832,1,2004,"dengue"
108.047454,11.117744,1,2004,"dengue"
109.035153,12.335447,1,2004,"dengue"
105.609177,10.562094,1,2004,"dengue"
106.478248,10.114985,1,2004,"dengue"
105.023008,10.087455,1,2004,"dengue"
106.306701,10.396999,1,2004,"dengue"
109.0388034,12.27509936,2,2005,"dengue"
105.5146998,10.04135266,2,2005,"dengue"
106.0785123,10.18949582,2,2005,"dengue"
106.6416889,10.72534288,2,2005,"dengue"
105.426725,10.37053026,2,2005,"dengue"
106.694737,10.744253,1,2005,"dengue"
105.488843,9.313508,1,2005,"dengue"
105.181196,10.509438,1,2005,"dengue"
105.527958,10.115184,1,2005,"dengue"
105.923538,9.55832,1,2005,"dengue"
108.047454,11.117744,1,2005,"dengue"
109.035153,12.335447,1,2005,"dengue"
105.688179,10.493799,1,2005,"dengue"
106.478248,10.114985,1,2005,"dengue"
106.306701,10.396999,1,2005,"dengue"
109.0388034,12.27509936,2,2006,"dengue"
105.5146998,10.04135266,2,2006,"dengue"
106.0785123,10.18949582,2,2006,"dengue"
105.816151,9.9219342,2,2006,"dengue"
106.6416889,10.72534288,2,2006,"dengue"
105.426725,10.37053026,2,2006,"dengue"
108.06115,16.068734,1,2006,"dengue"
106.694737,10.744253,1,2006,"dengue"
105.559122,10.06532,1,2006,"dengue"
105.923538,9.55832,1,2006,"dengue"
108.047454,11.117744,1,2006,"dengue"
105.624025,9.784073,1,2006,"dengue"
105.688179,10.493799,1,2006,"dengue"
107.183578,11.056327,1,2006,"dengue"
109.0388034,12.27509936,2,2007,"dengue"
106.0785123,10.18949582,2,2007,"dengue"
106.6522808,10.80896329,2,2007,"dengue"
105.816151,9.9219342,2,2007,"dengue"
106.6416889,10.72534288,2,2007,"dengue"
105.426725,10.37053026,2,2007,"dengue"
103.9807872,10.24396451,2,2007,"dengue"
106.694737,10.744253,1,2007,"dengue"
105.752915,9.369809,1,2007,"dengue"
105.181196,10.509438,1,2007,"dengue"
105.559122,10.06532,1,2007,"dengue"
105.923538,9.55832,1,2007,"dengue"
105.688179,10.493799,1,2007,"dengue"
106.478248,10.114985,1,2007,"dengue"
105.023008,10.087455,1,2007,"dengue"
106.306701,10.396999,1,2007,"dengue"
105.92299,20.58352,1,2007,"dengue"
109.0388034,12.27509936,2,2008,"dengue"
106.0785123,10.18949582,2,2008,"dengue"
105.5750582,19.00227124,2,2008,"dengue"
104.9164484,9.130618663,2,2008,"dengue"
104.9478187,9.371307299,2,2008,"dengue"
105.8273656,21.03648669,2,2008,"dengue"
106.629664,10.823099,1,2008,"dengue"
105.752915,9.369809,1,2008,"dengue"
105.181196,10.509438,1,2008,"dengue"
105.923538,9.55832,1,2008,"dengue"
106.656903,11.216849,1,2008,"dengue"
105.609177,10.562094,1,2008,"dengue"
105.040803,9.044422,1,2008,"dengue"
107.960668,15.589206,1,2008,"dengue"
105.023008,10.087455,1,2008,"dengue"
106.306701,10.396999,1,2008,"dengue"
107.183578,11.056327,1,2008,"dengue"
105.5146998,10.04135266,2,2009,"dengue"
106.0785123,10.18949582,2,2009,"dengue"
108.2128931,16.05274342,2,2009,"dengue"
105.8273656,21.03648669,2,2009,"dengue"
108.06115,16.068734,1,2009,"dengue"
106.694737,10.744253,1,2009,"dengue"
105.752915,9.369809,1,2009,"dengue"
105.181196,10.509438,1,2009,"dengue"
105.527958,10.115184,1,2009,"dengue"
108.868522,11.705103,1,2009,"dengue"
105.923538,9.55832,1,2009,"dengue"
105.9912,10.101235,1,2009,"dengue"
106.309563,9.797622,1,2009,"dengue"
108.047454,11.117744,1,2009,"dengue"
107.256285,10.511895,1,2009,"dengue"
109.035153,12.335447,1,2009,"dengue"
105.609177,10.562094,1,2009,"dengue"
105.040803,9.044422,1,2009,"dengue"
108.948134,14.121108,1,2009,"dengue"
105.023008,10.087455,1,2009,"dengue"
106.306701,10.396999,1,2009,"dengue"
107.183578,11.056327,1,2009,"dengue"
108.649976,14.992089,1,2009,"dengue"
105.92299,20.58352,1,2009,"dengue"
109.056684,13.168789,1,2009,"dengue"
106.0785123,10.18949582,2,2010,"dengue"
106.629664,10.823099,1,2010,"dengue"
106.34205,10.449332,1,2010,"dengue"
105.92299,20.58352,1,2010,"dengue"
106.0785123,10.18949582,2,2011,"dengue"
107.1516367,16.77569043,2,2011,"dengue"
106.629664,10.823099,1,2011,"dengue"
106.61667,10.08333,2,2012,"dengue"
105.85814,20.97522,2,2012,"dengue"
105.69848,18.17005,2,2012,"dengue"
105.3285,18.47577,2,2012,"dengue"
106.84264,10.9575,2,2012,"dengue"
106.46667,10.16667,2,2012,"dengue"
105.8128,20.99548,2,2012,"dengue"
105.66666,19.16667,2,2012,"dengue"
105.82679,21.01348,2,2012,"dengue"
105,20.66667,2,2012,"dengue"
109.16667,13.5,2,2012,"dengue"
109,12.58333,2,2012,"dengue"
105.16667,20.91667,2,2012,"dengue"
106,18.25,2,2012,"dengue"
104,10.25,2,2012,"dengue"
106.55,10.75,2,2012,"dengue"
106.629664,10.823099,1,2012,"dengue"
105.16666,10.5,1,2012,"dengue"
105.83333,9.66667,1,2012,"dengue"
106.25,9.83333,1,2012,"dengue"
108,11.08333,1,2012,"dengue"
106.66667,11.16667,1,2012,"dengue"
109,12.33333,1,2012,"dengue"
105.66667,10.66667,1,2012,"dengue"
106.5,10.16667,1,2012,"dengue"
105.08333,9.08333,1,2012,"dengue"
106.16666,10.66667,1,2012,"dengue"
109,14.16667,1,2012,"dengue"
105.75,18.33333,1,2012,"dengue"
107.16667,11,1,2012,"dengue"
106.167,21.083,1,2012,"dengue"
106.72347,11.75119,1,2012,"dengue"
105.3329,20.8296,1,2012,"dengue"
109.16667,13.16667,1,2012,"dengue"
109,12.58333,2,2013,"dengue"
105.16666,10.5,1,2013,"dengue"
106.16666,11.33333,1,2013,"dengue"
107.91666,14.75,1,2013,"dengue"
107,16.75,1,2013,"dengue"
105.83333,9.66667,1,2013,"dengue"
106,10.16667,1,2013,"dengue"
106.25,9.83333,1,2013,"dengue"
106.66667,11.16667,1,2013,"dengue"
105.641,9.758,1,2013,"dengue"
107.25,10.58333,1,2013,"dengue"
109,12.33333,1,2013,"dengue"
105.66667,10.66667,1,2013,"dengue"
106.5,10.16667,1,2013,"dengue"
105.08333,9.08333,1,2013,"dengue"
106.16666,10.66667,1,2013,"dengue"
107.91666,15.58333,1,2013,"dengue"
107.16667,11,1,2013,"dengue"
105.83333,20.25,1,2013,"dengue"
106.167,21.083,1,2013,"dengue"
106.72347,11.75119,1,2013,"dengue"
109.16667,13.16667,1,2013,"dengue"
105.85,20.95,2,2014,"dengue"
105.8,21.03333,2,2014,"dengue"
109,12.58333,2,2014,"dengue"
106.55,10.75,2,2014,"dengue"
105.16666,10.5,1,2014,"dengue"
106.33334,20.5,1,2014,"dengue"
105.83333,9.66667,1,2014,"dengue"
106.25,9.83333,1,2014,"dengue"
106.66667,11.16667,1,2014,"dengue"
105.641,9.758,1,2014,"dengue"
107.25,10.58333,1,2014,"dengue"
109,12.33333,1,2014,"dengue"
106.5,10.16667,1,2014,"dengue"
105.08333,9.08333,1,2014,"dengue"
106.16666,10.66667,1,2014,"dengue"
105.75,18.33333,1,2014,"dengue"
107.16667,11,1,2014,"dengue"
106.72347,11.75119,1,2014,"dengue"
107.76362,12.30177,1,2014,"dengue"
109.16667,13.16667,1,2014,"dengue"
101.3951784,3.041086351,2,1968,"dengue"
101.3951784,3.041086351,2,1969,"dengue"
101.3951784,3.041086351,2,1970,"dengue"
101.3951784,3.041086351,2,1971,"dengue"
101.3951784,3.041086351,2,1972,"dengue"
100.888031,5.819937,1,1973,"dengue"
102.306061,2.3256,1,1973,"dengue"
102.207603,2.77725,1,1973,"dengue"
100.401055,5.365574,1,1973,"dengue"
101.6896099,3.144215299,2,1973,"dengue"
101.3951784,3.041086351,2,1973,"dengue"
100.401055,5.365574,1,1974,"dengue"
101.3951784,3.041086351,2,1974,"dengue"
100.401055,5.365574,1,1975,"dengue"
101.3951784,3.041086351,2,1975,"dengue"
100.401055,5.365574,1,1976,"dengue"
101.3951784,3.041086351,2,1976,"dengue"
100.401055,5.365574,1,1977,"dengue"
101.3951784,3.041086351,2,1977,"dengue"
100.401055,5.365574,1,1978,"dengue"
101.3951784,3.041086351,2,1978,"dengue"
100.401055,5.365574,1,1979,"dengue"
101.3951784,3.041086351,2,1979,"dengue"
100.401055,5.365574,1,1980,"dengue"
101.3951784,3.041086351,2,1980,"dengue"
100.401055,5.365574,1,1981,"dengue"
101.3951784,3.041086351,2,1981,"dengue"
100.888031,5.819937,1,1982,"dengue"
101.68961,3.144215,1,1982,"dengue"
102.306061,2.3256,1,1982,"dengue"
102.207603,2.77725,1,1982,"dengue"
100.401055,5.365574,1,1982,"dengue"
101.500239,3.27258,1,1982,"dengue"
101.3951784,3.041086351,2,1982,"dengue"
101.3951784,3.041086351,2,1983,"dengue"
101.3951784,3.041086351,2,1984,"dengue"
101.3951784,3.041086351,2,1985,"dengue"
100.401055,5.365574,1,1986,"dengue"
101.3951784,3.041086351,2,1986,"dengue"
101.6896099,3.144215299,2,1987,"dengue"
101.3951784,3.041086351,2,1987,"dengue"
101.6896099,3.144215299,2,1988,"dengue"
101.3951784,3.041086351,2,1988,"dengue"
100.401055,5.365574,1,1989,"dengue"
101.6896099,3.144215299,2,1989,"dengue"
101.3951784,3.041086351,2,1989,"dengue"
100.401055,5.365574,1,1990,"dengue"
103.6831714,1.590465348,2,1990,"dengue"
101.6896099,3.144215299,2,1990,"dengue"
101.3951784,3.041086351,2,1990,"dengue"
100.401055,5.365574,1,1991,"dengue"
101.6896099,3.144215299,2,1991,"dengue"
101.3951784,3.041086351,2,1991,"dengue"
101.3951784,3.041086351,2,1992,"dengue"
101.6896099,3.144215299,2,1993,"dengue"
