"NUTM","temperature_winter","temperature_spring","temperature_summer","temperature_fall","seasonal_variation","precipitation_winter","precipitation_spring","precipitation_summer","precipitation_fall","relative_humidity_winter","relative_humidity_spring","relative_humidity_summer","relative_humidity_fall","croplands","pastures","rangelands","urbanAreas","primaryForest","primaryNonForest","secondaryForest","secondaryNonForest","secondaryLand","total_population","population_density"
"AD",3.49192023277283,8.94356727600098,19.6447257995605,12.1808319091797,16.1528053283691,2.44041991233826,3.20980954170227,2.07532906532288,2.71768856048584,74.7597045898438,74.7326507568359,71.3476181030273,76.0653228759766,0.0936185643076897,0.0566466152667999,0.0367029421031475,0.0178468078374863,6.119111640146e-05,0.0314546711742878,0.166115581989288,0.597553610801697,18749.42578125,NA,NA
"AL013",1.71743810176849,10.2827062606812,21.1416149139404,11.5936613082886,19.4241752624512,4.26372194290161,3.07749629020691,1.17827332019806,3.91417288780212,78.3783798217773,70.8703536987305,60.3296089172363,72.2467880249023,0.177354022860527,0.151631459593773,0.00449328077957034,0.0256104059517384,0.0516287535429001,0,0.587669014930725,0,131417.8125,NA,NA
"AL015",2.86035203933716,10.8963146209717,21.7159252166748,12.4568738937378,18.8555736541748,5.95889711380005,3.78127694129944,1.20432507991791,5.49493980407715,76.3279037475586,71.3513946533203,62.9515342712402,72.4585647583008,0.204877316951752,0.0995983630418777,0.00437213620170951,0.0157373677939177,0.0652757361531258,0.00170463311951607,0.52040421962738,0.00328507926315069,173440.171875,NA,NA
"AL014",6.90478658676147,14.5861396789551,25.3708038330078,16.2636966705322,18.4660186767578,4.7331109046936,3.13422703742981,0.985696256160736,4.36315011978149,74.8283538818359,70.6113433837891,62.3451385498047,71.4750823974609,0.222620859742165,0.110232979059219,5.29486732236961e-10,0.0214272774755955,0.070987232029438,2.7851644972543e-06,0.500593543052673,5.36742254553246e-06,70404.5859375,NA,NA
"AL011",3.90459966659546,11.9454326629639,22.8990230560303,13.5818738937378,18.9944229125977,3.87722396850586,2.77952456474304,0.913508772850037,3.52577519416809,78.9695434570312,71.6691741943359,61.8235054016113,72.9394226074219,0.187844887375832,0.159474357962608,0.00155097257811576,0.013685773126781,0.075159378349781,0,0.549339711666107,0,98176.984375,NA,NA
"AL012",8.66083431243896,15.8038539886475,26.4161243438721,17.7647705078125,17.7552909851074,3.96584558486938,2.7020275592804,0.77605527639389,3.78808999061584,72.6715316772461,69.7640838623047,63.4015464782715,70.8588714599609,0.288575917482376,0.099384717643261,4.8466686219939e-10,0.0339915826916695,0.0603662170469761,0.000739723560400307,0.367943495512009,0.00683991704136133,188726.59375,NA,NA
"AL021",4.95303869247437,12.4249277114868,23.3609352111816,14.4316730499268,18.4078979492188,3.34552621841431,2.47229051589966,0.757019758224487,3.14538073539734,77.5505905151367,70.0584564208984,60.968318939209,72.0703506469727,0.204430505633354,0.152073860168457,0.00889347027987242,0.0185149721801281,0.0868828222155571,0,0.523032307624817,0,287206.71875,NA,NA
"AL022",8.24428176879883,15.2154703140259,25.8557415008545,17.3099594116211,17.6114597320557,3.46609544754028,2.4936158657074,0.69672966003418,3.34169435501099,73.4482116699219,69.579216003418,63.0698204040527,71.0587158203125,0.333473563194275,0.119159035384655,6.39663544355074e-10,0.0394688509404659,0.0695675238966942,0.000142589575261809,0.388676404953003,0.00264547578990459,570974.375,NA,NA
"AL034",3.15737891197205,11.0593481063843,22.2641372680664,13.0496339797974,19.1067562103271,2.9848165512085,2.21979665756226,0.749528288841248,2.66720032691956,79.8026275634766,70.5082168579102,57.7783012390137,71.0787887573242,0.203153282403946,0.0997867062687874,0.0228102318942547,0.00932368822395802,0.0125340195372701,0.362634181976318,0.0974059328436852,0.135006055235863,124196.890625,NA,NA
"AL031",6.20601892471313,13.2598075866699,24.0860004425049,15.4736213684082,17.8799800872803,3.50480628013611,2.35851526260376,0.634876549243927,3.23743677139282,76.1958389282227,69.3192367553711,59.8017349243164,71.3756256103516,0.294455081224442,0.168073192238808,0.0145011022686958,0.0174591094255447,0.0672441497445107,0,0.435864955186844,0,66217.0234375,NA,NA
