"NUTM","temperature_winter","temperature_spring","temperature_summer","temperature_fall","seasonal_variation","precipitation_winter","precipitation_spring","precipitation_summer","precipitation_fall","relative_humidity_winter","relative_humidity_spring","relative_humidity_summer","relative_humidity_fall","croplands","pastures","rangelands","urbanAreas","primaryForest","primaryNonForest","secondaryForest","secondaryNonForest","secondaryLand","total_population","population_density"
"AD",2.15728998184204,7.51999378204346,18.0805225372314,11.2837820053101,15.9232330322266,2.44784998893738,2.98619532585144,2.46889925003052,2.78306031227112,73.5563583374023,74.2726745605469,73.3470993041992,77.0951843261719,0.0966834276914597,0.0665047392249107,0.0431184619665146,0.0200678892433643,8.93027972779237e-05,0.0313368737697601,0.161688670516014,0.58051061630249,19144.14453125,NA,NA
"AL013",-0.268066674470901,8.82643413543701,20.3834838867188,11.2076654434204,20.6515502929688,3.97562599182129,3.38433384895325,1.44064724445343,3.89352869987488,78.0684280395508,71.6633453369141,59.7004737854004,71.2146835327148,0.150688022375107,0.179330259561539,0.00543484091758728,0.0186855047941208,0.0795449391007423,0,0.564703404903412,0,141413.03125,NA,NA
"AL015",1.04522085189819,9.49048328399658,21.0711040496826,12.1780042648315,20.0258827209473,5.44550466537476,4.21903228759766,1.45630097389221,5.3960485458374,75.8055267333984,71.6861724853516,61.7540016174316,71.202392578125,0.148220583796501,0.133526682853699,0.00622165435925126,0.012278962880373,0.105468697845936,0.00167733139824122,0.505005300045013,0.00285562011413276,192707.421875,NA,NA
"AL014",5.15223741531372,13.1933631896973,24.6962490081787,15.8903970718384,19.5440120697021,4.36538076400757,3.48104381561279,1.2138364315033,4.18548107147217,74.3867416381836,71.223503112793,61.6656150817871,70.6489105224609,0.201544672250748,0.126000761985779,5.29486732236961e-10,0.0199094079434872,0.106681935489178,2.74055696536379e-06,0.471725851297379,4.66573783342028e-06,83771.6953125,NA,NA
"AL011",2.00654697418213,10.5213499069214,22.1359806060791,13.1433401107788,20.1294364929199,3.62267875671387,3.06040334701538,1.18433213233948,3.40372037887573,78.6117477416992,72.7482604980469,60.8251609802246,71.9839630126953,0.180787578225136,0.177975296974182,0.0017262912588194,0.0127194160595536,0.102436207234859,0,0.511410236358643,0,113556.6328125,NA,NA
"AL012",7.12257766723633,14.4129695892334,25.7955188751221,17.4599494934082,18.6729431152344,3.63501071929932,2.99278545379639,0.931925773620605,3.49182748794556,72.116096496582,70.504638671875,62.4210319519043,69.5708236694336,0.266775906085968,0.115335375070572,4.8466686219939e-10,0.0320374928414822,0.078460305929184,0.000736631103791296,0.358010143041611,0.00648570340126753,216686.34375,NA,NA
"AL021",3.30451416969299,11.0172443389893,22.5943756103516,14.0102691650391,19.2898616790771,3.09904742240906,2.71153450012207,0.974079310894012,2.91442775726318,77.1819458007812,71.472785949707,59.896671295166,70.9514617919922,0.194026470184326,0.170370221138,0.00985873583704233,0.0166771523654461,0.0979486852884293,0,0.504946708679199,0,332797.65625,NA,NA
"AL022",6.72881174087524,13.8037815093994,25.1737842559814,16.9948749542236,18.4449710845947,3.19274497032166,2.74371194839478,0.841650724411011,3.0189049243927,72.8632278442383,70.6185989379883,62.1399459838867,69.6400909423828,0.313566327095032,0.137348681688309,6.39663544355074e-10,0.0372491292655468,0.080499105155468,0.000144139266922139,0.381789982318878,0.00253605889156461,654034.5,NA,NA
"AL034",1.37836623191833,9.67611026763916,21.3781681060791,12.4479026794434,19.9998035430908,2.71293711662292,2.42334747314453,0.880477130413055,2.60033512115479,79.8988037109375,72.029655456543,57.634880065918,71.2942047119141,0.202475860714912,0.111092321574688,0.0253510270267725,0.00945509225130081,0.0141976410523057,0.363076686859131,0.095066025853157,0.121939450502396,141026.78125,NA,NA
"AL031",4.69746351242065,11.8939266204834,23.3906936645508,15.0368785858154,18.693229675293,3.20044636726379,2.61045169830322,0.86292165517807,3.04166722297668,75.6908798217773,70.6316375732422,59.0026054382324,70.5297088623047,0.277892976999283,0.189322263002396,0.0160492248833179,0.013200618326664,0.0759148821234703,0,0.425217598676682,0,81769.703125,NA,NA
