"NUTM","temperature_winter","temperature_fall","precipitation_spring","precipitation_fall","relative_humidity_winter","relative_humidity_fall","pastures","urbanAreas","primaryNonForest"
"AD",2.45556211471558,11.1955966949463,3.06433773040771,3.09739685058594,74.1277542114258,77.2594528198242,0.0552727095782757,0.0183884371072054,0.031436201184988
"AL013",0.667717933654785,10.6542282104492,2.94535565376282,4.10534286499023,77.6454391479492,71.5863494873047,0.141044735908508,0.027213741093874,0
"AL015",1.86914598941803,11.6000204086304,3.70629978179932,5.60260438919067,75.7154769897461,71.3267974853516,0.0836886987090111,0.016171408817172,0.00170463311951607
"AL014",5.69916677474976,15.3959894180298,2.9228982925415,4.28512954711914,74.4274520874023,70.5512313842773,0.103340931236744,0.0206499379128218,2.7851644972543e-06
"AL011",2.61045479774475,12.6804237365723,2.61734318733215,3.49970769882202,78.6203384399414,71.9928436279297,0.151003360748291,0.0128252850845456,0
"AL012",7.65501880645752,16.978687286377,2.45303416252136,3.65566682815552,72.1480941772461,69.4301376342773,0.0925654321908951,0.0328333675861359,0.000732629268895835
"AL021",3.85583662986755,13.5815114974976,2.28853464126587,2.98979067802429,77.1922607421875,70.8100128173828,0.143726915121078,0.0174955297261477,0
"AL022",7.27303266525269,16.5278987884521,2.23816895484924,3.19731950759888,72.8904037475586,69.5227508544922,0.111311502754688,0.0380368046462536,0.000139483352540992
"AL034",1.84813416004181,12.040545463562,2.0256495475769,2.58514189720154,79.9505767822266,70.9538497924805,0.09459587931633,0.00865324772894382,0.357176959514618
"AL031",5.15758562088013,14.6426591873169,2.16357588768005,3.00049757957458,75.7657470703125,70.1803588867188,0.158419981598854,0.0166409723460674,0
"AL032",9.22685527801514,18.2302207946777,1.95059466362,3.10307216644287,73.3627548217773,70.1721267700195,0.137638166546822,0.0261540003120899,0.00464030168950558
"AL035",8.13001537322998,17.2621631622314,2.23746943473816,3.9181182384491,74.763557434082,71.6502151489258,0.136274427175522,0.00657862843945622,0.00693607004359365
"AL033",4.40282487869263,13.9335079193115,2.47332882881165,3.95874834060669,75.6663284301758,70.1443634033203,0.154521465301514,0.00701826950535178,0.0135944094508886
"AT11",2.59865617752075,11.5692071914673,1.95829427242279,1.78468763828278,78.3712997436523,75.2567977905273,0.0579613298177719,0.0194695629179478,0.0105122243985534
"AT12",1.73638808727264,10.548357963562,2.58687686920166,1.81775486469269,81.0079727172852,77.4445114135742,0.0559059754014015,0.0281430725008249,0.0422586500644684
"AT13",3.22290945053101,11.8336591720581,2.12812209129333,1.62992322444916,78.9545516967773,74.8300704956055,0.053706020116806,0.129494398832321,0.0365479178726673
"AT21",-1.20116710662842,7.80914497375488,3.3315486907959,3.31472873687744,80.1087493896484,80.8075637817383,0.054683443158865,0.0150763317942619,0
"AT22",-0.332668036222458,8.57253265380859,3.03757071495056,2.59922862052917,81.2215423583984,80.5150680541992,0.0335446260869503,0.0229103658348322,0.0169314574450254
"AT31",1.15308547019958,9.93401718139648,3.59028744697571,2.59362840652466,82.727180480957,80.1462554931641,0.0862820520997047,0.0275630336254835,0.0249293558299541
"AT32",-1.57813382148743,6.5387167930603,4.22199296951294,3.3145477771759,80.9194641113281,81.6408996582031,0.110601551830769,0.0132091799750924,0
"AT33",-2.40059113502502,5.7285737991333,3.60258555412292,3.04411244392395,77.019172668457,79.6025085449219,0.0893009901046753,0.0116237541660666,0
"AT34",-0.761642456054688,7.27154159545898,4.1798529624939,3.56880307197571,76.4445877075195,78.7555618286133,0.0707411095499992,0.032794889062643,0
"BAG1652",2.05679106712341,11.3266773223877,3.02867364883423,3.470547914505,79.7747650146484,75.6899719238281,0.0820089429616928,0.0143876671791077,0.110371090471745
"BAG1653",2.43326711654663,11.8647661209106,2.9173436164856,3.28375196456909,79.7298812866211,75.2775115966797,0.0717302039265633,0.0124948620796204,0.136099129915237
"BE10",4.81648015975952,12.4502487182617,2.21810030937195,1.9144241809845,85.973762512207,80.6898956298828,0.0406105183064938,0.275452643632889,0
"BE21",4.88639688491821,12.3084878921509,2.06654453277588,1.92769134044647,85.6302490234375,81.0263366699219,0.0398415103554726,0.141583770513535,1.97564561932317e-10
"BE22",4.53530073165894,12.2043256759644,2.2903995513916,1.88985168933868,85.8205871582031,80.4893493652344,0.0446936637163162,0.128347337245941,0
"BE23",4.92174816131592,12.6153221130371,2.05312442779541,2.01828622817993,85.7352828979492,81.1277389526367,0.109407089650631,0.130882248282433,1.60377863767103e-10
"BE24",4.59939479827881,12.3936996459961,2.20309042930603,1.82215774059296,85.9109191894531,80.6522827148438,0.0464684590697289,0.188934788107872,1.58197274724436e-11
"BE25",5.05583906173706,12.6271753311157,2.1450412273407,2.21818852424622,84.8899154663086,80.4347381591797,0.117923453450203,0.0992713943123817,3.12096903876125e-10
"BE31",4.56953763961792,12.4158277511597,2.17630004882812,1.79061257839203,85.9147415161133,80.6159820556641,0.0445169433951378,0.188256055116653,0
"BE32",4.61022520065308,12.3702201843262,2.34070324897766,2.06773138046265,86.5517578125,81.2390518188477,0.0878715738654137,0.12818518280983,0
"BE33",3.70322513580322,11.6238279342651,2.53579330444336,2.11457014083862,87.5702362060547,82.0889663696289,0.0359654165804386,0.105597130954266,2.23785575268994e-15
"BE34",3.2643666267395,11.0362854003906,2.71067690849304,2.47603178024292,89.0760116577148,83.4742279052734,0.0335006862878799,0.0378786809742451,5.43388512003556e-40
"BE35",4.02465867996216,11.8886137008667,2.54997229576111,2.17352294921875,87.6389389038086,82.1360778808594,0.0496566444635391,0.0642495229840279,7.58434576935771e-40
"BG311",2.65179347991943,12.4671545028687,1.59982335567474,1.86436319351196,80.9795761108398,74.9685516357422,0.136918112635612,0.00651803473010659,0.0376618504524231
"BG312",2.12230134010315,12.1778726577759,1.72272777557373,1.81926703453064,80.3289794921875,73.7075500488281,0.13062047958374,0.00826403312385082,0.0334182120859623
"BG313",2.27319264411926,12.7938795089722,1.85892724990845,1.84414970874786,80.5821914672852,73.4690933227539,0.117000505328178,0.00915981084108353,0.00331320147961378
"BG314",2.42144083976746,13.4102468490601,1.57717835903168,1.71361327171326,80.647819519043,72.8503341674805,0.139104872941971,0.00882905907928944,0.00523081375285983
"BG315",1.26191473007202,12.0163259506226,2.13183569908142,1.96212792396545,79.6095657348633,74.211555480957,0.0914639160037041,0.010203612037003,4.7004259613459e-06
"BG321",2.36179065704346,13.0438289642334,1.65982735157013,1.80434143543243,80.4753112792969,74.0438461303711,0.121993407607079,0.0108808232471347,0.00233693001791835
"BG322",0.752882540225983,11.4233779907227,2.01347804069519,1.82612729072571,80.1232986450195,74.4566040039062,0.0769589990377426,0.0126288188621402,5.66319340578048e-06
"BG323",2.64340972900391,13.3801898956299,1.60921895503998,1.90646708011627,81.3172149658203,73.6365280151367,0.141234755516052,0.0148645723238587,0.00855421461164951
"BG324",2.5528256893158,13.1549110412598,1.66667115688324,2.06241893768311,81.0679550170898,74.6740341186523,0.135355830192566,0.00977068021893501,0.00268953619524837
"BG325",2.6587221622467,13.2548236846924,1.55215513706207,1.93380951881409,81.2687835693359,74.7720413208008,0.125657841563225,0.0082567660138011,0.00808263197541237
"BG331",4.02580976486206,14.2798557281494,1.37101554870605,2.02329802513123,79.6752090454102,75.9636383056641,0.1048813611269,0.0138423442840576,4.32309498137329e-05
"BG332",3.55510020256042,13.8790082931519,1.30660021305084,1.92191553115845,80.1971282958984,75.3879928588867,0.134521558880806,0.0068045356310904,0.00490247923880816
"BG333",3.05568933486938,13.4453115463257,1.53533327579498,1.94622480869293,80.5470504760742,75.6911010742188,0.134456411004066,0.00919815711677074,1.66756512953725e-06
"BG334",2.67149543762207,13.1232318878174,1.61919558048248,1.95809125900269,80.5188980102539,75.6355590820312,0.126216799020767,0.00932422559708357,0.00023372944269795
"BG341",4.59935855865479,14.9513835906982,1.41526818275452,2.13010597229004,78.890495300293,74.3899841308594,0.090473510324955,0.00858405884355307,0.0759679973125458
"BG342",2.24179720878601,12.6544122695923,1.4358217716217,1.69280183315277,79.5567092895508,73.8304748535156,0.0975854471325874,0.0115295946598053,4.31452235716279e-06
"BG343",4.48656988143921,14.6130475997925,1.35962271690369,1.81935679912567,78.6507873535156,71.7652969360352,0.144830882549286,0.0108801489695907,0.0047064027749002
"BG344",2.56996917724609,12.8894109725952,1.60657489299774,1.67768836021423,79.3907241821289,72.2386856079102,0.102192021906376,0.0138919930905104,3.60466401616577e-06
"BG411",0.997440874576569,11.3085174560547,2.24837374687195,2.09499430656433,78.2612609863281,72.662841796875,0.0241836346685886,0.0579426176846027,6.81889832776506e-06
"BG412",0.403167396783829,10.7428283691406,2.49095845222473,2.15839982032776,78.6158676147461,73.7633590698242,0.0353312082588673,0.019230717793107,0.00952111557126045
"BG413",0.725715517997742,11.2817239761353,1.7519439458847,1.49404430389404,76.4220657348633,70.6535339355469,0.0554021671414375,0.00972037669271231,0.0632522851228714
"BG414",0.710252106189728,11.0156860351562,1.89680528640747,1.87056219577789,77.4359130859375,72.4968872070312,0.0263005457818508,0.0215665828436613,0.101292043924332
"BG415",0.557498812675476,10.8355493545532,1.94821453094482,1.83200514316559,75.2028732299805,70.045783996582,0.0536252409219742,0.0145717626437545,0.133344069123268
"BG421",1.93536651134491,12.3420782089233,1.99207949638367,1.78207647800446,78.3095550537109,72.5764236450195,0.0841336399316788,0.0176360458135605,0.00153978471644223
"BG422",4.29356288909912,14.2900505065918,1.51724934577942,1.62901329994202,78.6632690429688,69.8897552490234,0.109759941697121,0.00916580855846405,0.0513260178267956
"BG423",0.89201146364212,11.2585544586182,2.08759474754333,1.70936930179596,77.6551742553711,73.0651092529297,0.0548401512205601,0.0111695537343621,0.0517315454781055
"BG424",0.430627197027206,10.6529293060303,1.99036943912506,1.75353336334229,77.8855590820312,73.3722305297852,0.015078310854733,0.00458499183878303,0.146228328347206
