"NUTM","temperature_winter","temperature_fall","precipitation_spring","precipitation_fall","relative_humidity_winter","relative_humidity_fall","pastures","urbanAreas","primaryNonForest"
"AD",2.64824938774109,10.5061893463135,3.09806561470032,2.68415808677673,74.7264022827148,76.6549987792969,0.0566466152667999,0.0178468078374863,0.0314546711742878
"AL013",0.0446019992232323,10.9311609268188,3.27697825431824,4.30371427536011,77.8544692993164,74.33740234375,0.151631459593773,0.0256104059517384,0
"AL015",1.33063721656799,11.8309106826782,4.09996175765991,6.1556282043457,75.8674774169922,74.2406921386719,0.0995983630418777,0.0157373677939177,0.00170463311951607
"AL014",5.4199800491333,15.6008777618408,3.38514566421509,4.72852563858032,74.6919097900391,73.0990905761719,0.110232979059219,0.0214272774755955,2.7851644972543e-06
"AL011",2.23457050323486,12.9164943695068,3.0647566318512,3.84697842597961,78.9894485473633,74.8511276245117,0.159474357962608,0.013685773126781,0
"AL012",7.37681818008423,17.1605548858643,2.89922571182251,4.13452816009521,72.4533920288086,71.9136199951172,0.099384717643261,0.0339915826916695,0.000739723560400307
"AL021",3.49520683288574,13.7681407928467,2.7454674243927,3.3871328830719,77.7672729492188,73.8022613525391,0.152073860168457,0.0185149721801281,0
"AL022",6.96337175369263,16.7092247009277,2.68412494659424,3.64623951911926,73.224494934082,72.0987319946289,0.119159035384655,0.0394688509404659,0.000142589575261809
"AL034",1.55660724639893,12.1823272705078,2.50889205932617,3.04417300224304,80.69775390625,74.2286148071289,0.0997867062687874,0.00932368822395802,0.362634181976318
"AL031",4.89428997039795,14.779972076416,2.64955830574036,3.52472949028015,76.4249649047852,73.1598281860352,0.168073192238808,0.0174591094255447,0
"AL032",9.05324268341064,18.3659172058105,2.3121542930603,3.85145688056946,73.5905075073242,72.6956253051758,0.147777944803238,0.027067556977272,0.00496746087446809
"AL035",7.92454671859741,17.3824653625488,2.67636394500732,4.680579662323,75.1682434082031,74.2948989868164,0.14706127345562,0.00689225224778056,0.00703865988180041
"AL033",4.10968494415283,14.0607833862305,3.05415606498718,4.50734901428223,76.4441375732422,73.2116088867188,0.164087653160095,0.00750425830483437,0.0137215415015817
"AT11",2.00529980659485,11.492280960083,2.00426959991455,2.38818120956421,80.1484451293945,79.0395584106445,0.0917581617832184,0.0206296741962433,0.031429834663868
"AT12",1.20834517478943,10.5433559417725,2.47929620742798,2.25961923599243,82.3302764892578,80.7200546264648,0.0792401432991028,0.0278890449553728,0.130172312259674
"AT13",2.50611543655396,11.7889976501465,2.05506825447083,2.06106877326965,81.3797988891602,78.6500244140625,0.0687904879450798,0.131979554891586,0.113042965531349
"AT21",-1.32502901554108,7.78562116622925,3.30653023719788,4.51090145111084,80.2188262939453,83.4052658081055,0.0737314596772194,0.0151024665683508,0
"AT22",-0.750025629997253,8.55651378631592,3.07146596908569,3.42440128326416,81.7649230957031,83.4846115112305,0.0659461989998817,0.0222704466432333,0.0505294241011143
"AT31",0.693693578243256,9.88449478149414,3.45631980895996,3.03550243377686,83.5779647827148,82.9614181518555,0.150330245494843,0.0276570171117783,0.0746719911694527
"AT32",-1.99064064025879,6.54731512069702,4.2257194519043,4.1058201789856,81.3462677001953,83.7032318115234,0.113617181777954,0.0136024011299014,0
"AT33",-2.69396090507507,5.5528450012207,3.76480436325073,3.6097252368927,77.495246887207,81.6452331542969,0.0945745334029198,0.0126375332474709,0
"AT34",-1.00910663604736,6.82954740524292,4.59042644500732,4.01987314224243,77.2177276611328,81.5315017700195,0.0985297858715057,0.0336488038301468,0
"BAG1652",1.6271938085556,11.4940423965454,3.47660946846008,4.48486375808716,80.2378692626953,78.6663055419922,0.115008242428303,0.0141441114246845,0.113599345088005
"BAG1653",1.96140444278717,12.0519924163818,3.37945628166199,4.06205940246582,80.167121887207,78.3219833374023,0.0964026153087616,0.0121971368789673,0.139720693230629
"BE10",5.23820209503174,11.9368581771851,2.35213184356689,2.45634460449219,86.473258972168,84.9789123535156,0.0547854788601398,0.271831333637238,0
"BE21",5.38354730606079,12.005708694458,2.14692044258118,2.48753023147583,86.4070129394531,83.6730422973633,0.0536384880542755,0.137558355927467,2.72866312878151e-10
"BE22",4.92407035827637,11.787392616272,2.38583707809448,2.51875495910645,86.6217346191406,84.3506927490234,0.0599999986588955,0.1231330037117,0
"BE23",5.38607835769653,12.2677850723267,2.12965965270996,2.52788996696472,86.4560928344727,83.7736434936523,0.121598526835442,0.128066301345825,2.21505896957908e-10
"BE24",5.02655076980591,11.8986072540283,2.33003044128418,2.38181638717651,86.4268035888672,84.857795715332,0.0618270449340343,0.184434950351715,2.18494163733984e-11
