"NUTM","temperature_winter","temperature_fall","precipitation_spring","precipitation_fall","relative_humidity_winter","relative_humidity_fall","pastures","urbanAreas","primaryNonForest"
"AD",3.78481817245483,12.9929533004761,2.51229023933411,2.37693953514099,73.4970626831055,72.7547454833984,0.0785980299115181,0.0136244399473071,0.0269092340022326
"AL013",2.12897944450378,13.1537141799927,2.77283811569214,3.58142328262329,76.8865203857422,70.0114974975586,0.194751918315887,0.0192152019590139,0
"AL015",3.45302700996399,14.1488313674927,3.38702178001404,4.93800687789917,74.36083984375,69.3482208251953,0.128106445074081,0.011374345049262,0.0017086158040911
"AL014",7.4771933555603,17.7060241699219,2.8602933883667,4.00179576873779,72.5108947753906,69.8872146606445,0.138555377721786,0.01074886508286,2.79167193184549e-06
"AL011",4.31182241439819,14.9959058761597,2.45233201980591,3.2380542755127,77.1593856811523,71.5399780273438,0.257940858602524,0.0107417069375515,0
"AL012",9.46550178527832,19.2710514068604,2.4201021194458,3.39845323562622,70.0689010620117,68.8257522583008,0.0995578467845917,0.0209533181041479,0.000748047255910933
"AL021",5.59936857223511,15.848105430603,2.06388974189758,2.79795336723328,75.4433364868164,70.4171676635742,0.238993555307388,0.0140176797285676,0
"AL022",9.06992435455322,18.8177051544189,2.172527551651,2.95552730560303,70.9040451049805,69.0127716064453,0.134022951126099,0.0267253033816814,0.000145810525282286
"AL034",3.633131980896,14.3163747787476,1.68836879730225,2.41842985153198,77.4839096069336,70.4051208496094,0.180581912398338,0.00887215044349432,0.32847785949707
"AL031",6.97424650192261,16.8362483978271,1.94303798675537,2.88310527801514,73.5067443847656,69.7484130859375,0.232905730605125,0.0104231229051948,0
"AL032",11.0667867660522,20.3530349731445,1.94079232215881,3.00234079360962,71.2345199584961,70.0324859619141,0.14447771012783,0.016477407887578,0.00541688269004226
"AL035",9.97350311279297,19.3681449890137,2.13880968093872,3.84578323364258,72.5501022338867,71.5813217163086,0.160876139998436,0.00397940957918763,0.00688822567462921
"AL033",6.23501873016357,16.141960144043,2.17929577827454,3.95430326461792,73.3419876098633,69.7928771972656,0.232273265719414,0.00456976518034935,0.0123030040413141
"AT11",3.72977828979492,14.0327253341675,1.82605767250061,2.08252501487732,79.3717956542969,74.00927734375,0.0152042480185628,0.0093963909894228,0.0023044110275805
"AT12",2.85511469841003,13.0516605377197,2.29759788513184,2.1659619808197,81.0356216430664,75.1266174316406,0.178447067737579,0.0192529279738665,0.0087498752400279
"AT13",4.25524139404297,14.3556604385376,1.93463456630707,2.01481914520264,79.9213485717773,73.0830841064453,0.157577559351921,0.109802909195423,0.00697485031560063
"AT21",0.248452126979828,10.1967897415161,2.68634057044983,3.95412945747375,79.4582824707031,78.5044555664062,0.141926854848862,0.0104546416550875,0
"AT22",0.961236417293549,11.0137481689453,2.71018576622009,3.055006980896,80.8189010620117,78.1059646606445,0.0888713523745537,0.0129778543487191,0.00339122558943927
"AT31",2.34059047698975,12.3224487304688,3.21217083930969,2.99756693840027,82.145622253418,77.6642837524414,0.244162708520889,0.0174364373087883,0.00504274340346456
"AT32",-0.143599689006805,8.85762786865234,3.73922753334045,3.88075685501099,80.0129241943359,79.3388061523438,0.214619189500809,0.00776085024699569,0
"AT33",-0.775040626525879,7.93749666213989,3.21513795852661,3.37884426116943,76.1135177612305,77.5547256469727,0.207056939601898,0.00462495628744364,0
"AT34",0.860714435577393,9.4029655456543,4.07269096374512,3.64915013313293,75.9745330810547,76.5773696899414,0.219794124364853,0.0179493799805641,0
"BAG1652",3.71919441223145,13.9118185043335,2.92998337745667,3.51836848258972,78.2087783813477,73.0543212890625,0.148582950234413,0.0114541444927454,0.111588589847088
"BAG1653",4.02073812484741,14.456711769104,2.87728786468506,3.12996578216553,78.4389724731445,72.8332366943359,0.107914350926876,0.0098821772262454,0.139103949069977
"BE10",6.14540386199951,14.1183795928955,2.39234828948975,2.11913394927979,84.9760208129883,79.0670318603516,0.105365790426731,0.24699255824089,0
"BE21",6.2327675819397,13.8364210128784,2.23446798324585,2.34801912307739,85.1046447753906,80.5027236938477,0.121684148907661,0.119265787303448,1.75118752832049e-10
"BE22",5.89747905731201,13.9028778076172,2.42967987060547,2.13566136360168,84.3739929199219,78.8552780151367,0.133661657571793,0.101485386490822,0
"BE23",6.20414590835571,14.0898637771606,2.29104971885681,2.46825003623962,85.4454040527344,80.7842178344727,0.103301659226418,0.114439524710178,1.4215691124253e-10
"BE24",5.9295768737793,14.0599851608276,2.37673592567444,2.04418015480042,84.8386917114258,79.0471649169922,0.11682553589344,0.16170334815979,1.40224056324745e-11
