"NUTM","temperature_winter","temperature_spring","temperature_summer","temperature_fall","seasonal_variation","precipitation_winter","precipitation_spring","precipitation_summer","precipitation_fall","relative_humidity_winter","relative_humidity_spring","relative_humidity_summer","relative_humidity_fall","croplands","pastures","rangelands","urbanAreas","primaryForest","primaryNonForest","secondaryForest","secondaryNonForest","secondaryLand","total_population","population_density"
"AD",2.5078592300415,8.13986396789551,18.1173114776611,10.9629669189453,15.6094522476196,2.46404266357422,3.02597904205322,2.3909068107605,2.863445520401,74.0785217285156,74.4565505981445,72.9979858398438,77.1795959472656,0.0966834276914597,0.0665047392249107,0.0431184619665146,0.0200678892433643,8.93027972779237e-05,0.0313368737697601,0.161688670516014,0.58051061630249,19144.14453125,NA,NA
"AL013",0.0519073531031609,9.01485252380371,19.3297843933105,10.8393440246582,19.2778759002686,4.3746190071106,3.27210688591003,1.7743821144104,4.76082134246826,79.3309326171875,72.193115234375,65.3844146728516,76.0890579223633,0.150688022375107,0.179330259561539,0.00543484091758728,0.0186855047941208,0.0795449391007423,0,0.564703404903412,0,141413.03125,NA,NA
"AL015",1.33639466762543,9.67238903045654,20.0545749664307,11.7889947891235,18.7181777954102,6.18152523040771,4.00528573989868,1.8593944311142,6.80850458145142,77.1575164794922,72.347038269043,67.0689239501953,75.9224548339844,0.148220583796501,0.133526682853699,0.00622165435925126,0.012278962880373,0.105468697845936,0.00167733139824122,0.505005300045013,0.00285562011413276,192707.421875,NA,NA
"AL014",5.41506195068359,13.3261842727661,23.7225246429443,15.5387992858887,18.3074626922607,4.92789268493652,3.39573574066162,1.46733939647675,5.21900320053101,75.8606109619141,72.2777862548828,66.3823547363281,74.7819595336914,0.201544672250748,0.126000761985779,5.29486732236961e-10,0.0199094079434872,0.106681935489178,2.74055696536379e-06,0.471725851297379,4.66573783342028e-06,83771.6953125,NA,NA
"AL011",2.31047701835632,10.6783275604248,21.1048240661621,12.8139820098877,18.7943477630615,4.01067304611206,3.00346970558167,1.41743671894073,4.26037645339966,79.8883972167969,73.4667510986328,66.5931167602539,76.5522766113281,0.180787578225136,0.177975296974182,0.0017262912588194,0.0127194160595536,0.102436207234859,0,0.511410236358643,0,113556.6328125,NA,NA
"AL012",7.34732961654663,14.5658502578735,24.8523406982422,17.1114597320557,17.5050106048584,4.37779808044434,2.91948866844177,1.10615408420563,4.53807544708252,73.6884231567383,71.6049652099609,66.6156692504883,73.51708984375,0.266775906085968,0.115335375070572,4.8466686219939e-10,0.0320374928414822,0.078460305929184,0.000736631103791296,0.358010143041611,0.00648570340126753,216686.34375,NA,NA
"AL021",3.59211754798889,11.1800012588501,21.5769710540771,13.7190885543823,17.9848537445068,3.59569239616394,2.65977239608765,1.14918971061707,3.7737455368042,78.611328125,72.138069152832,65.3009185791016,75.2110214233398,0.194026470184326,0.170370221138,0.00985873583704233,0.0166771523654461,0.0979486852884293,0,0.504946708679199,0,332797.65625,NA,NA
"AL022",6.95305442810059,13.9716997146606,24.2180156707764,16.6534824371338,17.2649593353271,3.93695878982544,2.67858505249023,0.986875593662262,4.0116171836853,74.4085006713867,71.6018905639648,66.5342712402344,73.6824340820312,0.313566327095032,0.137348681688309,6.39663544355074e-10,0.0372491292655468,0.080499105155468,0.000144139266922139,0.381789982318878,0.00253605889156461,654034.5,NA,NA
"AL034",1.70782601833344,9.81480312347412,20.3607921600342,12.2201671600342,18.6529655456543,3.18528580665588,2.38148260116577,1.06970143318176,3.31492352485657,81.4409561157227,72.7136383056641,62.900749206543,74.9966430664062,0.202475860714912,0.111092321574688,0.0253510270267725,0.00945509225130081,0.0141976410523057,0.363076686859131,0.095066025853157,0.121939450502396,141026.78125,NA,NA
"AL031",4.96839284896851,12.042965888977,22.4076309204102,14.7934713363647,17.4392375946045,3.69983100891113,2.57168364524841,1.00649881362915,3.88628387451172,77.3330535888672,71.3652877807617,63.7344093322754,74.2918319702148,0.277892976999283,0.189322263002396,0.0160492248833179,0.013200618326664,0.0759148821234703,0,0.425217598676682,0,81769.703125,NA,NA
