"NUTM","temperature_winter","temperature_spring","temperature_summer","temperature_fall","seasonal_variation","precipitation_winter","precipitation_spring","precipitation_summer","precipitation_fall","relative_humidity_winter","relative_humidity_spring","relative_humidity_summer","relative_humidity_fall","croplands","pastures","rangelands","urbanAreas","primaryForest","primaryNonForest","secondaryForest","secondaryNonForest","secondaryLand","total_population","population_density"
"AD",4.44669389724731,10.7958946228027,21.9992160797119,13.1805448532104,17.5525207519531,2.34238028526306,2.56045150756836,1.86136841773987,2.49086904525757,74.9270782470703,71.4009323120117,66.1932754516602,75.2856979370117,0.0966519117355347,0.0665047392249107,0.0431184619665146,0.0353687144815922,1.59495448315283e-05,0.0310240089893341,0.158572748303413,0.568743467330933,18455.4765625,NA,NA
"AL013",2.55656123161316,11.9182376861572,23.9611988067627,13.222414970398,21.4046363830566,4.28304958343506,2.58483409881592,1.29279673099518,3.84703612327576,79.908203125,67.4235534667969,55.1219863891602,70.6738891601562,0.150624856352806,0.179330259561539,0.00543484091758728,0.019755719229579,0.0149646969512105,0,0.628276586532593,0,101537.5234375,NA,NA
"AL015",3.79592871665955,12.4346141815186,24.4874973297119,14.1095752716064,20.6915683746338,6.02201747894287,3.18379759788513,1.20473492145538,5.40839767456055,77.9122619628906,68.392936706543,57.4515380859375,70.8875122070312,0.148021727800369,0.133526682853699,0.00622165435925126,0.0138956159353256,0.0198505092412233,0.00165776326321065,0.589268565177917,0.00281232199631631,121466.234375,NA,NA
"AL014",7.77087497711182,16.121150970459,27.9461116790771,17.8163967132568,20.1752376556396,4.83428049087524,2.65511298179626,1.03480708599091,4.16297578811646,76.3290939331055,68.2692260742188,58.2310218811035,70.1781539916992,0.200747698545456,0.126000761985779,5.29486732236961e-10,0.0279247108846903,0.0200101882219315,2.70858458861767e-06,0.5511794090271,4.59499369753757e-06,37897.90234375,NA,NA
"AL011",4.65864133834839,13.5536460876465,25.8950977325439,15.2288303375244,21.2364559173584,3.80486559867859,2.32263445854187,1.00256979465485,3.33520913124084,80.755729675293,68.9169158935547,55.8183212280273,70.8469848632812,0.180434748530388,0.177975296974182,0.0017262912588194,0.0149351451545954,0.0381726250052452,0,0.573810935020447,0,60304.1953125,NA,NA
"AL012",9.73207473754883,17.3528499603271,28.8512020111084,19.3369827270508,19.1191253662109,4.24860429763794,2.2247154712677,0.768998801708221,3.44965314865112,73.9407730102539,68.0208587646484,59.8567276000977,69.371337890625,0.265512108802795,0.115335375070572,4.8466686219939e-10,0.0400684215128422,0.0441526398062706,0.000729254679754376,0.385654032230377,0.00638971291482449,111137.15625,NA,NA
"AL021",5.89071750640869,14.0954627990723,26.2665672302246,16.0367851257324,20.3758506774902,3.33069825172424,1.98007237911224,0.770669996738434,2.75443458557129,79.4959335327148,67.5535659790039,55.3210868835449,69.9690399169922,0.193463861942291,0.170370221138,0.00985873583704233,0.0190479885786772,0.085582785308361,0,0.51550430059433,0,168407.625,NA,NA
"AL022",9.34511470794678,16.7842044830322,28.3436069488525,18.9095878601074,18.9984931945801,3.76410365104675,2.01364183425903,0.68153041601181,2.93680667877197,74.7267608642578,67.9416427612305,59.2937774658203,69.3071060180664,0.312144905328751,0.137348681688309,6.39663544355074e-10,0.044243223965168,0.0699603483080864,0.000142990698805079,0.386794626712799,0.00249863415956497,338380.59375,NA,NA
"AL034",3.9068124294281,12.8328523635864,25.2434139251709,14.4547576904297,21.3366012573242,2.75993037223816,1.74672889709473,0.673909664154053,2.33297920227051,82.7638702392578,67.2293853759766,52.1977844238281,70.1249008178711,0.202172994613647,0.111092321574688,0.0253510270267725,0.0106241619214416,0.0124046755954623,0.362292915582657,0.0966453030705452,0.122070662677288,80627.4921875,NA,NA
"AL031",7.18571329116821,14.9864053726196,26.8504409790039,16.9688377380371,19.6647262573242,3.40747165679932,1.82214605808258,0.632611870765686,2.7491466999054,78.2126083374023,66.6296997070312,55.1435050964355,69.7422256469727,0.276889801025391,0.189322263002396,0.0160492248833179,0.0156807173043489,0.0665710344910622,0,0.433084547519684,0,33631.85546875,NA,NA
"AL032",11.270751953125,18.24827003479,29.3234176635742,20.474967956543,18.0526657104492,3.5270140171051,1.64941096305847,0.483074069023132,2.85337257385254,74.9293975830078,67.6888198852539,59.8840293884277,70.3060302734375,0.432803809642792,0.17149543762207,0.00135438959114254,0.0267767831683159,0.0264352727681398,0.0052543394267559,0.175804033875465,0.0175086297094822,81378.53125,NA,NA
"AL035",10.1936683654785,17.3890895843506,28.7053680419922,19.5473384857178,18.5116996765137,4.67000341415405,1.88776695728302,0.360025614500046,3.58251881599426,76.1629486083984,69.4284515380859,60.301441192627,71.2760009765625,0.211866348981857,0.173878625035286,0.0344299525022507,0.0124946096912026,0.0189275145530701,0.0069731785915792,0.288063436746597,0.00949351023882627,32572.794921875,NA,NA
"AL033",6.45810508728027,14.3365993499756,26.4031009674072,16.2912998199463,19.9449939727783,4.78937816619873,2.08922576904297,0.488210618495941,3.6773054599762,78.1207275390625,67.2243041992188,54.2287178039551,69.5319976806641,0.235171720385551,0.185734272003174,0.0234470088034868,0.00896802917122841,0.0470809303224087,0.0136929880827665,0.432045251131058,0.00300302659161389,22216.0625,NA,NA
"AT11",4.31388378143311,14.2114086151123,24.0089168548584,13.6682615280151,19.6950340270996,1.59253799915314,1.67165422439575,2.48408627510071,1.96086025238037,80.9980773925781,66.0785522460938,63.6130065917969,76.3110733032227,0.318678706884384,0.167155057191849,0.000196381864952855,0.0236030351370573,2.40619273754563e-30,6.55632714785526e-10,0.214599385857582,0.256073415279388,345398.34375,NA,NA
"AT12",3.48627710342407,13.093563079834,22.5328216552734,12.6709327697754,19.0465431213379,2.35090804100037,2.20603585243225,2.9707293510437,1.93907678127289,81.53662109375,68.9056091308594,68.8872299194336,78.7180328369141,0.29945969581604,0.155002012848854,0.0035886955447495,0.0294272992759943,2.69342872007513e-32,1.02211676622499e-11,0.0753364339470863,0.436842501163483,4204082,NA,NA
"AT13",4.81213045120239,14.5737361907959,24.0525569915771,13.8764276504517,19.2404289245605,1.83722829818726,1.79136574268341,2.42827296257019,1.78050780296326,80.906120300293,66.8633270263672,65.5990676879883,76.774658203125,0.285119473934174,0.100767128169537,2.47817016907348e-10,0.137355536222458,0,3.87196089623774e-18,0,0.476757824420929,671967,NA,NA
"AT21",1.07477879524231,9.30741786956787,18.8232841491699,9.93320751190186,17.7485065460205,2.94556832313538,2.78305435180664,3.98431158065796,3.89423441886902,81.539436340332,73.3470230102539,73.5184326171875,81.884521484375,0.0848150327801704,0.0986280515789986,0.0530956536531448,0.0221817344427109,0,0,0.737145960330963,0,623836.625,NA,NA
"AT22",1.66061055660248,10.4258041381836,19.809886932373,10.7553882598877,18.1492767333984,2.77446937561035,2.60504341125488,3.96822762489319,2.95094347000122,81.0801391601562,71.6134567260742,73.8873672485352,81.2898254394531,0.101202502846718,0.0988739803433418,0.0287099238485098,0.0257497970014811,2.52466136916892e-24,2.66264251315776e-13,0.682160377502441,0.0623588971793652,1412994.25,NA,NA
"AT31",3.07710933685303,12.1039838790894,21.2544918060303,12.1822681427002,18.1773815155029,3.67106080055237,3.24635910987854,4.18747711181641,2.79232144355774,81.9748611450195,71.2884368896484,73.0373916625977,80.5550537109375,0.230913639068604,0.222543150186539,0.0116639751940966,0.0303406082093716,0,2.67131146312141e-17,0.302277952432632,0.197536930441856,1544452.5,NA,NA
"AT32",0.654471099376678,7.83799314498901,16.5614013671875,8.93466663360596,15.9069309234619,3.78675866127014,3.895747423172,5.41899299621582,3.60901808738708,79.9796600341797,74.4292678833008,77.8212127685547,81.582763671875,0.0695802345871925,0.135803952813148,0.137151196599007,0.0179888196289539,5.64976968214953e-32,0,0.622728705406189,0,588608.3125,NA,NA
"AT33",0.00962780322879553,7.08000564575195,15.4501428604126,8.00188255310059,15.4405155181885,3.24296760559082,3.50649476051331,4.75520896911621,3.27079033851624,76.6733245849609,73.2609252929688,77.4333343505859,80.2342529296875,0.0704532489180565,0.12214057892561,0.155172169208527,0.0190309695899487,6.46000149784646e-32,0,0.61200624704361,0,922903.875,NA,NA
"AT34",1.45257198810577,8.38595771789551,16.997350692749,9.32317447662354,15.5447778701782,4.16173553466797,4.34074592590332,5.25415372848511,3.84314870834351,77.0537109375,73.4138259887695,76.313591003418,79.9306259155273,0.107501089572906,0.162446528673172,0.119198650121689,0.0568180978298187,0.000339430989697576,0,0.545189917087555,0,440155.46875,NA,NA
"BAG1652",4.08963346481323,12.6937093734741,24.1979522705078,13.939338684082,20.1083183288574,3.39116644859314,2.64336800575256,1.67798960208893,3.56624412536621,81.9284896850586,68.5366439819336,59.566837310791,74.7095565795898,0.183924928307533,0.166758880019188,0.0313437506556511,0.0136522660031915,4.95879874051752e-07,0.113498985767365,0.44061815738678,0.0349203646183014,912013.5,NA,NA
"BAG1653",4.44986724853516,13.5197515487671,24.9718589782715,14.4645366668701,20.5219898223877,3.14731287956238,2.59391927719116,1.82577311992645,3.23743319511414,81.544075012207,67.5140609741211,59.8572273254395,74.2538528442383,0.223867937922478,0.131184011697769,0.0280596986413002,0.0112009961158037,9.95702293948852e-07,0.140446662902832,0.390552014112473,0.0649578869342804,656661.9375,NA,NA
"BE10",6.68831729888916,12.9694375991821,21.3472995758057,14.0598516464233,14.6589813232422,2.76313757896423,2.37476301193237,2.12724828720093,2.43185949325562,85.7680892944336,74.1633071899414,73.3334350585938,82.7407913208008,0.333106368780136,0.140577673912048,7.14613257457586e-10,0.28489875793457,0,0,0,0.241417199373245,218306.640625,NA,NA
"BE21",6.77267265319824,12.9467258453369,21.1157169342041,13.9548330307007,14.3430433273315,2.81197786331177,2.26236629486084,2.17641544342041,2.43548679351807,86.0473022460938,73.6602554321289,73.633659362793,82.8757629394531,0.219960644841194,0.133616760373116,1.39280897926142e-09,0.169985145330429,0,7.41153111105675e-11,0,0.457448542118073,1719377.75,NA,NA
"BE22",6.43055772781372,12.8871297836304,21.4624099731445,13.965085029602,15.031852722168,2.79823207855225,2.41163396835327,2.17193627357483,2.41174149513245,86.1117248535156,73.5591278076172,71.5822219848633,82.065673828125,0.215478897094727,0.15045340359211,7.23819393311231e-10,0.153337314724922,0,0,0,0.480730354785919,1079247.875,NA,NA
"BE23",6.72494125366211,12.7554655075073,21.0423717498779,14.1661024093628,14.3174295425415,2.82397532463074,2.23273205757141,2.19413805007935,2.54456472396851,86.1826248168945,75.0447540283203,74.9496459960938,83.1590881347656,0.271604150533676,0.154634982347488,1.29170163454262e-09,0.175782084465027,0,6.01649147169425e-11,0,0.322273820638657,1828204.5,NA,NA
"BE24",6.47284650802612,12.9132461547852,21.4458999633789,14.0189819335938,14.9730529785156,2.70518970489502,2.35709381103516,2.09499883651733,2.33979344367981,85.7994232177734,73.9853515625,73.0868759155273,82.6470489501953,0.359063804149628,0.154012769460678,1.60340363208888e-09,0.199361056089401,0,5.93468763715466e-12,0,0.286041885614395,1768859.875,NA,NA
"BE25",6.80962419509888,12.4817352294922,20.563196182251,14.131290435791,13.7535734176636,2.89999842643738,2.312748670578,2.20761513710022,2.73943877220154,85.4693603515625,75.962516784668,75.6720733642578,82.4648971557617,0.336457848548889,0.149193316698074,4.28296759169555e-10,0.128096714615822,0,4.59638533831241e-12,0,0.185384288430214,1719522.375,NA,NA
"BE31",6.44177341461182,12.9220371246338,21.4945373535156,14.0248918533325,15.0527629852295,2.68668699264526,2.32882285118103,2.06603980064392,2.30259394645691,85.7342071533203,73.8832702636719,73.0600357055664,82.6694412231445,0.379998594522476,0.153733238577843,1.92275995125613e-09,0.196828201413155,0,0,0,0.269440054893494,882865.3125,NA,NA
"BE32",6.44066095352173,12.7972745895386,21.4351425170898,13.9610691070557,14.9944820404053,3.04915976524353,2.4683997631073,2.20369839668274,2.55702090263367,86.6851959228516,74.8518218994141,73.5263519287109,83.3106079101562,0.325657039880753,0.168104231357574,8.31857693839311e-10,0.159619092941284,0,9.38663291008735e-35,0.184081763029099,0.16253787279129,2278981.5,NA,NA
