"NUTM","temperature_winter","temperature_spring","temperature_summer","temperature_fall","seasonal_variation","precipitation_winter","precipitation_spring","precipitation_summer","precipitation_fall","relative_humidity_winter","relative_humidity_spring","relative_humidity_summer","relative_humidity_fall","croplands","pastures","rangelands","urbanAreas","primaryForest","primaryNonForest","secondaryForest","secondaryNonForest","secondaryLand","total_population","population_density"
"AD",2.37834763526917,7.67404079437256,18.0210876464844,10.9947185516357,15.6427412033081,2.38056492805481,3.04368925094604,2.46225690841675,3.34233140945435,74.5493850708008,75.0267562866211,74.011100769043,77.5772171020508,0.0966834276914597,0.0665047392249107,0.0431184619665146,0.0200678892433643,8.93027972779237e-05,0.0313368737697601,0.161688670516014,0.58051061630249,19144.14453125,NA,NA
"AL013",1.08741295337677,9.13422775268555,20.2540340423584,10.9466533660889,19.1666221618652,3.86509943008423,3.3314802646637,1.66775918006897,3.79406523704529,78.4294128417969,72.232063293457,60.5712661743164,72.9091720581055,0.150688022375107,0.179330259561539,0.00543484091758728,0.0186855047941208,0.0795449391007423,0,0.564703404903412,0,141413.03125,NA,NA
"AL015",2.28512048721313,9.78605937957764,20.9481048583984,11.9010229110718,18.6629829406738,5.30014038085938,4.24974536895752,1.79593789577484,5.13838529586792,76.3288726806641,72.5418395996094,62.1946601867676,72.5976257324219,0.148220583796501,0.133526682853699,0.00622165435925126,0.012278962880373,0.105468697845936,0.00167733139824122,0.505005300045013,0.00285562011413276,192707.421875,NA,NA
"AL014",6.04765939712524,13.4528932571411,24.3884124755859,15.5402698516846,18.3407535552979,4.12590503692627,3.3783004283905,1.6172366142273,4.31274127960205,75.6453247070312,71.9527130126953,63.1089630126953,72.4794464111328,0.201544672250748,0.126000761985779,5.29486732236961e-10,0.0199094079434872,0.106681935489178,2.74055696536379e-06,0.471725851297379,4.66573783342028e-06,83771.6953125,NA,NA
"AL011",2.9397177696228,10.7496271133423,21.8026313781738,12.8275594711304,18.8629150390625,3.42447900772095,2.99184775352478,1.47695863246918,3.48659610748291,79.9533538818359,73.7211990356445,62.9958953857422,74.0078506469727,0.180787578225136,0.177975296974182,0.0017262912588194,0.0127194160595536,0.102436207234859,0,0.511410236358643,0,113556.6328125,NA,NA
"AL012",8.00484466552734,14.7114515304565,25.4951038360596,17.1149044036865,17.4902572631836,3.53675675392151,2.97045660018921,1.25738954544067,3.70991921424866,73.4086074829102,71.2539520263672,63.6084136962891,71.4124984741211,0.266775906085968,0.115335375070572,4.8466686219939e-10,0.0320374928414822,0.078460305929184,0.000736631103791296,0.358010143041611,0.00648570340126753,216686.34375,NA,NA
"AL021",4.18975448608398,11.2766227722168,22.2440280914307,13.7204208374023,18.0542736053467,3.02328991889954,2.69740557670593,1.1748982667923,3.05476999282837,78.5131530761719,72.3988952636719,62.0550842285156,72.8181991577148,0.194026470184326,0.170370221138,0.00985873583704233,0.0166771523654461,0.0979486852884293,0,0.504946708679199,0,332797.65625,NA,NA
"AL022",7.62115240097046,14.1041507720947,24.8697757720947,16.6621227264404,17.2486228942871,3.15542984008789,2.75594568252563,1.11096680164337,3.24308156967163,74.1821823120117,71.4442367553711,63.4777565002441,71.5606689453125,0.313566327095032,0.137348681688309,6.39663544355074e-10,0.0372491292655468,0.080499105155468,0.000144139266922139,0.381789982318878,0.00253605889156461,654034.5,NA,NA
"AL034",2.20739841461182,9.93909740447998,21.0089626312256,12.1958522796631,18.8015670776367,2.64525461196899,2.36353206634521,0.976958870887756,2.81570935249329,81.3297576904297,72.8969268798828,59.9452857971191,73.1014556884766,0.202475860714912,0.111092321574688,0.0253510270267725,0.00945509225130081,0.0141976410523057,0.363076686859131,0.095066025853157,0.121939450502396,141026.78125,NA,NA
"AL031",5.51070642471313,12.1781978607178,23.0124340057373,14.7649993896484,17.5017261505127,3.09759449958801,2.5907576084137,1.01520729064941,3.16547966003418,76.9804840087891,71.3075256347656,61.1299667358398,72.1304550170898,0.277892976999283,0.189322263002396,0.0160492248833179,0.013200618326664,0.0759148821234703,0,0.425217598676682,0,81769.703125,NA,NA
