"NUTM","temperature_winter","temperature_fall","precipitation_spring","precipitation_fall","relative_humidity_winter","relative_humidity_fall","pastures","urbanAreas","primaryNonForest"
"AD",2.81277251243591,11.5809879302979,3.19090104103088,2.56237196922302,72.9506149291992,75.1138305664062,0.0566466152667999,0.0178468078374863,0.0314546711742878
"AL013",1.02152299880981,11.4364805221558,3.40237498283386,4.043381690979,77.6340026855469,72.5643005371094,0.151631459593773,0.0256104059517384,0
"AL015",2.26362609863281,12.3932132720947,4.19342041015625,5.54436779022217,75.3523101806641,72.233024597168,0.0995983630418777,0.0157373677939177,0.00170463311951607
"AL014",6.16737174987793,16.0599575042725,3.43838262557983,4.41448593139648,74.1023712158203,71.8117446899414,0.110232979059219,0.0214272774755955,2.7851644972543e-06
"AL011",3.14313530921936,13.3050680160522,3.17682814598083,3.61774706840515,78.4021606445312,73.6247634887695,0.159474357962608,0.013685773126781,0
"AL012",8.1140832901001,17.6187343597412,2.94180536270142,3.66880559921265,71.9292678833008,70.6189727783203,0.099384717643261,0.0339915826916695,0.000739723560400307
"AL021",4.4491868019104,14.1920223236084,2.80854368209839,3.17568969726562,77.1264953613281,72.2555236816406,0.152073860168457,0.0185149721801281,0
"AL022",7.75455093383789,17.1496238708496,2.73617768287659,3.16564798355103,72.7409133911133,70.8097839355469,0.119159035384655,0.0394688509404659,0.000142589575261809
"AL034",2.56576728820801,12.6891241073608,2.48948454856873,2.84030246734619,79.8198776245117,72.1436538696289,0.0997867062687874,0.00932368822395802,0.362634181976318
"AL031",5.83472490310669,15.2902975082397,2.696204662323,3.26256275177002,75.7069549560547,71.1799545288086,0.168073192238808,0.0174591094255447,0
"AL032",9.80683422088623,18.9071140289307,2.48410224914551,3.2264564037323,73.3886337280273,71.0478897094727,0.147777944803238,0.027067556977272,0.00496746087446809
"AL035",8.69618988037109,17.8741245269775,2.75185966491699,4.30727624893188,74.9671936035156,72.8516159057617,0.14706127345562,0.00689225224778056,0.00703865988180041
"AL033",5.09903573989868,14.5501680374146,2.99092125892639,4.33223104476929,75.7834091186523,71.3434600830078,0.164087653160095,0.00750425830483437,0.0137215415015817
"AT11",2.8247377872467,12.470911026001,2.0610032081604,2.07474589347839,77.9507675170898,76.1359024047852,0.0917581617832184,0.0206296741962433,0.031429834663868
