"NUTM","temperature_winter","temperature_fall","precipitation_spring","precipitation_fall","relative_humidity_winter","relative_humidity_fall","pastures","urbanAreas","primaryNonForest"
"AD",2.37834763526917,10.9947185516357,3.04368925094604,3.34233140945435,74.5493850708008,77.5772171020508,0.0665047392249107,0.0200678892433643,0.0313368737697601
"AL013",1.08741295337677,10.9466533660889,3.3314802646637,3.79406523704529,78.4294128417969,72.9091720581055,0.179330259561539,0.0186855047941208,0
"AL015",2.28512048721313,11.9010229110718,4.24974536895752,5.13838529586792,76.3288726806641,72.5976257324219,0.133526682853699,0.012278962880373,0.00167733139824122
"AL014",6.04765939712524,15.5402698516846,3.3783004283905,4.31274127960205,75.6453247070312,72.4794464111328,0.126000761985779,0.0199094079434872,2.74055696536379e-06
"AL011",2.9397177696228,12.8275594711304,2.99184775352478,3.48659610748291,79.9533538818359,74.0078506469727,0.177975296974182,0.0127194160595536,0
"AL012",8.00484466552734,17.1149044036865,2.97045660018921,3.70991921424866,73.4086074829102,71.4124984741211,0.115335375070572,0.0320374928414822,0.000736631103791296
"AL021",4.18975448608398,13.7204208374023,2.69740557670593,3.05476999282837,78.5131530761719,72.8181991577148,0.170370221138,0.0166771523654461,0
"AL022",7.62115240097046,16.6621227264404,2.75594568252563,3.24308156967163,74.1821823120117,71.5606689453125,0.137348681688309,0.0372491292655468,0.000144139266922139
"AL034",2.20739841461182,12.1958522796631,2.36353206634521,2.81570935249329,81.3297576904297,73.1014556884766,0.111092321574688,0.00945509225130081,0.363076686859131
"AL031",5.51070642471313,14.7649993896484,2.5907576084137,3.16547966003418,76.9804840087891,72.1304550170898,0.189322263002396,0.013200618326664,0
"AL032",9.58257484436035,18.3362503051758,2.44191336631775,3.17633366584778,74.5410842895508,72.1467895507812,0.17149543762207,0.0226664505898952,0.00531585793942213
"AL035",8.49347591400146,17.3701725006104,2.73968696594238,4.21078634262085,75.8807067871094,73.7772750854492,0.173878625035286,0.008569804020226,0.00709276646375656
"AL033",4.75563859939575,14.0548095703125,2.89558911323547,4.34040975570679,76.9118804931641,72.3049240112305,0.185734272003174,0.00659365253522992,0.0137218246236444
"AT11",2.39595437049866,11.911060333252,2.38478326797485,2.22597551345825,79.8783721923828,77.6725311279297,0.167155057191849,0.0186286121606827,0.0330400876700878
"AT12",1.59152460098267,10.8583726882935,2.85255599021912,2.22086906433105,81.4144439697266,79.7985992431641,0.155002012848854,0.0243675075471401,0.13586238026619
"AT13",2.93493986129761,12.2146186828613,2.34968948364258,1.97392475605011,79.8604202270508,77.1020126342773,0.100767128169537,0.13029445707798,0.119626969099045
"AT21",-1.0531188249588,8.02041912078857,3.80609583854675,4.11566686630249,80.3757476806641,83.1337814331055,0.0986280515789986,0.0158357862383127,0
"AT22",-0.294380396604538,8.80971622467041,3.48682355880737,3.22543334960938,81.7237319946289,83.0581207275391,0.0988739803433418,0.0182357095181942,0.0505027808248997
