"NUTM","temperature_winter","temperature_spring","temperature_summer","temperature_fall","seasonal_variation","precipitation_winter","precipitation_spring","precipitation_summer","precipitation_fall","relative_humidity_winter","relative_humidity_spring","relative_humidity_summer","relative_humidity_fall","croplands","pastures","rangelands","urbanAreas","primaryForest","primaryNonForest","secondaryForest","secondaryNonForest","secondaryLand","total_population","population_density"
"AD",2.01275086402893,7.84312868118286,18.2939414978027,11.0728425979614,16.2811908721924,2.58710694313049,3.15371799468994,2.41326546669006,2.7337474822998,73.872688293457,74.2682495117188,73.4138488769531,76.5064544677734,0.09445670992136,0.0552727095782757,0.0358048640191555,0.0183884371072054,5.72298195038456e-05,0.031436201184988,0.166368409991264,0.598215460777283,17627.111328125,NA,NA
"AL013",0.148577675223351,8.96749114990234,20.5089302062988,11.5215883255005,20.3603496551514,4.17558336257935,3.20787477493286,1.55262231826782,4.14576196670532,78.0473098754883,71.1869888305664,60.6336441040039,73.14013671875,0.216483592987061,0.141044735908508,0.0041152723133564,0.027213741093874,0.0205675456672907,0,0.588962078094482,0,111987.671875,NA,NA
"AL015",1.4240243434906,9.61702919006348,21.1773719787598,12.4253482818604,19.7533473968506,5.82719802856445,4.01933193206787,1.59456157684326,5.69672346115112,75.7955093383789,71.3202438354492,62.6669387817383,72.8761215209961,0.264390617609024,0.0836886987090111,0.00348175829276443,0.016171408817172,0.025023901835084,0.00170463311951607,0.517351925373077,0.00344193167984486,140507.984375,NA,NA
"AL014",5.48857259750366,13.3457889556885,24.8041439056396,16.1499557495117,19.3155708312988,4.61058235168457,3.42245626449585,1.24828732013702,4.39243698120117,74.7424392700195,70.9589462280273,62.2467384338379,72.4020462036133,0.244903340935707,0.103340931236744,5.29486732236961e-10,0.0206499379128218,0.0295220278203487,2.7851644972543e-06,0.527445375919342,5.62369996259804e-06,51516.65234375,NA,NA
"AL011",2.40807557106018,10.7042827606201,22.2853527069092,13.479606628418,19.8772773742676,3.82050204277039,3.0324854850769,1.19206297397614,3.60167837142944,78.9605407714844,72.4086761474609,61.5463714599609,73.7992553710938,0.210461243987083,0.151003360748291,0.00147030060179532,0.0128252850845456,0.0451348386704922,0,0.566159963607788,0,77167.0234375,NA,NA
"AL012",7.47480344772339,14.590386390686,25.8853302001953,17.6837463378906,18.4105262756348,3.98976635932922,2.99343919754028,0.93333911895752,3.74231123924255,72.5318756103516,70.2781066894531,63.0154037475586,71.3858642578125,0.306840032339096,0.0925654321908951,4.8466686219939e-10,0.0328333675861359,0.0453500188887119,0.000732629268895835,0.372633814811707,0.00688624754548073,149121.421875,NA,NA
"AL021",3.72466826438904,11.2343101501465,22.7473030090332,14.3382596969604,19.0226345062256,3.37764096260071,2.62194800376892,0.939389824867249,3.135493516922,77.5263977050781,71.0215377807617,60.5127639770508,72.6547012329102,0.230526983737946,0.143726915121078,0.00843578763306141,0.0174955297261477,0.0839113369584084,0,0.509731411933899,0,224142.96875,NA,NA
"AL022",7.10660219192505,13.9977388381958,25.2766132354736,17.2325916290283,18.1700115203857,3.57170557975769,2.76476383209229,0.828877866268158,3.28321576118469,73.3106155395508,70.3653869628906,62.749210357666,71.5109100341797,0.352502465248108,0.111311502754688,6.39663544355074e-10,0.0380368046462536,0.067170538008213,0.000139483352540992,0.381323516368866,0.00264907930977643,453766.875,NA,NA
"AL034",1.80167007446289,9.8921365737915,21.5851402282715,12.8196907043457,19.7834720611572,2.93508648872375,2.19979071617126,0.877133250236511,2.87034940719604,80.2053451538086,71.285774230957,57.8242721557617,72.8155670166016,0.217648595571518,0.09459587931633,0.0216261055320501,0.00865324772894382,0.0117521481588483,0.357176959514618,0.0929726138710976,0.138228520750999,104423.46875,NA,NA
"AL031",5.0955114364624,12.1298904418945,23.5406017303467,15.3606452941895,18.44508934021,3.45477056503296,2.41138100624084,0.8061802983284,3.26809620857239,75.9727172851562,69.9765930175781,59.419994354248,71.9921264648438,0.331808596849442,0.158419981598854,0.0137579357251525,0.0166409723460674,0.0633716881275177,0,0.413598388433456,0,45914.28515625,NA,NA
