"NUTM","temperature_winter","temperature_fall","precipitation_spring","precipitation_fall","relative_humidity_winter","relative_humidity_fall","pastures","urbanAreas","primaryNonForest"
"AD",2.95318794250488,12.2166233062744,2.73575520515442,2.59048843383789,73.3058547973633,73.9874114990234,0.0665047392249107,0.0200678892433643,0.0313368737697601
"AL013",1.49761807918549,12.2030162811279,3.62138605117798,3.99834370613098,77.6557846069336,74.2540130615234,0.179330259561539,0.0186855047941208,0
"AL015",2.61335468292236,13.1947565078735,4.49292278289795,5.36659097671509,75.5937118530273,73.7021102905273,0.133526682853699,0.012278962880373,0.00167733139824122
"AL014",6.22940921783447,16.7017097473145,3.654212474823,4.29363632202148,75.2413635253906,73.3211288452148,0.126000761985779,0.0199094079434872,2.74055696536379e-06
"AL011",3.39465475082397,13.9337749481201,3.27147531509399,3.52611422538757,78.7612838745117,75.2769012451172,0.177975296974182,0.0127194160595536,0
"AL012",8.13523387908936,18.2777557373047,3.19208812713623,3.62791299819946,73.1037521362305,72.0499267578125,0.115335375070572,0.0320374928414822,0.000736631103791296
"AL021",4.73829174041748,14.8367052078247,2.94401741027832,3.1517927646637,77.246208190918,73.867057800293,0.170370221138,0.0166771523654461,0
"AL022",7.81948041915894,17.8069725036621,2.96863150596619,3.17239499092102,73.6845626831055,72.2675552368164,0.137348681688309,0.0372491292655468,0.000144139266922139
"AL034",2.95190000534058,13.3181819915771,2.6601505279541,2.95272278785706,79.9495697021484,73.8094711303711,0.111092321574688,0.00945509225130081,0.363076686859131
"AL031",6.11559343338013,15.9447860717773,2.8768937587738,3.35827445983887,75.8993148803711,72.7575149536133,0.189322263002396,0.013200618326664,0
"AL032",9.87798500061035,19.5876197814941,2.73202872276306,3.34380412101746,74.2583160400391,72.4151306152344,0.17149543762207,0.0226664505898952,0.00531585793942213
"AL035",8.86509990692139,18.5426025390625,3.00399851799011,4.40460395812988,75.6401138305664,74.1323623657227,0.173878625035286,0.008569804020226,0.00709276646375656
"AL033",5.44619369506836,15.2046308517456,3.21184349060059,4.54501342773438,75.7640991210938,72.8981552124023,0.185734272003174,0.00659365253522992,0.0137218246236444
"AT11",3.30169177055359,13.3692064285278,2.12654614448547,2.09991216659546,78.1989593505859,77.273811340332,0.167155057191849,0.0186286121606827,0.0330400876700878
"AT12",2.5297794342041,12.4404764175415,2.61307859420776,2.08392310142517,79.897590637207,79.2774658203125,0.155002012848854,0.0243675075471401,0.13586238026619
"AT13",4.09249925613403,13.7071561813354,2.18039059638977,1.96588087081909,78.2209854125977,77.2524261474609,0.100767128169537,0.13029445707798,0.119626969099045
"AT21",-0.320265382528305,9.68317127227783,3.40180850028992,3.72750782966614,78.8727035522461,81.577522277832,0.0986280515789986,0.0158357862383127,0
"AT22",0.419295191764832,10.4758129119873,3.20812439918518,2.98050332069397,80.2688827514648,81.4432678222656,0.0988739803433418,0.0182357095181942,0.0505027808248997
"AT31",1.80300772190094,11.7915477752686,3.58118152618408,2.8783004283905,81.7910461425781,81.5045776367188,0.222543150186539,0.0245251301676035,0.0756486877799034
"AT32",-0.927650153636932,8.34464359283447,4.30437421798706,3.7962338924408,79.9760589599609,82.1617050170898,0.135803952813148,0.0137060768902302,0
"AT33",-1.62689292430878,7.45556116104126,3.63803005218506,3.38103818893433,76.2994384765625,79.9147872924805,0.12214057892561,0.0134869916364551,0
"AT34",-0.0574194826185703,8.88862991333008,4.27666997909546,3.82923030853271,76.1649017333984,79.0469055175781,0.162446528673172,0.0377328060567379,0
"BAG1652",2.62674379348755,13.1257371902466,3.43211650848389,3.55795121192932,79.6125564575195,77.390754699707,0.166758880019188,0.0121516091749072,0.113910831511021
"BAG1653",3.07719898223877,13.6947364807129,3.37738585472107,3.20858716964722,79.5922241210938,76.948974609375,0.131184011697769,0.01008066162467,0.140831217169762
"BE10",4.93155765533447,13.8262948989868,1.97064483165741,2.39163422584534,84.8804702758789,82.8431167602539,0.140577673912048,0.266051292419434,0
"BE21",4.9918327331543,13.6723108291626,1.85588896274567,2.46590852737427,84.6468276977539,82.8714904785156,0.133616760373116,0.134272053837776,3.14457460071083e-10
"BE22",4.58010816574097,13.5767211914062,2.04164576530457,2.38235712051392,84.4062652587891,82.5211410522461,0.15045340359211,0.115806609392166,0
"BE23",4.86069297790527,13.8890695571899,1.81040740013123,2.59409213066101,84.9999618530273,83.6504440307617,0.154634982347488,0.131269708275795,2.55268500781725e-10
"BE24",4.70555639266968,13.7687177658081,1.96491646766663,2.3089804649353,84.7570190429688,82.8026351928711,0.154012769460678,0.176471650600433,2.51797714623248e-11
