"NUTM","temperature_winter","temperature_spring","temperature_summer","temperature_fall","seasonal_variation","precipitation_winter","precipitation_spring","precipitation_summer","precipitation_fall","relative_humidity_winter","relative_humidity_spring","relative_humidity_summer","relative_humidity_fall","croplands","pastures","rangelands","urbanAreas","primaryForest","primaryNonForest","secondaryForest","secondaryNonForest","secondaryLand","total_population","population_density"
"AD",5.70408296585083,11.4911794662476,24.5584926605225,16.0536155700684,18.8544101715088,2.77672290802002,2.71638894081116,2.14835429191589,2.60566854476929,73.3224334716797,69.701904296875,64.4061813354492,73.8216857910156,0.178662642836571,0.0785980299115181,0.0452646911144257,0.0136244399473071,5.11625585204456e-05,0.0269092340022326,0.141026645898819,0.515863120555878,21215.412109375,NA,NA
"AL013",4.87370824813843,12.8004207611084,25.193510055542,15.7389011383057,20.319803237915,4.45758390426636,3.56176495552063,1.89385366439819,3.97322154045105,77.1165390014648,69.7393798828125,59.7150039672852,72.1129989624023,0.13218092918396,0.194751918315887,0.00605995394289494,0.0192152019590139,0.0288866516202688,0,0.61729234457016,0,144907.5,NA,NA
"AL015",5.91515636444092,13.3641901016235,25.8581104278564,16.6730003356934,19.9429531097412,6.35533428192139,4.64126348495483,1.95781624317169,5.45014381408691,75.0503082275391,70.6239700317383,62.0630645751953,71.8951644897461,0.147100120782852,0.128106445074081,0.0057970117777586,0.011374345049262,0.0383716523647308,0.0017086158040911,0.577805399894714,0.0049912934191525,198234.84375,NA,NA
"AL014",9.35693073272705,16.9113368988037,29.1647205352783,20.2321624755859,19.807788848877,4.79797792434692,3.45542120933533,1.78900527954102,4.2846188545227,74.7651824951172,69.9340744018555,62.8129234313965,71.3818206787109,0.106080196797848,0.138555377721786,5.29486732236961e-10,0.01074886508286,0.039063286036253,2.79167193184549e-06,0.631411373615265,8.15516978036612e-06,75297.5078125,NA,NA
"AL011",6.42798614501953,14.3765277862549,26.6619243621826,17.474781036377,20.2339382171631,3.94231963157654,2.93747353553772,1.71436417102814,3.4285306930542,78.7782135009766,70.695182800293,62.6982536315918,73.1719589233398,0.0643184930086136,0.257940858602524,0.00278105470351875,0.0107417069375515,0.048229742795229,0,0.60304319858551,0,103491.171875,NA,NA
"AL012",11.2802047729492,18.1483936309814,30.2662448883057,21.8359260559082,18.9860401153564,4.21050262451172,2.98239231109619,1.47179567813873,3.64850497245789,72.6114044189453,69.4952011108398,63.3912887573242,70.2103271484375,0.156770899891853,0.0995578467845917,4.8466686219939e-10,0.0209533181041479,0.0526495464146137,0.000748047255910933,0.517343997955322,0.00981788989156485,202732.71875,NA,NA
"AL021",7.7460503578186,14.9362010955811,27.1838893890381,18.4188537597656,19.437837600708,3.58832788467407,2.52832436561584,1.45480573177338,3.02185797691345,77.4131088256836,69.4021301269531,61.4414672851562,71.8051528930664,0.0843393132090569,0.238993555307388,0.0148336058482528,0.0140176797285676,0.0813154354691505,0,0.560328364372253,0,309085.875,NA,NA
"AL022",10.9442167282104,17.5910739898682,29.6694526672363,21.381441116333,18.7252349853516,3.79048919677734,2.70951700210571,1.37042093276978,3.16584300994873,73.322639465332,69.4546356201172,63.2745018005371,70.3756256103516,0.178935170173645,0.134022951126099,6.39663544355074e-10,0.0267253033816814,0.0719067305326462,0.000145810525282286,0.537629544734955,0.00376791786402464,612827.5,NA,NA
"AL034",5.88683223724365,13.6238813400269,26.0259666442871,16.8697509765625,20.1391334533691,3.18005299568176,2.19934391975403,1.32191014289856,2.74192714691162,80.0222015380859,69.7806549072266,58.7776718139648,71.7813491821289,0.0643533170223236,0.180581912398338,0.0483819656074047,0.00887215044349432,0.0115776946768165,0.32847785949707,0.0974131003022194,0.20299606025219,134207.875,NA,NA
"AL031",9.14309597015381,15.8414430618286,28.0723457336426,19.5500812530518,18.9292507171631,3.76742029190063,2.42091226577759,1.26733708381653,3.1290442943573,76.020133972168,68.5183410644531,59.7857856750488,70.797119140625,0.137229114770889,0.232905730605125,0.0237757917493582,0.0104231229051948,0.0634338930249214,0,0.529829919338226,0,71635.53125,NA,NA
"AL032",13.0143327713013,19.1500606536865,31.217414855957,23.1848220825195,18.2030830383301,3.76351189613342,2.41303277015686,1.09101247787476,3.1160991191864,73.9758453369141,68.7589950561523,61.1831817626953,70.7600402832031,0.255547821521759,0.14447771012783,0.00114049320109189,0.016477407887578,0.0279338825494051,0.00541688269004226,0.371843159198761,0.0345953404903412,168308.546875,NA,NA
"AL035",11.9503545761108,18.2437763214111,30.2662696838379,22.1086654663086,18.3159160614014,5.04078102111816,2.64324021339417,0.937973320484161,4.08957386016846,75.3488311767578,71.2805480957031,62.8888969421387,72.485237121582,0.117226295173168,0.160876139998436,0.0327784493565559,0.00397940957918763,0.0206369422376156,0.00688822567462921,0.397303372621536,0.0164383370429277,53566.09765625,NA,NA
"AL033",8.43949317932129,15.1736936569214,27.4818019866943,18.8176765441895,19.042308807373,5.17126607894897,2.71067214012146,1.15473210811615,4.22534561157227,75.937858581543,69.4238128662109,59.4715576171875,70.9723663330078,0.0912287309765816,0.232273265719414,0.0295372121036053,0.00456976518034935,0.045494731515646,0.0123030040413141,0.52940571308136,0.00433084135875106,38993.26953125,NA,NA
"AT11",5.91469240188599,14.8077440261841,26.2685489654541,16.2138004302979,20.3538570404053,1.83839786052704,2.56175637245178,3.38875889778137,2.06385254859924,79.287223815918,68.4594039916992,65.2865676879883,77.8784255981445,0.275457322597504,0.0152042480185628,1.15621096483665e-05,0.0093963909894228,1.40129846432482e-45,0.0023044110275805,0.315776199102402,0.362155854701996,320235.53125,NA,NA
"AT12",5.15402221679688,13.720890045166,25.0725269317627,15.3888444900513,19.9185047149658,2.85382151603699,3.06103277206421,3.301353931427,2.08314180374146,81.4255065917969,70.5124282836914,68.3231430053711,79.865592956543,0.261889398097992,0.178447067737579,0.00479183159768581,0.0192529279738665,0,0.0087498752400279,0.0734608620405197,0.45306470990181,3332628.5,NA,NA
"AT13",6.78882503509521,15.3422574996948,26.8001976013184,16.5953121185303,20.0113716125488,2.153484582901,2.58964729309082,2.62994527816772,1.86750733852386,79.8118286132812,67.8934936523438,63.960823059082,76.9800872802734,0.236123204231262,0.157577559351921,2.47817016907348e-10,0.109802909195423,0,0.00697485031560063,0,0.489521473646164,474528.15625,NA,NA
"AT21",2.31773376464844,9.76983070373535,21.0252170562744,12.695782661438,18.7074851989746,3.26594233512878,3.98686599731445,5.03317213058472,3.88419318199158,80.6530075073242,74.2592315673828,75.3849182128906,83.1602096557617,0.119056046009064,0.141926854848862,0.0804217830300331,0.0104546416550875,0,0,0.644007086753845,0,618958.3125,NA,NA
"AT22",2.94653511047363,10.8564796447754,22.0951652526855,13.3835687637329,19.1486301422119,3.35142421722412,3.79612255096436,4.99691534042358,3.03955602645874,81.9479522705078,73.8219909667969,74.791259765625,83.0367736816406,0.12751017510891,0.0888713523745537,0.0317490212619305,0.0129778543487191,9.4071860162832e-25,0.00339122558943927,0.677031099796295,0.0575247816741467,1306009.5,NA,NA
"AT31",4.52275371551514,12.5718259811401,23.6556453704834,14.85986328125,19.1328926086426,4.36564016342163,4.09379196166992,4.47892427444458,3.04903507232666,83.1505279541016,72.9240036010742,73.1756362915039,82.7260131835938,0.20948688685894,0.244162708520889,0.0160074438899755,0.0174364373087883,0,0.00504274340346456,0.311339139938354,0.191800907254219,1334478.375,NA,NA
"AT32",1.7135500907898,7.86915731430054,18.7967720031738,11.4497690200806,17.0832233428955,4.67197847366333,4.91503238677979,6.30197143554688,3.94866752624512,81.7016677856445,76.3402709960938,78.2694396972656,83.7911987304688,0.10311471670866,0.214619189500809,0.186661064624786,0.00776085024699569,0,0,0.471097111701965,0,585623.625,NA,NA
"AT33",1.0811276435852,7.08203935623169,17.7418193817139,10.6548118591309,16.6606903076172,3.87197661399841,4.09939670562744,5.72613525390625,3.57490491867065,77.6812438964844,74.0064926147461,77.5728988647461,81.6372756958008,0.0834033638238907,0.207056939601898,0.232636019587517,0.00462495628744364,0,0,0.451081871986389,0,971732.375,NA,NA
"AT34",2.50617837905884,8.62517070770264,19.3403015136719,12.1152029037476,16.8341236114502,5.0410885810852,4.72752523422241,6.11391639709473,4.29452896118164,77.452262878418,73.7612762451172,76.0050430297852,80.5500946044922,0.121775679290295,0.219794124364853,0.161194130778313,0.0179493799805641,0.000319362326990813,0,0.470461010932922,0,414076.5625,NA,NA
"BAG1652",5.79017353057861,13.3824491500854,25.4297580718994,16.3304347991943,19.6395835876465,3.81523704528809,3.74360013008118,2.7831301689148,3.5565242767334,79.2557067871094,71.8585357666016,66.9543762207031,77.1684036254883,0.14106909930706,0.148582950234413,0.0298681240528822,0.0114541444927454,7.47394551581237e-06,0.111588589847088,0.476683735847473,0.0654637068510056,1291010.75,NA,NA
"BAG1653",6.2874345779419,14.2442846298218,26.3436832427979,16.9029560089111,20.0562496185303,3.69999599456787,3.74101948738098,3.00410532951355,3.24314832687378,79.0266723632812,70.7424774169922,66.6280746459961,76.3613967895508,0.182202070951462,0.107914350926876,0.025411194190383,0.0098821772262454,1.50390515045729e-05,0.139103949069977,0.4134142100811,0.112327210605145,909149.75,NA,NA
"BE10",7.75816535949707,13.4731788635254,23.9986515045166,16.7963829040527,16.2404861450195,3.59977769851685,2.75371170043945,2.14164638519287,2.50200295448303,85.6133346557617,76.4184341430664,70.6335525512695,82.8016052246094,0.34299224615097,0.105365790426731,7.14613257457586e-10,0.24699255824089,0,0,0,0.304649472236633,227235.03125,NA,NA
"BE21",7.79223585128784,13.4164133071899,23.9924755096436,16.6337356567383,16.2002410888672,3.51226568222046,2.5333240032196,2.04384112358093,2.48747754096985,85.4526901245117,75.6382293701172,69.8977966308594,82.6674880981445,0.258708506822586,0.121684148907661,1.39280897926142e-09,0.119265787303448,0,1.75118752832049e-10,0,0.481352686882019,1589082.75,NA,NA
