"NUTM","temperature_winter","temperature_fall","precipitation_spring","precipitation_fall","relative_humidity_winter","relative_humidity_fall","pastures","urbanAreas","primaryNonForest"
"AD",5.70408296585083,16.0536155700684,2.71638894081116,2.60566854476929,73.3224334716797,73.8216857910156,0.0785980299115181,0.0136244399473071,0.0269092340022326
"AL013",4.87370824813843,15.7389011383057,3.56176495552063,3.97322154045105,77.1165390014648,72.1129989624023,0.194751918315887,0.0192152019590139,0
"AL015",5.91515636444092,16.6730003356934,4.64126348495483,5.45014381408691,75.0503082275391,71.8951644897461,0.128106445074081,0.011374345049262,0.0017086158040911
"AL014",9.35693073272705,20.2321624755859,3.45542120933533,4.2846188545227,74.7651824951172,71.3818206787109,0.138555377721786,0.01074886508286,2.79167193184549e-06
"AL011",6.42798614501953,17.474781036377,2.93747353553772,3.4285306930542,78.7782135009766,73.1719589233398,0.257940858602524,0.0107417069375515,0
"AL012",11.2802047729492,21.8359260559082,2.98239231109619,3.64850497245789,72.6114044189453,70.2103271484375,0.0995578467845917,0.0209533181041479,0.000748047255910933
"AL021",7.7460503578186,18.4188537597656,2.52832436561584,3.02185797691345,77.4131088256836,71.8051528930664,0.238993555307388,0.0140176797285676,0
"AL022",10.9442167282104,21.381441116333,2.70951700210571,3.16584300994873,73.322639465332,70.3756256103516,0.134022951126099,0.0267253033816814,0.000145810525282286
"AL034",5.88683223724365,16.8697509765625,2.19934391975403,2.74192714691162,80.0222015380859,71.7813491821289,0.180581912398338,0.00887215044349432,0.32847785949707
"AL031",9.14309597015381,19.5500812530518,2.42091226577759,3.1290442943573,76.020133972168,70.797119140625,0.232905730605125,0.0104231229051948,0
"AL032",13.0143327713013,23.1848220825195,2.41303277015686,3.1160991191864,73.9758453369141,70.7600402832031,0.14447771012783,0.016477407887578,0.00541688269004226
"AL035",11.9503545761108,22.1086654663086,2.64324021339417,4.08957386016846,75.3488311767578,72.485237121582,0.160876139998436,0.00397940957918763,0.00688822567462921
"AL033",8.43949317932129,18.8176765441895,2.71067214012146,4.22534561157227,75.937858581543,70.9723663330078,0.232273265719414,0.00456976518034935,0.0123030040413141
"AT11",5.91469240188599,16.2138004302979,2.56175637245178,2.06385254859924,79.287223815918,77.8784255981445,0.0152042480185628,0.0093963909894228,0.0023044110275805
"AT12",5.15402221679688,15.3888444900513,3.06103277206421,2.08314180374146,81.4255065917969,79.865592956543,0.178447067737579,0.0192529279738665,0.0087498752400279
"AT13",6.78882503509521,16.5953121185303,2.58964729309082,1.86750733852386,79.8118286132812,76.9800872802734,0.157577559351921,0.109802909195423,0.00697485031560063
"AT21",2.31773376464844,12.695782661438,3.98686599731445,3.88419318199158,80.6530075073242,83.1602096557617,0.141926854848862,0.0104546416550875,0
"AT22",2.94653511047363,13.3835687637329,3.79612255096436,3.03955602645874,81.9479522705078,83.0367736816406,0.0888713523745537,0.0129778543487191,0.00339122558943927
"AT31",4.52275371551514,14.85986328125,4.09379196166992,3.04903507232666,83.1505279541016,82.7260131835938,0.244162708520889,0.0174364373087883,0.00504274340346456
