"NUTM","temperature_winter","temperature_spring","temperature_summer","temperature_fall","seasonal_variation","precipitation_winter","precipitation_spring","precipitation_summer","precipitation_fall","relative_humidity_winter","relative_humidity_spring","relative_humidity_summer","relative_humidity_fall","croplands","pastures","rangelands","urbanAreas","primaryForest","primaryNonForest","secondaryForest","secondaryNonForest","secondaryLand","total_population","population_density"
"AD",3.43028736114502,8.51638793945312,20.0165710449219,12.7859525680542,16.5862827301025,2.55404496192932,3.02332925796509,2.39331388473511,3.13790154457092,74.0957260131836,73.9692535400391,70.9915161132812,77.0978698730469,0.0966761633753777,0.0665047392249107,0.0431184619665146,0.0279050841927528,4.7047567932168e-05,0.0311771687120199,0.160094439983368,0.574476897716522,19260.39453125,NA,NA
"AL013",1.23871791362762,10.1387395858765,22.9324550628662,12.7311658859253,21.6937370300293,3.60329961776733,3.0566782951355,1.20799672603607,3.42507934570312,77.6660766601562,69.5472869873047,53.4509010314941,70.3083953857422,0.15067346394062,0.179330259561539,0.00543484091758728,0.0225980281829834,0.0503976941108704,0,0.589952707290649,0,119673.328125,NA,NA
"AL015",2.48128032684326,10.7736721038818,23.5131530761719,13.6263008117676,21.0318756103516,4.7731237411499,3.91222524642944,1.26627326011658,4.67534828186035,75.4110870361328,69.8834915161133,56.0357246398926,70.4116592407227,0.148177668452263,0.133526682853699,0.00622165435925126,0.0143149103969336,0.0668524727225304,0.00165878620464355,0.541693210601807,0.00280942558310926,151831.671875,NA,NA
"AL014",6.47400617599487,14.4911298751831,27.0225734710693,17.2993469238281,20.5485668182373,4.01077127456665,3.07595348358154,0.93341326713562,3.54928541183472,73.9771728515625,69.5813064575195,57.038158416748,70.079475402832,0.20137982070446,0.126000761985779,5.29486732236961e-10,0.0268335994333029,0.0674095451831818,2.71025601250585e-06,0.504239022731781,4.59026159660425e-06,55483.90234375,NA,NA
"AL011",3.36889815330505,11.8764228820801,24.6728057861328,14.6412725448608,21.3039073944092,3.26897072792053,2.70704555511475,0.886881828308105,2.83890914916992,78.2512054443359,70.6182556152344,54.8773880004883,71.0537185668945,0.18070937693119,0.177975296974182,0.0017262912588194,0.0153595479205251,0.0715172365307808,0,0.539767265319824,0,80379.78125,NA,NA
"AL012",8.41844081878662,15.7186098098755,28.0503997802734,18.8478622436523,19.6319599151611,3.37221646308899,2.65275073051453,0.612157762050629,2.96018481254578,71.7253952026367,69.0416870117188,58.4594230651855,69.2038040161133,0.266517400741577,0.115335375070572,4.8466686219939e-10,0.0387592911720276,0.0598266795277596,0.000729657476767898,0.37028431892395,0.00638882862403989,151034.46875,NA,NA
"AL021",4.60913848876953,12.3816623687744,25.087646484375,15.4913997650146,20.4785079956055,2.8465142250061,2.32795906066895,0.67756325006485,2.46414875984192,76.8290176391602,69.2936096191406,54.4708786010742,70.0714263916016,0.193907126784325,0.170370221138,0.00985873583704233,0.0194081496447325,0.0856286436319351,0,0.51465505361557,0,230683.765625,NA,NA
"AL022",8.02814388275146,15.1266374588013,27.4792213439941,18.4081554412842,19.4510765075684,2.96172380447388,2.44250273704529,0.501314997673035,2.53879141807556,72.4970626831055,69.0444946289062,57.9144630432129,69.2056884765625,0.313274800777435,0.137348681688309,6.39663544355074e-10,0.0432476252317429,0.0700485706329346,0.000143058277899399,0.386572152376175,0.00249855522997677,457350.0625,NA,NA
"AL034",2.67496180534363,11.0486936569214,23.9425201416016,13.9539909362793,21.2675590515137,2.40500402450562,2.03095436096191,0.606780529022217,2.3402988910675,79.4431304931641,69.639892578125,51.8396987915039,70.2045211791992,0.202406033873558,0.111092321574688,0.0253510270267725,0.0112291183322668,0.0124107943847775,0.362320125102997,0.096533328294754,0.121311329305172,101569.609375,NA,NA
"AL031",5.94987869262695,13.2528190612793,25.7591724395752,16.4739875793457,19.8092937469482,2.96116900444031,2.13909935951233,0.60317462682724,2.58735227584839,75.3171310424805,68.4266510009766,54.4145126342773,69.796875,0.277684032917023,0.189322263002396,0.0160492248833179,0.0157022420316935,0.0666093975305557,0,0.432230412960052,0,51966.54296875,NA,NA
