"NUTM","temperature_winter","temperature_spring","temperature_summer","temperature_fall","seasonal_variation","precipitation_winter","precipitation_spring","precipitation_summer","precipitation_fall","relative_humidity_winter","relative_humidity_spring","relative_humidity_summer","relative_humidity_fall","croplands","pastures","rangelands","urbanAreas","primaryForest","primaryNonForest","secondaryForest","secondaryNonForest","total_population","population_density","total_population_density"
"AD",3.3510251045227,8.55207538604736,19.0313835144043,12.3694467544556,15.6803598403931,2.54855012893677,3.10857462882996,2.05695867538452,2.99028754234314,74.5540313720703,74.962776184082,72.1201324462891,75.492317199707,0.09445670992136,0.0552727095782757,0.0358048640191555,0.0183884371072054,5.72298195038456e-05,0.031436201184988,0.166368409991264,0.598215460777283,17627.111328125,NA,37.2025463314508
"AL013",1.45063233375549,9.71766185760498,20.4995594024658,11.6479568481445,19.0489253997803,4.99944734573364,3.55938863754272,1.51734697818756,4.09444999694824,79.6031723022461,71.9052505493164,63.4568748474121,74.3308181762695,0.216483592987061,0.141044735908508,0.0041152723133564,0.027213741093874,0.0205675456672907,0,0.588962078094482,0,111987.671875,NA,48.2404219838205
"AL015",2.29577541351318,10.0293169021606,20.8468570709229,12.2272415161133,18.5510807037354,7.06492185592651,4.55217361450195,1.58278560638428,5.71375560760498,77.8294372558594,72.2853927612305,65.244384765625,74.3628768920898,0.275465101003647,0.0863202884793282,0.00368385575711727,0.0170577559620142,0.0264764055609703,0,0.547381401062012,0,138919.390625,NA,38.8580949666037
"AL014",6.67477560043335,14.0513067245483,24.8178520202637,16.3798561096191,18.1430759429932,5.62541723251343,3.78617548942566,1.28736221790314,4.51556205749512,75.9252395629883,71.7434005737305,64.4724578857422,72.9608001708984,0.244918704032898,0.103346765041351,5.29534194271264e-10,0.0206517092883587,0.0295246746391058,0,0.527492702007294,0,51515.45703125,NA,31.0983346370101
"AL011",3.67122006416321,11.3971080780029,22.273042678833,13.6795797348022,18.6018238067627,4.58945322036743,3.27728056907654,1.2166622877121,3.72886800765991,80.337776184082,73.0466766357422,64.50244140625,74.6970748901367,0.210461243987083,0.151003360748291,0.00147030060179532,0.0128252850845456,0.0451348386704922,0,0.566159963607788,0,77167.0234375,NA,30.6202142241477
"AL012",8.42808151245117,15.1228513717651,25.7335605621338,17.769998550415,17.3054790496826,4.83991003036499,3.33387303352356,1.10931515693665,4.03993463516235,73.9321517944336,70.9056015014648,64.9455718994141,72.2138519287109,0.343562871217728,0.101694792509079,4.93267426904254e-10,0.0361926332116127,0.0518394857645035,0,0.425956696271896,0,146032.953125,NA,189.766082137243
"AL021",4.79196834564209,11.8761653900146,22.7085552215576,14.5282344818115,17.9165878295898,3.96935558319092,2.84941506385803,1.07491648197174,3.43809008598328,78.9082946777344,71.7169647216797,63.6173858642578,73.7772903442383,0.230526983737946,0.143726915121078,0.00843578763306141,0.0174955297261477,0.0839113369584084,0,0.509731411933899,0,224142.96875,NA,67.7342406309732
"AL022",8.05690383911133,14.5887985229492,25.1824073791504,17.3578128814697,17.1255035400391,4.16121339797974,2.97335124015808,1.01097166538239,3.5734384059906,74.7015075683594,70.9890213012695,65.1026306152344,72.5207214355469,0.36821374297142,0.115621276199818,6.481362113675e-10,0.039461862295866,0.07062978297472,0,0.400961458683014,0,450942.21875,NA,272.441527270034
"AL034",2.93751525878906,10.5278425216675,21.5927829742432,13.0830736160278,18.6552696228027,3.53508472442627,2.47960519790649,1.02207493782043,3.0575647354126,81.5643920898438,72.151481628418,60.7530212402344,73.2809906005859,0.217648595571518,0.09459587931633,0.0216261055320501,0.00865324772894382,0.0117521481588483,0.357176959514618,0.0929726138710976,0.138228520750999,104423.46875,NA,28.2612271998962
"AL031",6.04897737503052,12.7351150512695,23.4731178283691,15.5726985931396,17.4241390228271,4.18845081329346,2.70726537704468,0.938446044921875,3.68239378929138,77.497428894043,70.761100769043,62.1657028198242,73.006965637207,0.331808596849442,0.158419981598854,0.0137579357251525,0.0166409723460674,0.0633716881275177,0,0.413598388433456,0,45914.28515625,NA,25.2608907920996
"AL032",10.1489553451538,16.0969924926758,26.5082683563232,19.1329402923584,16.3593158721924,4.09610271453857,2.64603924751282,0.829114317893982,3.80506157875061,74.9863433837891,69.9622421264648,62.8727836608887,72.6344299316406,0.542368292808533,0.157091096043587,0.00136859400663525,0.0307944510132074,0.0325602665543556,0,0.222214832901955,0,108891.1796875,NA,58.7701035270143
"AL035",8.73124313354492,14.9921379089355,25.3492412567139,17.893217086792,16.6179981231689,5.91765594482422,2.90411925315857,0.65038526058197,5.05486059188843,76.2659149169922,72.9913482666016,65.6351547241211,74.6446380615234,0.244802594184875,0.15071177482605,0.028899535536766,0.00609800079837441,0.0231305807828903,0.00476441532373428,0.372070491313934,0.00147839647252113,35397.9453125,NA,12.9752543192355
"AL033",5.19711017608643,11.9617786407471,22.7439098358154,14.7869815826416,17.5468006134033,5.92640018463135,3.02116107940674,0.7817063331604,4.89044094085693,77.4794998168945,71.7882843017578,62.119026184082,73.327278137207,0.268534481525421,0.154521465301514,0.0192249808460474,0.00701826950535178,0.0460649393498898,0.0135944094508886,0.436738729476929,0.0034459843300283,28677.14453125,NA,9.98775446566185
"AT11",2.65827226638794,12.2598514556885,21.7086582183838,12.36865234375,19.050386428833,1.58768391609192,2.47365546226501,3.08062076568604,2.17245674133301,81.4688949584961,69.9499053955078,68.7956695556641,79.7406387329102,0.339914888143539,0.0579613298177719,7.03578625689261e-05,0.0194695629179478,0,0.0105122243985534,0.255822688341141,0.296554982662201,327587.65625,NA,82.8634253395396
"AT12",1.78752088546753,11.138786315918,20.3960990905762,11.4548110961914,18.6085777282715,2.30092787742615,2.86285471916199,3.32696032524109,2.12074756622314,83.5015335083008,72.6600112915039,72.6829452514648,81.6348190307617,0.355983138084412,0.0559059754014015,0.00102451106067747,0.0281430725008249,0,0.0422586500644684,0.0719049572944641,0.444436341524124,3322429.75,NA,173.963919534815
"AT13",3.17523670196533,12.6473550796509,22.0354270935059,12.6782541275024,18.8601894378662,1.86329174041748,2.48905277252197,2.69251084327698,1.92632949352264,81.9230041503906,70.5981292724609,68.9673690795898,79.2172241210938,0.311162322759628,0.053706020116806,2.47817016907348e-10,0.129494398832321,0,0.0365479178726673,0,0.469089359045029,484517.5,NA,1142.9010649024
"AT21",-0.622539043426514,7.13898515701294,16.6329402923584,9.0390157699585,17.2554779052734,2.41273260116577,3.69276595115662,4.39510202407837,3.59016919136047,81.9381790161133,76.1609802246094,77.0791015625,83.8686065673828,0.108398675918579,0.054683443158865,0.0395773760974407,0.0150763317942619,0,0,0.77813059091568,0,569335.6875,NA,60.22526810864
"AT22",-0.110482066869736,8.34086227416992,17.5834655761719,9.61000823974609,17.6939487457275,2.59266114234924,3.47386050224304,4.51939725875854,3.08604907989502,83.386962890625,75.4045639038086,77.3833618164062,84.2903900146484,0.177631720900536,0.0335446260869503,0.0124210184440017,0.0229103658348322,0,0.0169314574450254,0.689117014408112,0.0464993119239807,1248108,NA,76.2372639962818
"AT31",1.11732316017151,9.99929809570312,18.9741020202637,10.8917684555054,17.8567771911621,3.6058406829834,3.84147214889526,4.49203062057495,3.06013679504395,85.5391159057617,75.0854644775391,76.9419250488281,84.6129913330078,0.30874702334404,0.0862820520997047,0.00597087573260069,0.0275630336254835,0,0.0249293558299541,0.34464293718338,0.197140976786613,1410498.375,NA,118.236085759841
"AT32",-1.39322733879089,5.26567363739014,14.3541650772095,7.75465679168701,15.7473926544189,3.62599754333496,4.64479970932007,5.76834106445312,3.93692946434021,83.5679397583008,78.8453216552734,80.3685150146484,85.2612228393555,0.092513844370842,0.110601551830769,0.112216040492058,0.0132091799750924,0,0,0.654712319374084,0,522780.03125,NA,72.9856277980675
"AT33",-1.82537889480591,4.43033790588379,13.3691177368164,6.96359395980835,15.1944961547852,3.22375512123108,4.15274000167847,5.07921075820923,3.416184425354,80.6218185424805,77.6589431762695,79.2024230957031,83.3818130493164,0.109247654676437,0.0893009901046753,0.111607812345028,0.0116237541660666,0,0,0.657022953033447,0,823133.1875,NA,65.3347275250759
"AT34",-0.169002279639244,6.14068841934204,14.8575916290283,8.35589504241943,15.0265941619873,4.33294105529785,5.02233505249023,5.60816621780396,3.99374556541443,81.2856292724609,77.1359558105469,78.4833526611328,82.9113159179688,0.134916499257088,0.0707411095499992,0.0624474249780178,0.032794889062643,0.000371939444448799,0,0.690221846103668,0,399161.3125,NA,152.010149497298
"BAG1652",2.36305999755859,10.5935297012329,20.8607997894287,12.2753162384033,18.4977397918701,3.68937706947327,3.60016369819641,2.45475459098816,3.95379543304443,81.4643859863281,72.7156600952148,68.8866271972656,78.5345840454102,0.272005677223206,0.0822181478142738,0.0154184605926275,0.0145748099312186,3.00695023724984e-06,0.112095534801483,0.453943014144897,0.0417483001947403,1038678.25,NA,38.837965984597
"BAG1653",2.84242296218872,11.5333108901978,21.7915477752686,12.9248542785645,18.949125289917,3.51577711105347,3.48219633102417,2.58282160758972,3.64051651954651,81.2468414306641,71.6501388549805,69.0152359008789,78.0678253173828,0.291564881801605,0.0717343464493752,0.0153990825638175,0.0125082796439528,6.33908894087654e-06,0.136280193924904,0.384517550468445,0.0788876488804817,732037.3125,NA,29.8658515416456
"BE10",5.41617584228516,11.378999710083,19.9354362487793,13.3377857208252,14.5192604064941,3.04978394508362,2.32581853866577,2.2681872844696,2.28515410423279,87.0095138549805,76.4194488525391,74.4696731567383,83.5166015625,0.329954922199249,0.0406105183064938,7.14613257457586e-10,0.275452643632889,0,0,0,0.353981971740723,198571.296875,NA,1313.55313817263
"BE21",5.47165822982788,11.4457941055298,19.9864463806152,13.2235536575317,14.5147886276245,2.93581390380859,2.1324987411499,2.23092722892761,2.25651383399963,86.6942977905273,75.4536361694336,73.9570083618164,83.3615570068359,0.252638727426529,0.0398415103554726,1.39280897926142e-09,0.141583770513535,0,1.97564561932317e-10,0,0.546947121620178,1478769,NA,518.889982840592
"BE22",5.07319164276123,11.3585147857666,20.0487995147705,13.1193265914917,14.9756088256836,2.89122295379639,2.34340476989746,2.23864436149597,2.16741514205933,86.5801010131836,75.0337677001953,73.0922012329102,83.1406555175781,0.274557173252106,0.0446936637163162,7.23819393311231e-10,0.128347337245941,0,0,0,0.552401781082153,984256.375,NA,405.261652864554
"BE23",5.58780765533447,11.2998533248901,19.9033088684082,13.5437650680542,14.3155002593994,2.99549722671509,2.14080166816711,2.30839443206787,2.40410828590393,86.6862106323242,76.8996963500977,75.5016937255859,83.6185760498047,0.276880919933319,0.109407089650631,1.29170163454262e-09,0.130882248282433,0,1.60377863767103e-10,0,0.407124817371368,1571949.75,NA,520.37954237805
"BE24",5.20176696777344,11.3431968688965,20.0484447479248,13.2793874740601,14.8466758728027,2.92468976974487,2.29083466529846,2.21576905250549,2.1826229095459,86.9158706665039,76.1250762939453,74.1596603393555,83.4821929931641,0.368521720170975,0.0464684590697289,1.60340363208888e-09,0.188934788107872,0,1.58197274724436e-11,0,0.394554615020752,1580619.25,NA,747.430377269538
