"NUTM","temperature_winter","temperature_spring","temperature_summer","temperature_fall","seasonal_variation","precipitation_winter","precipitation_spring","precipitation_summer","precipitation_fall","relative_humidity_winter","relative_humidity_spring","relative_humidity_summer","relative_humidity_fall","croplands","pastures","rangelands","urbanAreas","primaryForest","primaryNonForest","secondaryForest","secondaryNonForest","total_population","population_density"
"AD",2.45750451087952,8.19194316864014,18.4982089996338,11.1039295196533,16.0407047271729,2.3073570728302,2.77148175239563,2.66483402252197,2.56385493278503,73.8409881591797,73.3557739257812,73.7436904907227,76.7450866699219,0.171516045928001,0.0417806915938854,0.0267916619777679,0.0160337835550308,9.00903323781677e-05,0.0294321347028017,0.15366567671299,0.560689926147461,19010.2109375,40.1216194762766
"AL013",0.273853361606598,9.10176658630371,19.9340953826904,11.2808094024658,19.6602420806885,4.27632093429565,3.02886199951172,1.957364320755,4.33206748962402,78.7615280151367,71.2402725219727,65.5754165649414,74.3120574951172,0.151827931404114,0.181701391935349,0.00549816945567727,0.0151309967041016,0.0798403322696686,0,0.564388155937195,0,152918.140625,65.8718545463218
"AL015",1.21261143684387,9.43943405151367,20.4088039398193,11.8886260986328,19.1961917877197,6.07477855682373,3.75420355796814,1.89974021911621,6.15839195251465,76.7785415649414,71.2983551025391,66.5422897338867,73.912956237793,0.157890573143959,0.134266540408134,0.00625638384371996,0.010923819616437,0.110923580825329,0,0.536123931407928,0,210923.15625,58.998761795197
"AL014",5.6500735282898,13.4131288528442,24.381664276123,16.003345489502,18.7315902709961,4.67962265014648,3.25875401496887,1.59156858921051,4.62498378753662,75.6451416015625,71.0944290161133,65.4196624755859,72.7136688232422,0.156816050410271,0.129345953464508,5.29534194271264e-10,0.0112155973911285,0.10829684138298,0,0.520260035991669,0,95316.7578125,57.539864766605
"AL011",2.54331374168396,10.7411956787109,21.6484775543213,13.2695226669312,19.1051654815674,3.83213043212891,2.79405498504639,1.66664731502533,3.81017661094666,79.662223815918,72.5767364501953,66.8281936645508,74.7022247314453,0.16593511402607,0.19139389693737,0.00190707051660866,0.0100406464189291,0.102545395493507,0,0.515232920646667,0,127230.578125,50.4856528670568
"AL012",7.53975439071655,14.4969921112061,25.3730659484863,17.4418239593506,17.8333110809326,4.12220335006714,2.87010073661804,1.25796985626221,4.09513998031616,73.6265640258789,70.2662734985352,65.2858581542969,71.5073318481445,0.215947061777115,0.124856553971767,4.93267426904254e-10,0.0256031583994627,0.0916496962308884,0,0.501190006732941,0,241942.21875,314.397716222855
"AL021",3.85694408416748,11.2565793991089,22.1722793579102,14.1779775619507,18.315336227417,3.41286206245422,2.43279790878296,1.39473295211792,3.38365411758423,78.1683349609375,71.0932540893555,65.1876831054688,73.2225799560547,0.165268987417221,0.181787744164467,0.0107043301686645,0.0138982441276312,0.0980784893035889,0,0.52409017086029,0,378220.3125,114.295200965999
"AL022",7.19586229324341,13.9652261734009,24.7840614318848,17.0406036376953,17.5881996154785,3.60653758049011,2.54984784126282,1.15117502212524,3.58999824523926,74.2276458740234,70.4074325561523,65.6900100708008,71.6923522949219,0.241730913519859,0.142602756619453,6.481362113675e-10,0.0308131575584412,0.0861962661147118,0,0.493545025587082,0,741341.8125,447.889523820806
"AL034",1.95351731777191,9.87769412994385,20.9870319366455,12.6496934890747,19.0335140228271,3.00123715400696,2.16296863555908,1.30012023448944,3.14771819114685,80.8723068237305,71.530029296875,62.6618995666504,73.2462310791016,0.192271873354912,0.122207328677177,0.0291093979030848,0.00795490853488445,0.0141619024798274,0.358429610729218,0.0938183814287186,0.12470069527626,160854.15625,43.5336606822769
"AL031",5.23155927658081,12.1302347183228,23.0855388641357,15.2579002380371,17.8539810180664,3.52294421195984,2.32705426216125,1.16671526432037,3.47351574897766,76.7288970947266,69.9826736450195,62.8882713317871,72.0907516479492,0.222947001457214,0.196015045046806,0.0173555444926023,0.0106653580442071,0.0760814175009727,0,0.474533230066299,0,93158.4921875,51.2534713215451
"AL032",9.39548683166504,15.4679918289185,26.2254371643066,18.799768447876,16.829948425293,3.37217879295349,2.2750506401062,0.932264268398285,3.5146541595459,74.4796371459961,69.265739440918,62.7616271972656,71.6232299804688,0.365291476249695,0.188846737146378,0.00164514628704637,0.0226624086499214,0.0387525856494904,0,0.369199216365814,0,211370.21875,114.079484436802
"AL035",8.1116828918457,14.4300632476807,25.2790832519531,17.6871089935303,17.1674003601074,4.86447191238403,2.50163078308105,0.772037923336029,4.68291711807251,75.8977355957031,72.101203918457,64.8456039428711,73.3517379760742,0.186340183019638,0.191267639398575,0.0369804352521896,0.0041660787537694,0.0306034237146378,0.00471148500218987,0.376977503299713,0.000908989924937487,59229.22265625,21.7107015763451
"AL033",4.49693775177002,11.4109268188477,22.4729022979736,14.5434856414795,17.9759635925293,4.98319387435913,2.59689521789551,1.01635873317719,4.6137900352478,76.7150039672852,70.8475189208984,62.6841049194336,72.199333190918,0.212985798716545,0.19332417845726,0.0244904719293118,0.00406250590458512,0.0561373606324196,0.0135226901620626,0.441603124141693,0.00301710795611143,48269.09765625,16.8112935771665
"AT11",1.4541802406311,11.8207530975342,21.4181060791016,11.7258358001709,19.9639263153076,1.32849562168121,1.93255686759949,2.92400050163269,2.33754754066467,79.4220657348633,68.2096252441406,67.738151550293,79.0366744995117,0.323995321989059,0.0696869716048241,7.64297947171144e-05,0.0139970472082496,1.40129846432482e-45,0.0350899621844292,0.268278688192368,0.269181579351425,374528.53125,94.737137967975
"AT12",0.680958211421967,10.6919393539429,20.2895984649658,10.8332147598267,19.6086387634277,1.96867251396179,2.31521010398865,3.09776020050049,2.25623917579651,81.0278396606445,70.8771133422852,70.3914413452148,80.3841934204102,0.290510237216949,0.155749574303627,0.00301654613576829,0.0202560387551785,0,0.139859244227409,0.0748657509684563,0.315399289131165,3311342.25,173.383373036325
"AT13",1.96937537193298,12.2534399032593,21.9530563354492,12.1455087661743,19.9836807250977,1.54285967350006,1.95376086235046,2.46664047241211,2.04624891281128,79.7998352050781,68.5687866210938,66.2514343261719,77.5172729492188,0.264483451843262,0.116911239922047,2.47817016907348e-10,0.121139988303185,0,0.123712562024593,0,0.373752802610397,457325.21875,1078.75872288637
