"NUTM","temperature_winter","temperature_fall","precipitation_spring","precipitation_fall","relative_humidity_winter","relative_humidity_fall","pastures","urbanAreas","primaryNonForest"
"AD",-0.433398813009262,7.52553176879883,3.6411726474762,2.84029006958008,76.2864608764648,77.9985885620117,0.0488860979676247,0.0031330157071352,0.0596785768866539
"AL013",0.802994728088379,10.444221496582,3.87693786621094,4.43711757659912,80.5483016967773,76.834846496582,0.137491717934608,0.000463130680145696,0
"AL015",2.8680911064148,12.0587282180786,4.66618585586548,6.20806550979614,78.1009826660156,76.3927536010742,0.102622121572495,0.00142312084790319,0.00489107659086585
"AL014",4.38450241088867,13.4121398925781,4.11225700378418,4.89244413375854,76.8558731079102,75.16064453125,0.109782055020332,0.000460950628621504,7.99142799223773e-06
"AL011",1.25537347793579,10.9393653869629,3.89374899864197,4.09317064285278,81.5616302490234,77.3079376220703,0.130220100283623,0.000523405731655657,0
"AL012",7.10292911529541,15.542727470398,3.57329964637756,4.53941297531128,74.3099365234375,73.9238739013672,0.109598636627197,0.00102796184364706,0.00769333075731993
"AL021",3.42085242271423,12.6859216690063,3.36911344528198,3.58994030952454,80.1856918334961,75.8024291992188,0.127031356096268,0.000654885894618928,0
"AL022",6.63497400283813,15.2073974609375,3.41043186187744,4.09783697128296,75.4253768920898,74.2338256835938,0.127292051911354,0.00130356242880225,0.00284833530895412
"AL034",1.26941227912903,10.867621421814,2.62368869781494,2.78986120223999,82.9629058837891,75.8052215576172,0.100229792296886,0.000485398777527735,0.519665896892548
"AL031",4.73580646514893,13.6999921798706,2.99165892601013,3.52511858940125,78.7520217895508,74.6747512817383,0.160324722528458,0.000649270368739963,0
"AL032",8.06667137145996,16.4648208618164,2.72878980636597,3.7300169467926,75.8844146728516,74.3635406494141,0.16071292757988,0.00111876241862774,0.030243644490838
"AL035",7.94079875946045,16.0867919921875,2.90295028686523,5.07730722427368,76.110466003418,75.4663543701172,0.171713173389435,0.000263503286987543,0.0162282325327396
"AL033",4.90226793289185,13.6873159408569,3.09106469154358,4.61361742019653,78.2944717407227,74.7529525756836,0.181226819753647,0.000203813906409778,0.0176218282431364
"AT11",0.568643689155579,9.2742395401001,2.12861657142639,2.18590474128723,81.8588714599609,80.8311462402344,0.224416613578796,0.00907951034605503,0.0529544465243816
"AT12",-0.316133230924606,8.04740142822266,2.46838140487671,2.20575952529907,82.9573593139648,82.0833892822266,0.2021793872118,0.0132668791338801,0.193754002451897
"AT13",0.722942531108856,9.20589637756348,2.05486798286438,1.9472713470459,81.8184280395508,79.8897247314453,0.15446200966835,0.080790713429451,0.227718129754066
"AT21",-3.98293828964233,5.58744525909424,3.68177652359009,3.81103563308716,81.9133834838867,84.2981948852539,0.149573862552643,0.00430757086724043,0
"AT22",-2.7251307964325,6.23422288894653,3.28892731666565,3.03905391693115,83.3458557128906,84.8141860961914,0.147312939167023,0.00678293546661735,0.0469107367098331
"AT31",-1.26990485191345,7.27894067764282,3.3344669342041,3.03233814239502,84.5527801513672,84.1316833496094,0.34678053855896,0.009522320702672,0.0835911333560944
"AT32",-5.19210863113403,3.8802170753479,4.49502754211426,4.28302812576294,82.8734893798828,84.8683624267578,0.224865049123764,0.00341285998001695,0
"AT33",-6.7180962562561,2.70919752120972,4.4388861656189,4.22571277618408,79.410041809082,82.5327377319336,0.215339794754982,0.00347417942248285,0
"AT34",-4.97335243225098,4.27158784866333,4.67504215240479,4.43476724624634,79.4890060424805,81.8159027099609,0.313527226448059,0.0082343453541398,0
"BAG1652",0.865281343460083,9.95894241333008,4.00509309768677,4.09910821914673,82.2135314941406,80.3964767456055,0.423861563205719,0.00131448544561863,0.105690270662308
"BAG1653",0.957702994346619,10.22607421875,3.57813763618469,3.49881076812744,81.9315719604492,79.9399642944336,0.35596290230751,0.00116357521619648,0.144375860691071
"BE10",3.69265198707581,10.0074491500854,2.47510385513306,2.16001558303833,86.0331268310547,85.2586669921875,0.377623796463013,0.229911029338837,0
"BE21",3.71628832817078,10.1338911056519,2.37679266929626,2.20231866836548,85.767822265625,85.0635070800781,0.593956053256989,0.0698483362793922,0
"BE22",3.31040596961975,9.81759071350098,2.49049925804138,2.25282311439514,85.2917938232422,84.6139678955078,0.54960423707962,0.0498950332403183,0
"BE23",3.97464036941528,10.3154602050781,2.40727233886719,2.23625874519348,86.1864471435547,85.2369537353516,0.364317655563354,0.0913749188184738,1.27007038219773e-09
"BE24",3.55955862998962,9.92524433135986,2.49911022186279,2.18222522735596,85.7863311767578,85.1025390625,0.444804757833481,0.135837778449059,0
"BE25",4.52194833755493,10.773042678833,2.35798406600952,2.47235107421875,85.2562103271484,84.0629653930664,0.317603319883347,0.0711238458752632,8.40841507532275e-10
"BE31",3.55513906478882,9.9133768081665,2.5006160736084,2.16830945014954,85.7937469482422,85.1155090332031,0.432711571455002,0.135730147361755,0
"BE32",3.5381429195404,9.84079265594482,2.63382267951965,2.28781533241272,86.7227783203125,85.8778381347656,0.397319495677948,0.0993958041071892,0
"BE33",2.15214323997498,8.80666828155518,2.77429294586182,2.48448586463928,86.9366683959961,86.0704879760742,0.476414829492569,0.0484889000654221,0
"BE34",1.63429522514343,8.39041996002197,2.97658205032349,2.70931053161621,88.453857421875,87.3448867797852,0.510778486728668,0.0151889398694038,0
"BE35",2.65029978752136,9.17435455322266,2.81499743461609,2.43930864334106,87.3479156494141,86.4001846313477,0.502282321453094,0.0412691906094551,0
"BG311",0.970958292484283,11.1445598602295,2.36422419548035,1.90031504631042,82.8603363037109,77.3147811889648,0.16958874464035,0.000991578330285847,0.0997863039374352
"BG312",0.836633145809174,11.2570648193359,2.50946450233459,1.83113467693329,82.3745956420898,76.1977691650391,0.167161822319031,0.000835196289699525,0.0927153900265694
"BG313",0.95761913061142,11.6530523300171,2.46881985664368,1.72975242137909,82.4462127685547,75.5919876098633,0.145737856626511,0.00177989003714174,0.0519067831337452
"BG314",1.40308606624603,12.1740036010742,2.36267399787903,1.64062178134918,82.1998443603516,74.8278884887695,0.144784510135651,0.00157399987801909,0.0757596790790558
"BG315",0.968235433101654,11.1432847976685,2.77937316894531,1.91911852359772,81.3341827392578,76.984992980957,0.0960556864738464,0.00158856820780784,0.00949025619775057
"BG321",1.55432820320129,11.7959108352661,2.33913564682007,1.80632078647614,81.8693771362305,76.3122329711914,0.125817582011223,0.00171390874311328,0.0239409618079662
