"NUTM","temperature_winter","temperature_fall","precipitation_spring","precipitation_fall","relative_humidity_winter","relative_humidity_fall","pastures","urbanAreas","primaryNonForest"
"AD",-1.24715149402618,7.43852090835571,3.6134626865387,2.88674569129944,78.4388275146484,78.7107086181641,0.0671595558524132,0.00422164378687739,0.0537597723305225
"AL013",0.238349393010139,10.4686717987061,4.08691883087158,3.89174890518188,81.4702301025391,75.4878311157227,0.194587737321854,0.0038713738322258,0
"AL015",2.35550761222839,12.1006803512573,4.78319406509399,5.36660194396973,79.0396270751953,74.9893341064453,0.147413954138756,0.00311306654475629,0.00351285259239376
"AL014",4.01045560836792,13.4053106307983,4.32452154159546,4.55890083312988,77.4620895385742,74.1489334106445,0.164664566516876,0.00140028714668006,5.73957640881417e-06
"AL011",0.79420793056488,10.937686920166,4.13625335693359,3.81745648384094,82.3836669921875,76.176383972168,0.190740928053856,0.00162539852317423,0
"AL012",6.8223729133606,15.5191078186035,3.73243618011475,4.16239500045776,74.72021484375,73.0262451171875,0.164175450801849,0.00348604843020439,0.00549803068861365
"AL021",3.00251841545105,12.6799421310425,3.57952880859375,3.28571724891663,81.0676040649414,74.7758941650391,0.193367406725883,0.00242719147354364,0
"AL022",6.3477373123169,15.18079662323,3.5732843875885,3.71846699714661,75.8929901123047,73.3535537719727,0.190481081604958,0.00450976705178618,0.00203370396047831
"AL034",0.723410725593567,10.8168649673462,2.84473752975464,2.4345018863678,84.2522964477539,74.8689422607422,0.145882621407509,0.00161122647114098,0.41205045580864
"AL031",4.38582563400269,13.70556640625,3.1371533870697,3.14751362800598,79.5820617675781,73.7210540771484,0.251510888338089,0.00205903453752398,0
"AL032",7.87827491760254,16.4758052825928,2.81091117858887,3.3660831451416,76.2438049316406,73.5116348266602,0.240760639309883,0.00351626449264586,0.0207230243831873
"AL035",7.73283004760742,16.0458030700684,2.97186374664307,4.42204570770264,76.5947952270508,74.6095657348633,0.257628440856934,0.000837701663840562,0.0105418851599097
"AL033",4.55571174621582,13.6631259918213,3.24342775344849,3.96345829963684,79.1967163085938,73.8592834472656,0.285824656486511,0.00069864367833361,0.0135200088843703
