"NUTM","temperature_winter","temperature_fall","precipitation_spring","precipitation_fall","relative_humidity_winter","relative_humidity_fall","pastures","urbanAreas","primaryNonForest"
"AD",-1.25864040851593,7.57015705108643,3.94957280158997,2.98986124992371,77.7450714111328,78.2486877441406,0.0381217710673809,0.00292086438275874,0.0581231042742729
"AL013",-0.0439347699284554,11.1840181350708,3.82905769348145,4.11190032958984,81.3923568725586,75.0310287475586,0.154361888766289,0.00121066975407302,0
"AL015",2.14086556434631,12.7193632125854,4.44157266616821,5.91535520553589,78.4703521728516,74.9896240234375,0.116495981812477,0.0015642570797354,0.0045365416444838
"AL014",3.75587129592896,14.0651969909668,3.97208690643311,4.50169277191162,77.098747253418,73.9759521484375,0.12437891215086,0.000545039307326078,7.41216035748948e-06
"AL011",0.459113299846649,11.6629848480225,3.77240324020386,3.71659517288208,82.381217956543,75.6801300048828,0.146434396505356,0.000605767767410725,0
"AL012",6.60017919540405,16.1327590942383,3.42451596260071,4.11616373062134,74.3880233764648,73.0546340942383,0.124466478824615,0.0012388025643304,0.00729857152327895
"AL021",2.69254732131958,13.3792457580566,3.15910530090332,3.16204643249512,81.0838088989258,74.4093933105469,0.143945842981339,0.000826691975817084,0
"AL022",6.10850667953491,15.8161935806274,3.25965595245361,3.64089870452881,75.6825561523438,73.2676849365234,0.14484977722168,0.00157116516493261,0.00271319667808712
"AL034",0.377049952745438,11.5583753585815,2.42389607429504,2.35172891616821,84.4938659667969,74.3434600830078,0.112926170229912,0.000607008812949061,0.498636364936829
"AL031",4.10887002944946,14.3705577850342,2.76332974433899,3.05032396316528,79.4928665161133,73.468879699707,0.182774096727371,0.000782439310569316,0
"AL032",7.66213893890381,17.0603637695312,2.57042551040649,3.32122826576233,76.0203704833984,73.6053619384766,0.182393223047256,0.00134822668042034,0.0284262076020241
"AL035",7.55791187286377,16.636661529541,2.66772294044495,4.37264156341553,76.2122497558594,74.6949615478516,0.189495146274567,0.000337216362822801,0.014920799061656
"AL033",4.31085252761841,14.3157472610474,2.82345724105835,3.92761063575745,78.9792709350586,73.5949020385742,0.204767227172852,0.00025036683655344,0.0169226732105017
"AT11",-1.1778815984726,9.67121410369873,2.13487505912781,2.19900560379028,83.28271484375,79.4666976928711,0.219104319810867,0.0122507978230715,0.0477862246334553
"AT12",-2.10394072532654,8.36506080627441,2.46624827384949,2.1220428943634,84.2860946655273,81.1398849487305,0.186806067824364,0.0179943908005953,0.189564675092697
"AT13",-1.12978053092957,9.56809616088867,2.0524160861969,1.86852276325226,83.3862686157227,78.6784210205078,0.151461899280548,0.109392464160919,0.212956935167313
"AT21",-5.47573566436768,5.70434188842773,3.56022882461548,3.83595776557922,82.8802947998047,83.9672775268555,0.13585752248764,0.00709803169593215,0
"AT22",-4.3631854057312,6.42869901657104,3.17414712905884,2.9827446937561,84.4487533569336,84.1094589233398,0.124942854046822,0.00960433296859264,0.0467604473233223
"AT31",-2.93379092216492,7.42005205154419,3.30341362953186,2.94369196891785,85.5060806274414,84.0782775878906,0.303209483623505,0.0145339593291283,0.0829037874937057
"AT32",-6.60122919082642,3.90155005455017,4.25805282592773,4.17480278015137,83.3669052124023,85.0082626342773,0.198617205023766,0.00591781828552485,0
"AT33",-8.16365051269531,2.6807918548584,4.20204830169678,4.18505001068115,79.8852310180664,82.5662841796875,0.212768822908401,0.0059549231082201,0
"AT34",-6.35483074188232,4.27151441574097,4.42125034332275,4.37198400497437,79.9767532348633,81.4850540161133,0.285175025463104,0.0124640446156263,0
"BAG1652",-0.381601214408875,10.537615776062,3.72081661224365,3.98814964294434,83.4576721191406,79.0109634399414,0.46820718050003,0.00205257604829967,0.0799624845385551
"BAG1653",-0.329535692930222,10.8422164916992,3.32673835754395,3.39648747444153,83.2332153320312,78.2888793945312,0.405602127313614,0.00163267622701824,0.113614894449711
"BE10",2.51315450668335,9.99794292449951,2.14065527915955,2.10403299331665,86.662712097168,84.5166091918945,0.307980239391327,0.279796451330185,0
"BE21",2.54368734359741,10.140115737915,2.05934357643127,2.22589373588562,86.4967651367188,84.4912185668945,0.471429347991943,0.107538260519505,0
"BE22",2.05545330047607,9.82697677612305,2.1852810382843,2.26094698905945,86.0912704467773,84.0621795654297,0.448446065187454,0.0715847685933113,0
"BE23",2.88812828063965,10.2975215911865,2.05432462692261,2.17309594154358,86.6702423095703,84.5454025268555,0.329127639532089,0.118768133223057,1.27007038219773e-09
"BE24",2.35154056549072,9.92058372497559,2.16857814788818,2.14624738693237,86.4618148803711,84.4314498901367,0.365304976701736,0.180121198296547,0
"BE25",3.51766729354858,10.7327671051025,2.00794911384583,2.32715058326721,85.5346984863281,83.2864532470703,0.283390700817108,0.0899857133626938,8.40841507532275e-10
"BE31",2.34533357620239,9.90823650360107,2.17068672180176,2.13034176826477,86.462516784668,84.4379730224609,0.356191843748093,0.18316525220871,0
"BE32",2.3523428440094,9.8076753616333,2.26993060112,2.18780899047852,87.2805328369141,85.2157287597656,0.341251075267792,0.119835533201694,0
"BE33",0.845198929309845,8.79886817932129,2.44861459732056,2.44580435752869,87.7685852050781,85.7731323242188,0.389526426792145,0.0681413784623146,0
"BE34",0.336224466562271,8.37098407745361,2.61155438423157,2.61191606521606,89.0273513793945,87.1501159667969,0.372177511453629,0.0195518843829632,0
"BE35",1.40300011634827,9.13792133331299,2.44803380966187,2.35526919364929,87.9008636474609,86.0231246948242,0.378159284591675,0.0511242635548115,0
"BG311",-0.502233922481537,11.8632917404175,2.37972807884216,1.73990392684937,84.8895416259766,75.306022644043,0.168898418545723,0.00133044400718063,0.0733048841357231
"BG312",-0.670357525348663,12.0244913101196,2.48032760620117,1.6353896856308,84.5326538085938,74.1263809204102,0.163810253143311,0.0011731501435861,0.0730058550834656
"BG313",-0.575870215892792,12.4344358444214,2.43597865104675,1.53679573535919,84.5170669555664,73.5410537719727,0.140440344810486,0.00247627450153232,0.0332565605640411
"BG314",-0.15947413444519,12.9770584106445,2.35136675834656,1.42430329322815,84.2139739990234,72.9095687866211,0.141697600483894,0.00211623008362949,0.0452105663716793
"BG315",-0.458206683397293,11.9542827606201,2.70359778404236,1.63966190814972,83.2210388183594,74.9401016235352,0.091178722679615,0.00219014124013484,0.00581133272498846
"BG321",0.0848071351647377,12.5798931121826,2.22131037712097,1.42439603805542,83.4756164550781,74.6292343139648,0.11903090775013,0.00232228147797287,0.0142631698399782
"BG322",-0.211903408169746,11.9525756835938,2.60578203201294,1.55299746990204,83.1540985107422,75.6576080322266,0.0784958824515343,0.00214899447746575,0.0068388064391911
"BG323",-0.0772866830229759,12.8500337600708,2.02268481254578,1.27125668525696,84.2606582641602,74.1862030029297,0.134929805994034,0.00379228568635881,0.0641935467720032
"BG324",-0.0338948257267475,12.5041275024414,2.01331353187561,1.28710913658142,83.9663619995117,75.3016967773438,0.117203868925571,0.00247536669485271,0.0130033399909735
"BG325",-0.00385852344334126,12.6120586395264,1.82763838768005,1.21977531909943,84.0627746582031,75.5586090087891,0.121375896036625,0.00208868668414652,0.0623844191431999
