"NUTS_ID","2024","2025-2049","2050-2074","2075-2100"
"BG311",95801.515625,87233.671875,75622.5859375,69011.8671875
"BG312",116372.2109375,103753.875,86858.890625,75968.6015625
"BG313",137108,121567.0859375,101325.9453125,84431.4609375
"BG314",219667.21875,200199.4375,172353.296875,153050.875
"BG315",176201.859375,159569.90625,137601.3125,123065.9453125
"BG321",220675.953125,196195.671875,164597.109375,146805.390625
"BG322",99911.015625,89326.328125,76641.859375,68026.9609375
"BG323",208162.328125,183950.3125,143488.21875,113821.6484375
"BG324",99088.0078125,84936.765625,64207.01953125,48431.76171875
"BG325",159068.71875,144850.796875,121618.90625,98694.6484375
"BG331",409120.28125,373413.5,302898.84375,235752.015625
"BG332",187822.015625,167819.765625,135788.28125,107777.9140625
"BG333",151288.390625,131002.546875,102267.4375,82867.9921875
"BG334",94075.078125,81117.84375,63159.5703125,51182.33984375
"BG341",334414.875,303690.09375,250677.453125,211387.1875
"BG342",159762.75,141903.90625,115668.609375,103230.0078125
"BG343",102539.40625,95786.7421875,82798.71875,71990.9453125
"BG344",285999.59375,257215.359375,217985.5,182062.359375
"BG411",649527.75,604744.375,534678.625,431636.46875
"BG412",843726.25,781315.625,688160.625,572364.375
"BG413",246144.3125,226975.40625,201471.375,180875.78125
"BG414",281548.75,261747.90625,232205.234375,191311.828125
"BG415",111414.3515625,102181.0859375,90875.5703125,82087.3828125
"BG421",667746.3125,622829.75,555207.0625,492190.96875
"BG422",236953.5,215439.390625,183678.59375,152650.90625
"BG423",239063.9375,215703.46875,183014.0625,153365.0625
"BG424",93624.671875,86582.4921875,78505.515625,73389.78125
"BG425",138968.515625,126639.9140625,109549.015625,94258.46875
"CH01",1283085.625,1341173.25,1435053.625,1404111.375
"CH02",2018806.375,2097216.75,2215561,2137065.75
"CH03",841906.375,878743.75,939356.3125,913620.25
"CH04",943033.75,1003153.4375,1122046.375,1126766.5
"CH05",1323487,1348294.375,1394301.375,1337067.875
"CH06",1284534.75,1360188.625,1500434.375,1490056.75
"CH07",424336.34375,430666.78125,440931.59375,414445.6875
"CZ01",253482.5625,258320.953125,250966.796875,228888.109375
"CZ02",2360581.75,2362411.5,2272794.75,2060823.375
"CZ03",1338335.625,1290301.375,1223838,1109322.875
"CZ04",1305367.125,1279606.375,1219321.625,1106130.375
"CZ05",1605824.125,1529737,1413083.625,1248909.75
"CZ06",1665770.625,1640151.875,1596908.5,1467946.5
"CZ07",1194541,1140143.625,1056939.375,933001.1875
"CZ08",1240288.25,1210281.625,1175262.875,1067392.75
"DE11",3881418,3858973.25,3788776.25,3574268.5
"DE12",2550998,2536107.75,2488822.25,2331451.5
"DE13",2508238.75,2544558.75,2599312.25,2503249.25
"DE14",2138192.75,2111836.75,2060316.25,1944789.25
"DE21",4698538,4748321.5,4752213,4572335
"DE22",1249770,1215400.5,1162899.875,1061978.125
"DE23",1296531,1272883.625,1231133.125,1143622.25
"DE24",1058137.625,1026693.4375,976840.0625,888460.875
"DE25",1613466,1613618.5,1586742.25,1489430.875
"DE26",1235849.5,1198576.625,1140668.875,1028867.5625
"DE27",1932277.25,1941667.5,1928778,1849580.75
"DE30",701837.375,706835.375,697287.9375,673548.3125
"DE40",5566802.5,5546202.5,5435355,5171673
"DE50",172934.234375,169669.03125,164265.5625,149449.15625
"DE60",386247.625,381669.21875,372832.15625,344519.625
"DE71",3813664.25,3798297,3727581,3501764.25
"DE72",1428390.5,1387422.625,1322421.875,1191888.75
"DE73",1237468.125,1199334.25,1143106.875,1039264.125
"DE80",1362397.875,1323942.625,1280748.875,1186062.375
"DE91",1448501.875,1419534.125,1375034,1270215.5
"DE92",2333852.25,2289095.5,2213490.25,2037505.125
"DE93",2519060.25,2458663.25,2366190.75,2145505
"DE94",2304928.75,2238315.25,2140382.75,1937056
"DEA1",4816741,4769927.5,4654293.5,4318016.5
"DEA2",4854280.5,4803584.5,4683224.5,4354839.5
"DEA3",3270199.75,3195063.25,3073982,2794145.5
"DEA4",1973758.75,1935336,1873408.875,1723080.875
"DEA5",3112101,3032030.75,2901256.75,2641245.25
"DEB1",1869443.875,1811387.625,1718283.625,1542285
"DEB2",644204.125,633289.5,619273.1875,569177.5
"DEB3",2433711,2409043.5,2349691.75,2182738.25
"DEC0",746020.375,725354.3125,693045.8125,633432.3125
"DED2",1452222.625,1426775.75,1391047.375,1295443.125
"DED4",1408188.125,1386744.25,1352266.5,1271922.375
"DED5",793808.4375,784982.875,768730.4375,721677.375
"DEE0",2506853.75,2456713.25,2394960.25,2241333.75
"DEF0",3640985.5,3584821.75,3490209.5,3218649.25
"DEG0",2246352.75,2178615,2091954.625,1934245.375
"DK01",873894.625,912362.0625,986332.125,1023581.4375
"DK02",598471.125,603271.3125,611442.5,601919.75
"DK03",918598.9375,919136.8125,920697.6875,892385.4375
"DK04",1194448.125,1217052.5,1254982.625,1257448.125
"DK05",421369.25,426236.71875,434576.71875,431076.65625
"EE001",413036.28125,393614.9375,363261.65625,327293
"EE004",115243.7109375,107952.6953125,98824.5859375,88710.9765625
"EE006",319521.09375,302549.4375,279401.3125,251872.828125
"EE007",68611.953125,63701.67578125,58876.3828125,53562.3203125
"EE008",280835.40625,262142.34375,242099.8125,218429.84375
"EL301",58008.734375,58004.7734375,55700.62109375,50506.015625
"EL302",48697.6875,48433.71484375,46368.1015625,42070.8359375
"EL303",80558.8515625,79325.6640625,75507.34375,68592.71875
"EL305",996467.9375,988633.8125,945125.0625,857708.25
"EL306",212307.09375,211902.640625,203000.609375,183081.4375
"EL411",35582.6484375,36125.99609375,35907.859375,32450.591796875
"EL412",9990.865234375,10469.001953125,10780.630859375,9885.5556640625
"EL431",195837.734375,197029.875,189169.609375,170088.828125
"EL432",39695.96875,39466.94140625,37383.8203125,33383.0703125
"EL433",46780.22265625,46232.6328125,43151.7421875,37969.9375
"EL434",46308.5390625,45599.859375,42487.9609375,37860.80078125
"EL511",106730.296875,102625.7265625,92315.953125,77745.015625
"EL512",78904.9453125,76668.6640625,71605.3515625,64864.671875
"EL513",78727.3125,74694.40625,67668.734375,60759.03515625
"EL514",137060.71875,135546.875,128589.6875,116087.5234375
"EL515",69062.265625,67931.65625,64111.0078125,57603.03515625
"EL521",183177.484375,180180.15625,170086.75,151428.78125
"EL522",545537.4375,543785.4375,523323.21875,473102.375
"EL523",435597.46875,431717.71875,411805.59375,369226.5
"EL524",197934.265625,194327.71875,182254.078125,161424
"EL525",67741.03125,66325.0625,62285.47265625,54771.77734375
"EL526",151853.625,145649.921875,133085.328125,116793.5859375
"EL527",60146.703125,58974.62890625,55371.8046875,48707.71484375
"EL531",168690.734375,167025.796875,158478.625,142701.484375
"EL532",34786.21484375,34355.5234375,32269.005859375,29493.166015625
"EL533",54930.6640625,54743.72265625,51846.19140625,47335.52734375
"EL541",63955.8125,61816.48046875,57746.12890625,50799.2265625
"EL542",43592.00390625,42036.44921875,37210.66796875,32218.826171875
"EL543",185901.78125,186023.859375,177423.78125,159950.5
"EL611",204133.34375,202697.578125,192878.46875,171837.328125
"EL612",275237.125,276684.9375,264425.15625,237185.9375
"EL613",115665.71875,114730.5234375,109273.7421875,96941.2734375
"EL621",5719.6640625,5589.67431640625,5258.12109375,4750.06298828125
"EL622",18760.35546875,18343.921875,17111.3515625,15331.0205078125
"EL623",7892.873046875,7706.02978515625,7218.94384765625,6448.31787109375
"EL631",192006.796875,188986.859375,179761.234375,159413.921875
"EL632",165183.703125,165050.140625,158606.28125,142129.03125
"EL633",70003,67269.703125,62377.703125,53869.24609375
"EL641",290325.8125,288530.28125,275181.5,246803.40625
"EL642",406338.03125,405222.125,387958.25,349702.25
"EL643",42368.79296875,41671.77734375,39667.43359375,34748.90625
"EL644",118777.78125,115241.640625,107374.3828125,93298.1640625
"EL645",78571.1875,76971.7265625,72370.9921875,63458.95703125
"EL651",200984.171875,196438,184578.1875,162816.90625
"EL652",100559.375,98251.2734375,92139.7734375,80911.484375
"EL653",128676.1953125,124824.3984375,116337.9453125,102481.21875
"ES111",780894.75,778867.6875,790251.375,714903.9375
"ES112",251275.09375,243398.3125,236318.171875,209536.75
"ES113",308054.25,296525.03125,283868.9375,250295.46875
"ES114",585921.9375,582337.5625,589298.3125,531725.1875
"ES120",613528.5,626483.125,654678.3125,604434.6875
"ES130",426502.84375,428137.5,434322.3125,395631.84375
"ES211",390060.1875,398391.875,411035.65625,382487.78125
"ES212",286086.4375,288278.5,296074.21875,275221.90625
"ES213",658668.6875,663970.9375,678917.625,628644.8125
"ES220",856785.625,887504.375,938807.9375,883939.125
"ES230",296478.8125,306611.96875,321975.0625,299291.21875
"ES241",317483.375,320815.46875,324853.09375,300993.21875
"ES242",141292.390625,141587.375,142310.109375,132516.046875
"ES243",953741,995099.0625,1049666.25,985022.0625
"ES300",5825520.5,6057470,6377650,6008734
"ES411",199704.03125,200259.96875,202690.484375,188682.953125
"ES412",510162.65625,519329.75,541721.375,505796.90625
"ES413",440495.875,446722.4375,468368.125,439956.59375
"ES414",215851.359375,219011.375,227220.578125,212286.75
"ES415",313437.34375,322537,337703.9375,315682.1875
"ES416",266404.71875,273641.21875,286586.21875,271441.8125
"ES417",123986.4609375,126079.578125,130171.40625,121558.3203125
"ES418",404999.25,416092.625,439942.21875,413715.875
"ES419",157673.09375,156757.6875,156895.609375,144817.890625
"ES421",435154.875,452591.4375,472981.125,447201.15625
"ES422",522600.0625,531886,545047.5625,509364.6875
"ES423",263996.46875,270955.5625,280063.59375,263352.78125
"ES424",390207.0625,406842.03125,432884.71875,411007.0625
"ES425",2068532.5,2134985.25,2223435.5,2083118
"ES431",624627.1875,623431.5625,619386.5,569814.25
"ES432",322823.28125,320069.875,317765.21875,292588.1875
"ES511",2904499.5,2961843,3054508.75,2834081.25
"ES512",635705.75,642732.8125,657336.8125,602575.25
"ES513",517397.53125,526146.125,540246.875,500240.3125
"ES514",578841.8125,591533.625,616104.875,571273.625
"ES521",1347023.125,1368765.625,1405319.75,1288619.75
"ES522",520098.53125,533913.6875,555006.25,515812
"ES523",1478323.75,1499399.875,1535680.125,1423815.5
"ES532",526373.6875,547544.1875,567591.75,528297.5
"ES611",382830.09375,384780.4375,385657.15625,354444.375
"ES612",624631.9375,635127.625,661957.5625,618021.5
"ES613",745591.375,763827.375,796746.4375,745636.375
"ES614",838190.0625,862784.5625,886135.5625,825483.375
"ES615",569114.5625,580331.5,605126.5,565040.9375
"ES616",579807.1875,584706.25,585726.25,542172.5625
"ES617",1154158.125,1181233.125,1224185.5,1128718
"ES618",1852743.875,1937318,2059713.125,1943703.75
"ES620",1296829.25,1310946.25,1319538.5,1198846
"FI193",282837.53125,276582.9375,268371.03125,252744.578125
"FI194",187381.171875,183088.640625,172206.59375,155371.46875
"FI195",133678.25,131091.703125,125189.46875,114634.203125
"FI196",197412.765625,190180.203125,177781.25,160333.953125
"FI197",512670.0625,509951.28125,516039.78125,503755.5625
"FI1B1",1213710.625,1231112.625,1300349.25,1334232.25
"FI1C1",330574.21875,325692.46875,314610.3125,292697.40625
"FI1C2",207960.296875,204271.046875,198526.28125,183121.625
"FI1C3",157597.59375,154604.140625,151139.9375,144356.265625
"FI1C4",136440.234375,133796.890625,130367.671875,120716.828125
"FI1C5",122909.8984375,121655.8515625,116787.8828125,106060.515625
"FI1D1",173001.4375,168205.984375,159866.546875,144937.609375
"FI1D2",227659.359375,222421.765625,216667.75,203920.015625
"FI1D3",157188,153505.390625,145871.4375,131697.234375
"FI1D5",47057.66796875,46127.06640625,43723.6640625,39715.05859375
"FI1D7",152749.828125,146789.84375,138406.140625,126090.3984375
"FI1D8",70852.0859375,69209.8515625,66954.6328125,61394.01953125
"FI1D9",324077.9375,317300.21875,302809.65625,279394
"FI200",12689.7529296875,12395.5859375,11491.970703125,10610.3662109375
"FR101",332248.5625,349220.9375,377993.1875,386136.375
"FR102",2078429.75,2171738.75,2312232.5,2329269.25
"FR103",2494156.5,2628466,2857658.5,2924818.75
"FR104",4061032,4266703,4613509.5,4709264.5
"FR105",703655.4375,739600.4375,800536.0625,817782.1875
"FR106",656871.8125,690943.6875,747950.0625,763750.0625
"FR107",737963.4375,776083.6875,840101.3125,857955.4375
"FR108",1009280.6875,1058786.875,1139524.5,1155065
"FRB01",300992.5625,296196.875,286135.1875,270701.59375
"FRB02",512258.875,524565.875,538518.1875,527496.625
"FRB03",247703.28125,242041.203125,231083.765625,216815.375
"FRB04",666301.875,687462.5625,717396.875,713519.625
"FRB05",476877.8125,479784.0625,481410.09375,468317.4375
"FRB06",583061.3125,594767.4375,608621.9375,598072.3125
"FRC11",532171.9375,554068.9375,587008.5625,587341.5
"FRC12",208873.921875,203211.90625,193781.15625,182456.53125
"FRC13",591406.75,586366,572390.5625,543678.5625
"FRC14",335571.53125,331738.125,322321.5,305923.03125
"FRC21",495465.34375,504493.71875,510970.15625,493381.9375
"FRC22",370627.65625,374725,376544.03125,363021.3125
"FRC23",361222.46875,361221.34375,355310.5,338758.34375
"FRC24",91397.75,93804.28125,96367.0390625,93920.890625
"FRD11",552413.25,570463.875,596276.125,590743.1875
"FRD12",318498.78125,310656.8125,295900.21875,279089.75
"FRD13",288631.125,282837.8125,273160.3125,259872.109375
"FRD21",921197.75,939236.125,957538.5,937094.0625
"FRD22",686376.1875,696983.5,705475.5,686566.4375
"FRE11",1979985,2074582.625,2244424.75,2280302.75
"FRE12",1230800,1285734.875,1382115.625,1406686.625
"FRE21",603016.875,599174.75,591551.125,565500.3125
"FRE22",1195612.375,1233504.625,1283351.5,1266398.75
"FRE23",615817.0625,626738.4375,642441.8125,633563.1875
"FRF11",1257516.5,1310255.875,1398689.625,1412795
"FRF12",826354.25,869859.625,942728.4375,949514.1875
"FRF21",341086.9375,337388.03125,332991.8125,318394.53125
"FRF22",319570.09375,326284.21875,331736.9375,326831.90625
"FRF23",484460.21875,494923.1875,514127.0625,507691.84375
"FRF24",156091.1875,151708.328125,144498.84375,136366.671875
"FRF31",597420.8125,614277.75,638006.6875,634314.5
"FRF32",256058.203125,253669.640625,248339.34375,236195.171875
"FRF33",1364430.75,1379997.25,1406276.125,1366352.375
"FRF34",411254.15625,405951.0625,394762.40625,375851.71875
"FRG01",1339464.125,1397167.5,1466708,1466918.125
"FRG02",843571.3125,862575.625,883068.5,864920.9375
"FRG03",356197.6875,351302,336985.84375,318067.8125
"FRG04",539679.1875,551066.875,565545.5,555032.3125
"FRG05",674870.1875,675866.1875,658939.6875,626044.8125
"FRH01",448750.125,441532.0625,425864.25,403070.5
"FRH02",492057.90625,493595.625,495179.65625,478883.75
"FRH03",988398,1029741.125,1081827,1079424.75
"FRH04",690583.25,687003.5,666853.4375,634110.375
"FRI11",441445.40625,430165.46875,406976.3125,382994.34375
"FRI12",1477849.5,1557289.125,1664894.125,1679290
"FRI13",407742.84375,405946.34375,392900.65625,372458.96875
"FRI14",314238.40625,307288.28125,292164.0625,274876.4375
"FRI15",575988.75,585826.0625,594082.0625,575432.75
"FRI21",225315.921875,218288.546875,204703.625,191356.546875
"FRI22",117890.2890625,112912.828125,106098.4765625,99483.0234375
"FRI23",348792.53125,350338.5625,348647.53125,340936.5
"FRI31",365670.28125,359152.78125,343545.375,323585.0625
"FRI32",525090.5625,525646.375,514457.78125,490168.78125
"FRI33",394640.6875,387082.28125,370116.90625,348021.15625
"FRI34",425108.46875,429400.78125,426842,411200.1875
"FRJ11",484118.0625,490543.78125,490880.96875,475745.78125
"FRJ12",870962,907237.5625,953763.0625,952502.125
"FRJ13",850835.25,883200.6875,918739.6875,904606.5625
"FRJ14",93554.8359375,91520.515625,86593.671875,81254.375
"FRJ15",383879.09375,395888.65625,411244.15625,407426.78125
"FRJ21",242944.171875,245389.625,245627,237413.5
"FRJ22",289485.375,285069,273657.40625,258358.421875
"FRJ23",984248.25,1036816.9375,1109162.5,1124212.625
"FRJ24",343462.78125,345708.6875,345425.09375,336147.28125
"FRJ25",222385.9375,216389.390625,204767.234375,192692.3125
"FRJ26",220247.546875,217793.515625,210308.53125,199521.25
"FRJ27",462224.03125,463499.9375,456804.625,440501.8125
"FRJ28",571004.75,596501.6875,631827.25,634912.25
"FRK11",317412.8125,310096.65625,297963.40625,282233.46875
"FRK12",140322.859375,137163.921875,131177.203125,123904.09375
"FRK13",354807.15625,366414.8125,382678.40625,383681.28125
"FRK14",691369.5625,718781.5,751790.375,751507.125
"FRK21",974199.1875,995689.125,1008525.5625,977267.4375
"FRK22",541451.8125,548265.4375,547706.9375,526977
"FRK23",489827,495875.1875,493689.4375,474104.59375
"FRK24",1321956.25,1383983.625,1450446.5,1438440.875
"FRK25",569457.75,581175.9375,590746.375,579690.125
"FRK26",1601846.375,1678344.125,1750431,1722493.125
"FRK27",508521.4375,526346,547234.125,540727.4375
"FRK28",1083573.375,1144998.375,1240488.875,1236763.125
"FRL01",255223.84375,254825.078125,246571.984375,233025.828125
"FRL02",146408.109375,146660.296875,142653.578125,135648.921875
"FRL03",762430.6875,796361.9375,846519.5,844075.375
"FRL04",1258677.625,1308312.25,1377742.5,1374085.25
"FRL05",822058.1875,839717.5625,840619.1875,806213.9375
"FRL06",493477.96875,505666.0625,517515.8125,506186.03125
"FRM01",87815.96875,88891.796875,88233.375,85399.671875
"FRM02",103705.6796875,105467.9921875,105972.8203125,104218.046875
"HR031",133735.1875,124603.2109375,110317.71875,97325.625
"HR032",122856.2109375,111719.890625,92353.6953125,79854.1484375
"HR033",86905.5703125,80856.8359375,70769.7578125,63381.34375
"HR034",168610.65625,156831.265625,139148.953125,125724.328125
"HR035",225194.484375,208469.875,183269.9375,165074.453125
"HR036",155840.8125,142415.328125,119598.53125,99090.9296875
"HR037",40390.2734375,36719.828125,29926.310546875,25478.287109375
"HR041",157409.734375,148401.34375,130663.8984375,108823.65625
"HR042",685135.125,645129.1875,568004.4375,474244.375
"HR043",171087.171875,159572.703125,141279.40625,122661.125
"HR044",135108.953125,123938.8984375,108994.3671875,97108.828125
"HR045",121044.875,111266.9609375,99016.25,88131.4140625
"HR046",69824.7578125,64158.77734375,56942.4296875,51021.79296875
"HR047",113596.34375,102390.9921875,87638.4140625,74553.1484375
"HR048",56941.52734375,51981.73828125,45075.203125,39940.8203125
"HR049",82015.40625,73617.7265625,62227,52521.109375
"HR04A",105518.3203125,94978.0078125,79873.3984375,66515.484375
"HR04B",278052.8125,256148.78125,221947.234375,187764.9375
"HR04C",180751.265625,166774.921875,143680.015625,122440.015625
"HR04D",205618.453125,189870.25,162407.4375,136304.6875
"HR04E",254540.6875,232152.203125,195642.390625,163864.546875
"HU110",272722.9375,263840.6875,244786.328125,217813.703125
"HU120",1964393,1890286.625,1738081.25,1528510
"HU211",542299.4375,514905.84375,462654.46875,390787.15625
"HU212",283422.3125,269230.90625,244542.90625,209176.9375
"HU213",285921.0625,269624,242334.875,208462.859375
"HU221",399101.71875,384017.65625,352851.375,304721.90625
"HU222",255257.25,241282.6875,218639.984375,190428.890625
"HU223",216185.359375,202051.65625,181940.515625,160181.21875
"HU231",334177.1875,315896.09375,286400.5,250473.109375
"HU232",286948.75,268548.8125,239527.40625,205315.453125
"HU233",288144.40625,272803.40625,246128.171875,209970.15625
"HU311",683940.4375,652564.875,592297.3125,514388.90625
"HU312",308505.5,292015.1875,262006.46875,224961.421875
"HU313",582043.3125,560023.1875,515957.71875,454386.4375
"HU321",678283.4375,653985.75,594401.6875,513387
"HU322",370960.9375,350536.375,312961.6875,266508.46875
"HU323",646743.125,621490.375,561843.125,482809.03125
"HU331",646989.875,614420,556284.3125,476656.28125
"HU332",345000.375,321803.65625,280519.71875,230007.640625
"HU333",371622.25,354644.625,323380.71875,281495.5
"IEG11582",58041.859375,59456.41015625,61967.24609375,60808.21875
"IEG11583",88653.4453125,89846.1484375,90498.7265625,87160.7578125
"IEG11584",177442.296875,183949.21875,197435.90625,194634.921875
"IEG11585",362238.6875,380176.15625,415401.28125,417773.15625
"IEG11586",139830.765625,142246.3125,143064.40625,136128.875
"IEG11587",589378.375,675384.25,847581.25,915641.5625
"IEG11588",213704.09375,219496.796875,225628.5,216518.078125
"IEG11589",112510.7578125,113211.2890625,114399.765625,110592.8359375
"IEG11590",204993,221017.15625,251927.828125,256856.1875
"IEG11591",110082.875,112389.0390625,116595.09375,114078.9921875
"IEG11592",94671.1328125,97228.109375,100610.0078125,97644.671875
"IEG11593",51884.37890625,52856.0078125,53385.29296875,50916.5546875
"IEG11594",139471,143509.9375,152101.265625,149569.078125
"IEG11595",38806.66796875,39344.171875,39074.51953125,37188.81640625
"IEG11596",106551.75,112914.7421875,125375.5,127152.359375
"IEG11597",110005.15625,111040.9296875,110413.7421875,104885.984375
"IEG11598",281286.75,304772.75,349546.6875,360858.375
"IEG11599",78555.046875,78451.6484375,77730.125,74122.9921875
"IEG11600",0.764254927635193,0.770931482315063,0.780193448066711,0.753464221954346
"IEG11601",107364.2109375,110469.4921875,113726.7421875,109497.0078125
"IEG11602",73645.4375,74092.140625,73138.1484375,69054.1875
"IEG11603",42631.46484375,43578.73828125,44306.296875,42389.05859375
"IEG11604",158137.015625,159262.484375,161294.921875,155010.15625
"IEG11605",82187.6875,83630.5390625,86711.46875,84718.546875
"IEG11606",95127.53125,97156.3046875,98979.9609375,95406.0703125
"IEG11607",98875.4765625,101050.046875,104206.796875,101424.6640625
"IEG11608",655320.875,743794.3125,919970,987065.5
"ITC11",2071655.375,2034710.875,1947364.125,1752730.5
"ITC12",235938.8125,225511.90625,209790,178822.96875
"ITC13",109503.9140625,104503.2890625,97089.890625,82497.078125
"ITC14",252948.1875,248537.390625,240755.421875,214597.890625
"ITC15",488055.40625,481506.5625,463454.84375,411327.25
"ITC16",648257.25,630174.375,595274.0625,523542.84375
"ITC17",237850.671875,229294.90625,215137.515625,186672.40625
"ITC18",475763.21875,459298.65625,431288.09375,370811.0625
"ITC20",108800.640625,104148.375,97683.5078125,88146.3515625
"ITC31",79158.2265625,76552.21875,72243.015625,63643.1171875
"ITC32",187540.84375,180419.171875,168927.390625,145758.421875
"ITC33",216988.828125,210740.515625,199265.90625,175655.3125
"ITC34",97744.0703125,94643.53125,88836.484375,77119.5703125
"ITC41",782191,778984.375,758886,681954.6875
"ITC42",1075005.125,1062594.25,1018871.5625,907426.9375
"ITC43",805679.375,796129.625,762614.3125,678925.1875
"ITC44",135897.609375,130902.0859375,123684.140625,109488.578125
"ITC46",1327555.125,1319001.5,1270709,1137208.375
"ITC47",1134242,1118885,1073148.75,954575.375
"ITC48",1413991.25,1393836.625,1334391.25,1188305.375
"ITC49",394446.1875,389217.59375,373061.59375,331718.125
"ITC4A",446382,438403.5,418227.9375,367871.375
"ITC4B",721462.3125,711876.875,681806.125,606256.5
"ITC4C",1353343,1337780.375,1284445.75,1146108.25
"ITC4D",533149.5625,526914.375,504743.9375,449407.3125
"ITF11",344793,333146.875,313028.875,275625.03125
"ITF12",280197.65625,271623.84375,257864.203125,225022.28125
"ITF13",149444.875,146558.3125,139738.28125,124412.8046875
"ITF14",349316.375,342294.5,326900.03125,292125
"ITF21",88114.046875,84500.140625,79218.0625,70195.84375
"ITF22",225885.890625,217682.890625,205644.65625,182881.640625
"ITF31",778006.4375,756234.25,712467.375,622380.875
"ITF32",265075.46875,255099.421875,240355.046875,208485.5
"ITF33",1253499.875,1228153.5,1171784.5,1054453.875
"ITF34",519488.90625,506082.03125,479450.53125,420524.59375
"ITF35",712427.875,691508.375,652947.0625,570896.0625
"ITF43",327187.71875,318460.03125,301710.28125,270169.28125
"ITF44",201136.21875,198575.875,191167.53125,171885
"ITF45",503450.71875,499579.65625,487113.375,433692.3125
"ITF46",467729.09375,454691.15625,433182.96875,388913.25
"ITF47",615419.6875,600030.1875,568384.4375,513414.1875
"ITF48",262523.34375,256669.1875,243489.078125,220019.828125
"ITF51",390064.4375,374962.1875,353287.15625,317064.40625
"ITF52",156359.28125,150453.078125,141627.28125,126570.75
"ITF61",473584.5,456211.25,429619.0625,379587.0625
"ITF62",65483.12109375,62817.984375,59292.6875,52947.2265625
"ITF63",196665.671875,188871.234375,177426.109375,155035.4375
"ITF64",87812.03125,83735.1796875,78376.0546875,67775.0625
"ITF65",375220.53125,367501.15625,350660.0625,311731.71875
"ITG11",182169.546875,176032.796875,166320.21875,146289.09375
"ITG12",513939.40625,501225.78125,476916.375,430362.40625
"ITG13",324784.5625,316819.625,302884.96875,271453.96875
"ITG14",251334.640625,244575.75,232449.109375,208274.09375
"ITG15",189042.28125,183263.265625,174431,157657.234375
"ITG16",193271.140625,187370.375,179184.796875,163070.265625
"ITG17",443856.5,432607.59375,412639.375,371661.4375
"ITG18",141524.53125,135857.171875,127453.9453125,112968.6328125
"ITG19",190559.09375,185266.640625,175590.9375,156198.375
"ITG25",244632.40625,239200.96875,228878.359375,202471.125
"ITG26",107651.125,103781.46875,98120.5078125,87427.125
"ITG27",383357.90625,377499.4375,362337.5625,327080.71875
"ITG28",122868.6015625,118643.3515625,112275.2578125,98724.546875
"ITG29",103758.40625,101069.765625,95944.078125,84747.40625
"ITG2A",34133.89453125,33080.21484375,31548.6015625,28330.005859375
"ITG2B",81036.9609375,78681.2578125,74799.4453125,66152.0390625
"ITG2C",78968.8515625,76895.921875,73370.9921875,65294.41015625
"ITH10",448334.15625,439641.8125,420649.28125,380477.75
"ITH20",674908.9375,660113.8125,626275.625,551664.8125
"ITH31",704648.1875,692487.8125,661100.1875,581845.875
"ITH32",792559.625,773981,731633.9375,631183.0625
"ITH33",252552.546875,241913.953125,225425.609375,194581.46875
"ITH34",985965.6875,967530.875,916847.375,787275.9375
"ITH35",533819,522582.3125,496164.8125,429348.90625
"ITH36",789385.4375,775164.0625,737982.0625,643792.5625
"ITH37",388632.84375,382153.75,365184.90625,321170
