"NUTS_ID","2024","2025-2049","2050-2074","2075-2100"
"BG322",99911.015625,88675.7578125,75317.296875,66218.7578125
"BG323",208162.328125,182289.875,141148.953125,110490.640625
"BG324",99088.0078125,84772.5234375,65295.30859375,49366.26171875
"BG325",159068.71875,142626.921875,117766.2578125,94130.2265625
"BG331",409120.28125,372049.8125,308476.09375,241246.25
"BG332",187822.015625,166679.546875,136282.296875,107759.890625
"BG333",151288.390625,130651.8828125,102845.625,82827.703125
"BG334",94075.078125,80839.2890625,63352.7578125,51139.23828125
"BG341",334414.875,303275.9375,251511.765625,209108.078125
"BG342",159762.75,140746.921875,114128.4765625,100393.0078125
"BG343",102539.40625,95109.8359375,82956.3046875,70645.2578125
"BG344",285999.59375,255605.453125,216355.28125,181064.296875
"BG411",649527.75,601017.4375,526415.375,444110.96875
"BG412",843726.25,776218.8125,677498.25,580185.5625
"BG413",246144.3125,225468.078125,198837.59375,178936.703125
"BG414",281548.75,260057.53125,228346.5,195356.65625
"BG415",111414.3515625,101344.2890625,89117.03125,80676.703125
"BG421",667746.3125,616666.6875,542757.9375,485128.96875
"BG422",236953.5,214268.953125,181961.046875,152842.625
"BG423",239063.9375,214115.921875,182120.5,151858.96875
"BG424",93624.671875,86538.421875,78800.390625,74081.390625
"BG425",138968.515625,126681.359375,111047.75,97713.0703125
"CH01",1283085.625,1386424.25,1583450.5,1630335.5
"CH02",2018806.375,2171581.5,2485228.75,2544342.5
"CH03",841906.375,913740.75,1065419.25,1106905.75
"CH04",943033.75,1050156.625,1291268.125,1400925.125
"CH05",1323487,1393976.25,1545153.25,1556183.625
"CH06",1284534.75,1420369.875,1713725.125,1826582.5
"CH07",424336.34375,446510.4375,495018.6875,497503.65625
"CZ01",253482.5625,261893.734375,277454.1875,269668.5
"CZ02",2360581.75,2392289.75,2441920.75,2319973.75
"CZ03",1338335.625,1307648.5,1257743.25,1149525.75
"CZ04",1305367.125,1300888.625,1311192.5,1239031.375
"CZ05",1605824.125,1543145.75,1439847.25,1280587.5
"CZ06",1665770.625,1667841.625,1687172.25,1594644.25
"CZ07",1194541,1147392.75,1069553.625,952738.9375
"CZ08",1240288.25,1231080.25,1235753.875,1181652.125
"DE11",3881418,3955712.75,4149366.25,4123660.75
"DE12",2550998,2606148.5,2768639.75,2790192.25
"DE13",2508238.75,2615528.75,2858750,2911450
"DE14",2138192.75,2160761.5,2220480.25,2154786.75
"DE21",4698538,4894815.5,5379837,5643934.5
"DE22",1249770,1232225,1205629.375,1124849.5
"DE23",1296531,1298325.75,1311943,1258068.5
"DE24",1058137.625,1048373.6875,1052351.875,1015531.5
"DE25",1613466,1660797.125,1794622.875,1827996.125
"DE26",1235849.5,1216311.75,1194032.875,1118821
"DE27",1932277.25,1985972.125,2107880,2116878.75
"DE30",701837.375,738989.25,845133.125,909451.25
"DE40",5566802.5,5747589.5,6311445,6552243
"DE50",172934.234375,173000.640625,175229.765625,167512.96875
"DE60",386247.625,397959.875,434443.15625,444731.375
"DE71",3813664.25,3907479.25,4132940,4120375.75
"DE72",1428390.5,1418451.75,1417481.125,1340578.125
"DE73",1237468.125,1221567.875,1217780,1156042
"DE80",1362397.875,1339858.875,1320298,1238341.875
"DE91",1448501.875,1449758,1465720.5,1388405.5
"DE92",2333852.25,2350224,2414765.75,2325726
"DE93",2519060.25,2509218,2541105.75,2436684.5
"DE94",2304928.75,2269902.75,2234005,2083940
"DEA1",4816741,4907351,5088340.5,4933249.5
"DEA2",4854280.5,4940182.5,5120219.5,4950594
"DEA3",3270199.75,3266243.5,3297782.5,3134986.25
"DEA4",1973758.75,1976768.875,2018160.625,1949476
"DEA5",3112101,3096660.75,3104476,2940817.25
"DEB1",1869443.875,1850632.25,1838520.625,1731472.625
"DEB2",644204.125,646719.4375,658180,624761.4375
"DEB3",2433711,2467712,2551183.5,2489196.75
"DEC0",746020.375,737939.5,728477.3125,682540.25
"DED2",1452222.625,1468614.75,1532668.5,1499618.625
"DED4",1408188.125,1417169.5,1445139,1379675.125
"DED5",793808.4375,798910.1875,819063.6875,796185.5625
"DEE0",2506853.75,2507648.25,2554410.75,2437692
"DEF0",3640985.5,3705541.5,3923560.5,3908627.5
"DEG0",2246352.75,2215233.25,2200065.25,2071821.25
"DK01",873894.625,937342.9375,1096586.5,1218904.75
"DK02",598471.125,614899.125,658081,681079.1875
"DK03",918598.9375,933952.875,965805.125,958820.25
"DK04",1194448.125,1241443.25,1341034.375,1389762.625
"DK05",421369.25,433530.21875,458966.0625,465723.375
"EE001",413036.28125,393387.625,376618.78125,358108.0625
"EE004",115243.7109375,107383.421875,95809.734375,82589.5234375
"EE006",319521.09375,301931.1875,285612.6875,267089.5
"EE007",68611.953125,63257.4765625,56584.21484375,48659.21484375
"EE008",280835.40625,262034.765625,238835.09375,210626.734375
"EL301",58008.734375,59293.9765625,60693.828125,57769.73046875
"EL302",48697.6875,49386.65234375,50035.8046875,47266.515625
"EL303",80558.8515625,80506.828125,79973.2734375,74430.9140625
"EL305",996467.9375,1006914.625,1015230.1875,955573.875
"EL306",212307.09375,216534.671875,220573.84375,209093.296875
"EL411",35582.6484375,36077.2265625,35785.10546875,32589.642578125
"EL412",9990.865234375,10467.0009765625,10789.927734375,10088.919921875
"EL431",195837.734375,201058.3125,201835.8125,190687.453125
"EL432",39695.96875,40138.41015625,39499.03125,36608.39453125
"EL433",46780.22265625,46653.09375,44937.6171875,41225.67578125
"EL434",46308.5390625,46320.59375,44980.92578125,41157.0859375
"EL511",106730.296875,102755.46875,93704.984375,80326.9296875
"EL512",78904.9453125,78018.921875,76475.4375,71819.5
"EL513",78727.3125,75433.3671875,71065.265625,66140.6796875
"EL514",137060.71875,137795.75,136789.40625,128936.28125
"EL515",69062.265625,68826.0390625,67439.5,62616.0625
"EL521",183177.484375,183407.203125,182621.359375,171622.09375
"EL522",545537.4375,551279.0625,559785.25,533018.125
"EL523",435597.46875,436538,436069.25,410476.375
"EL524",197934.265625,197561.84375,194509.90625,181155.4375
"EL525",67741.03125,67565.3984375,66414.875,62065.421875
"EL526",151853.625,146841.515625,137253.640625,124724.4609375
"EL527",60146.703125,59556.22265625,57297.12890625,52285.46875
"EL531",168690.734375,169444.5625,169950.28125,162120.3125
"EL532",34786.21484375,34285.33984375,33284.27734375,30615.953125
"EL533",54930.6640625,54984.5078125,54324.5859375,50888.39453125
"EL541",63955.8125,62763.53515625,59496.66015625,54280.953125
"EL542",43592.00390625,41261.08203125,35896.48828125,31539.802734375
"EL543",185901.78125,188962.71875,188634.515625,177518.8125
"EL611",204133.34375,205606,206453.0625,196000.453125
"EL612",275237.125,282371.25,291587.375,284249.875
"EL613",115665.71875,117042.75,117494.109375,109688.7890625
"EL621",5719.6640625,5598.408203125,5250.0673828125,4694.0029296875
"EL622",18760.35546875,18422.369140625,17741.64453125,16553.658203125
"EL623",7892.873046875,7735.04345703125,7297.859375,6554.42138671875
"EL631",192006.796875,192324.140625,192984.40625,182323.25
"EL632",165183.703125,168493.203125,175193.6875,170486.59375
"EL633",70003,67890.0859375,64568.81640625,59872.3125
"EL641",290325.8125,294133.4375,296487.03125,279567.375
"EL642",406338.03125,413908.1875,420996.65625,399106.21875
"EL643",42368.79296875,42337.4296875,41785.9765625,38850.625
"EL644",118777.78125,116762.875,112089.6015625,102247.3515625
"EL645",78571.1875,78244.0546875,77052.546875,72217.8203125
"EL651",200984.171875,199915.96875,197709.640625,185457.4375
"EL652",100559.375,99818.8828125,98461.4296875,91894.3359375
"EL653",128676.1953125,126101.53125,120230.90625,109910.984375
"ES111",780894.75,807055.75,882471.625,864145.3125
"ES112",251275.09375,250498.359375,262685.25,255820.296875
"ES113",308054.25,304357.125,317565.15625,311275.21875
"ES114",585921.9375,605118.9375,665997.5,648982.125
"ES120",613528.5,656576.75,752856.6875,760529.5
"ES130",426502.84375,446601.75,499323.1875,499819.65625
"ES211",390060.1875,421821.59375,501716.4375,525678.125
"ES212",286086.4375,303030.625,349739.3125,360785.46875
"ES213",658668.6875,686994.75,761280.5625,758258.25
"ES220",856785.625,929178.8125,1074349.5,1093459.375
"ES230",296478.8125,323321.78125,378225.96875,387267.625
"ES241",317483.375,334984.125,374125.875,370178.90625
"ES242",141292.390625,146056.828125,157485.1875,154346.359375
"ES243",953741,1043761.875,1203115.5,1199977.375
"ES300",5825520.5,6289470,7124340.5,7110772
"ES411",199704.03125,207895.375,228967.734375,226797.96875
"ES412",510162.65625,548560.8125,653996.5,677341.4375
"ES413",440495.875,466160.75,544739.8125,556806.9375
"ES414",215851.359375,230864.609375,274663.625,284062.09375
"ES415",313437.34375,337777.40625,384287.75,386657.34375
"ES416",266404.71875,287207.96875,341162.96875,354485.21875
"ES417",123986.4609375,131586.734375,150030.515625,150686.15625
"ES418",404999.25,440749.71875,532249.75,553361.75
"ES419",157673.09375,161280.234375,175697.859375,174370.59375
"ES421",435154.875,469912.59375,539614.5,543625.6875
"ES422",522600.0625,558805.1875,644950.875,663162.75
"ES423",263996.46875,283172.375,326204.25,331935.65625
"ES424",390207.0625,429029.4375,523126.5,550778.8125
"ES425",2068532.5,2213462.75,2474991.75,2449153.75
"ES431",624627.1875,647786.9375,723719.9375,725785.75
"ES432",322823.28125,330642.75,357417.28125,351987.78125
"ES511",2904499.5,3088797.75,3496268.75,3506447.25
"ES512",635705.75,675462.9375,773802.125,783425
"ES513",517397.53125,548158.9375,619482,618529.75
"ES514",578841.8125,619677.75,727484.8125,750879.5625
"ES521",1347023.125,1434758,1647268.75,1667993
"ES522",520098.53125,562139.1875,661996.6875,683129.3125
"ES523",1478323.75,1562047.5,1771852.625,1787299.5
"ES532",526373.6875,573190.375,650800.3125,649746.5
"ES611",382830.09375,398225.4375,431237.03125,421755.1875
"ES612",624631.9375,667748.1875,784445.0625,818282.125
"ES613",745591.375,798599.625,925578.4375,934265.375
"ES614",838190.0625,900006.375,1026648.875,1046142.0625
"ES615",569114.5625,608919.875,707533.4375,731510.1875
"ES616",579807.1875,609733.5625,682828.1875,681853.125
"ES617",1154158.125,1234450.875,1410887.125,1419983.625
"ES618",1852743.875,2025878.625,2377467,2444674.75
"ES620",1296829.25,1362404,1509755.375,1492309.875
"FI193",282837.53125,281941.625,287914,280842
"FI194",187381.171875,182625.25,166075.78125,140433.390625
"FI195",133678.25,132208.125,124429.4296875,109752.171875
"FI196",197412.765625,191596.21875,175829.859375,152620.296875
"FI197",512670.0625,522963.78125,554913.1875,557173.3125
"FI1B1",1213710.625,1266081.625,1457894.25,1614557.25
"FI1C1",330574.21875,329679.21875,329139.03125,310925.59375
"FI1C2",207960.296875,206645.203125,198994.328125,177162.28125
"FI1C3",157597.59375,157651.9375,162757.890625,158871.453125
"FI1C4",136440.234375,135165.28125,132208.125,116778.6171875
"FI1C5",122909.8984375,122804.921875,118913.3046875,105041.4921875
"FI1D1",173001.4375,168798.796875,157612.59375,135417.703125
"FI1D2",227659.359375,225714.890625,228938.921875,219235.328125
"FI1D3",157188,153660.3125,139038.375,116231.4140625
"FI1D5",47057.66796875,46101.28515625,41974.5,35422.73828125
"FI1D7",152749.828125,148337.078125,141306.390625,128045.0546875
"FI1D8",70852.0859375,69370.109375,65149.19140625,55917.83203125
"FI1D9",324077.9375,319531.65625,312792.09375,293908.5
"FI200",12689.7529296875,12183.791015625,10767.9130859375,9259.7060546875
"FR101",332248.5625,351823.4375,385036.125,387721.9375
"FR102",2078429.75,2224585.5,2529696,2700810.25
"FR103",2494156.5,2653574,2943167,3027434
"FR104",4061032,4300107.5,4708087.5,4747737
"FR105",703655.4375,745112.1875,815452,821140.125
"FR106",656871.8125,698142.125,771620.5625,786687.375
"FR107",737963.4375,783522.375,863614.1875,877464.1875
"FR108",1009280.6875,1073136.5,1192042.5,1232443.875
"FRB01",300992.5625,297889.1875,289825,269761.5625
"FRB02",512258.875,531146.5,568780.0625,591053.25
"FRB03",247703.28125,242329.625,230846.71875,211980.296875
"FRB04",666301.875,700038.375,770821.125,810888.875
"FRB05",476877.8125,485176.21875,503558.09375,504111
"FRB06",583061.3125,602517.125,642931.75,658925.9375
"FRC11",532171.9375,562017.625,620501.875,646149.5625
"FRC12",208873.921875,203138.703125,190998.03125,172656.75
"FRC13",591406.75,590105.0625,583293.1875,557999.5625
"FRC14",335571.53125,332965.59375,321538.96875,297732.46875
"FRC21",495465.34375,513604.71875,543664.25,545335.375
"FRC22",370627.65625,379228,389688.75,382075.875
"FRC23",361222.46875,364825.65625,366447.34375,351565.25
"FRC24",91397.75,95446.0078125,103216.5078125,106258.2421875
"FRD11",552413.25,577696.25,625415.4375,654948.3125
"FRD12",318498.78125,310537.875,291394.4375,263860.09375
"FRD13",288631.125,282911.5625,270537.9375,251276.78125
"FRD21",921197.75,952841,1016446.1875,1041755.75
"FRD22",686376.1875,705703.1875,742387.375,752980.125
"FRE11",1979985,2124064,2444286.5,2652153
"FRE12",1230800,1306375.625,1474691.625,1604469.625
"FRE21",603016.875,606144.625,614903.5625,605133.1875
"FRE22",1195612.375,1258030.75,1386705.375,1457027.875
"FRE23",615817.0625,634688.1875,675227.5625,693518.6875
"FRF11",1257516.5,1340584.5,1521603,1630420
"FRF12",826354.25,889598.25,1027318.5625,1117678.375
"FRF21",341086.9375,340811.34375,343251.125,332876.0625
"FRF22",319570.09375,332343.09375,358289.875,374988.5
"FRF23",484460.21875,501548.9375,540030,553741.8125
"FRF24",156091.1875,151681.09375,143338.578125,130080.8828125
"FRF31",597420.8125,624517.5625,679193.0625,697917.1875
"FRF32",256058.203125,255496.53125,251298,237537.71875
"FRF33",1364430.75,1408618.625,1508476.5,1531450.375
"FRF34",411254.15625,408286.15625,401130.0625,382540.9375
"FRG01",1339464.125,1420790.5,1567026.875,1655812.125
"FRG02",843571.3125,873964.0625,924114.1875,943287.4375
"FRG03",356197.6875,352395.96875,338172.71875,314340.84375
"FRG04",539679.1875,559612.5625,598787.5625,615841.125
"FRG05",674870.1875,679803.0625,668134.9375,632889.25
"FRH01",448750.125,442998.90625,425691.75,392808.65625
"FRH02",492057.90625,498463.59375,513534.78125,511464.96875
"FRH03",988398,1046190.4375,1138220.625,1180627.25
"FRH04",690583.25,692148.875,682171.5,648456.25
"FRI11",441445.40625,428850.5625,396630.53125,353811.59375
"FRI12",1477849.5,1589077.625,1786599.5,1892477.375
"FRI13",407742.84375,406522.71875,390929.1875,362024.5625
"FRI14",314238.40625,306972.8125,285671.8125,256999.296875
"FRI15",575988.75,594434.5625,631540,639959
"FRI21",225315.921875,217975,202408.734375,182318.484375
"FRI22",117890.2890625,112043.6875,101047.609375,88863.1015625
"FRI23",348792.53125,353305.78125,363525.90625,359030.34375
"FRI31",365670.28125,360755.1875,344316.5625,314652.125
"FRI32",525090.5625,527980.5,517364.25,489341.96875
"FRI33",394640.6875,387471.03125,368015.15625,336861.375
"FRI34",425108.46875,434775.84375,452994.0625,457770.71875
"FRJ11",484118.0625,495980.78125,510736.71875,505600.09375
"FRJ12",870962,922995.875,1014741.1875,1069922.5
"FRJ13",850835.25,899769.875,980702.1875,1008841.0625
"FRJ14",93554.8359375,90902.640625,83813.546875,75126.6328125
"FRJ15",383879.09375,404980.59375,450458.75,471451.375
"FRJ21",242944.171875,247585.71875,253059.640625,249461.3125
"FRJ22",289485.375,283869.53125,268785.25,248147.328125
"FRJ23",984248.25,1054210.375,1184143,1259818.25
"FRJ24",343462.78125,347320.8125,350696,341785.3125
"FRJ25",222385.9375,215770.875,199263.375,179017.359375
"FRJ26",220247.546875,220014.421875,218945.203125,209197.984375
"FRJ27",462224.03125,466602.96875,467276.28125,452208.6875
"FRJ28",571004.75,605506.1875,668991.625,702840.4375
"FRK11",317412.8125,311603.53125,299779.5,276813.46875
"FRK12",140322.859375,136337.34375,127017.421875,114604.984375
"FRK13",354807.15625,368676.15625,393815.6875,399813.90625
"FRK14",691369.5625,724021.125,786318.3125,818217.75
"FRK21",974199.1875,1008243.3125,1052493,1044176.1875
"FRK22",541451.8125,554257.5625,572117,569949.5
"FRK23",489827,500454.25,513262.03125,510306.9375
"FRK24",1321956.25,1399666.875,1513070.375,1555720.25
"FRK25",569457.75,586010.125,607699.125,599963.3125
"FRK26",1601846.375,1698883.875,1827160.875,1833877.875
"FRK27",508521.4375,532166.75,564521.625,570794.5
"FRK28",1083573.375,1175539,1340640.625,1399199.875
"FRL01",255223.84375,256539.75,252602.21875,239948.828125
"FRL02",146408.109375,147392.265625,145926.828125,141183.046875
"FRL03",762430.6875,811918.75,909618.0625,949635.4375
"FRL04",1258677.625,1329274.5,1463014.125,1527961.375
"FRL05",822058.1875,852838.125,903600.6875,908820.625
"FRL06",493477.96875,512568.5,544957.375,557535.125
"FRM01",87815.96875,89432.3515625,89188.171875,85465.875
"FRM02",103705.6796875,105454.28125,104456,98919.5703125
"HR031",133735.1875,122860.0625,108139.09375,96732.640625
"HR032",122856.2109375,108179.9609375,86056.59375,74232.71875
"HR033",86905.5703125,79366.15625,68626.3984375,61878.6171875
"HR034",168610.65625,153925.140625,134563.796875,122509.890625
"HR035",225194.484375,203923.34375,175505.34375,159110.390625
"HR036",155840.8125,140622.4375,118230.9921875,98995.375
"HR037",40390.2734375,35406.21875,27599.458984375,23287.880859375
"HR041",157409.734375,145766.296875,128069.4921875,109943.3984375
"HR042",685135.125,633814.1875,556447.8125,478064
"HR043",171087.171875,157774.34375,138164.671875,119336.1015625
"HR044",135108.953125,122067.2421875,105791.5703125,93908.484375
"HR045",121044.875,109914.203125,96902.453125,86812.25
"HR046",69824.7578125,63233.671875,55317.38671875,49532.37890625
"HR047",113596.34375,101080.6015625,86166.3515625,74119.2734375
"HR048",56941.52734375,51644.1328125,44649.59375,39328.015625
"HR049",82015.40625,71870.2265625,59433.3828125,50802.4140625
"HR04A",105518.3203125,92638.390625,76104.765625,64193.15234375
"HR04B",278052.8125,253280.40625,218618.65625,187215.59375
"HR04C",180751.265625,163409.75,138621.5625,120096.625
"HR04D",205618.453125,185741.515625,156178.234375,132182.96875
"HR04E",254540.6875,226202.5,187268.625,158876.8125
"HU110",272722.9375,267669.46875,259267,239029.5
"HU120",1964393,1918092.125,1842162,1683397.75
"HU211",542299.4375,523066.21875,488439.34375,431119.84375
"HU212",283422.3125,272501.75,254904.5625,225679.890625
"HU213",285921.0625,272933.1875,252874.65625,222462.890625
"HU221",399101.71875,389360.96875,369257.1875,330857.03125
"HU222",255257.25,243232.625,224315.703125,196470.515625
"HU223",216185.359375,202836.328125,185387.625,162988.828125
"HU231",334177.1875,318439.21875,294480,260661.625
"HU232",286948.75,270676.78125,247693.578125,216751.375
"HU233",288144.40625,276288,256427.5,225429.671875
"HU311",683940.4375,661097.3125,620328.25,551735.5625
"HU312",308505.5,295268.875,273158.3125,239438.78125
"HU313",582043.3125,568931.5625,547241,498972.625
"HU321",678283.4375,656845.4375,608550.9375,533091.8125
"HU322",370960.9375,354408.8125,327783.71875,287916.96875
"HU323",646743.125,626376.25,581903,513617.4375
"HU331",646989.875,621608.5,583080.625,520487
"HU332",345000.375,323553.34375,289058.53125,247113.71875
"HU333",371622.25,359069.25,338748.59375,304712.9375
"IEG11582",58041.859375,60765.48046875,65743.609375,65496.515625
"IEG11583",88653.4453125,91336.2109375,93617.0625,87952.4609375
"IEG11584",177442.296875,190220.34375,220880.90625,229959.78125
"IEG11585",362238.6875,390087.09375,453972.0625,475291.5625
"IEG11586",139830.765625,145186.015625,151555.328125,144560.09375
"IEG11587",589378.375,703397.1875,952251.25,1099357.75
"IEG11588",213704.09375,224824.234375,241048.28125,232379.6875
"IEG11589",112510.7578125,114555.7578125,117755.7421875,111990.4375
"IEG11590",204993,228865.546875,280201.5,304197.3125
"IEG11591",110082.875,115028.28125,124852.796875,124677.1171875
"IEG11592",94671.1328125,99462.6796875,107193.5546875,105122.8125
"IEG11593",51884.37890625,53688.81640625,54833.515625,51293.28125
"IEG11594",139471,147919.015625,167835.015625,171808.515625
"IEG11595",38806.66796875,39906.7265625,39878.37109375,36391.515625
"IEG11596",106551.75,116387.8046875,137283.640625,146790.15625
"IEG11597",110005.15625,112831.0234375,113973.359375,103835.09375
"IEG11598",281286.75,314915.9375,384169.96875,416078.15625
"IEG11599",78555.046875,79414.765625,79016.0625,72953.2890625
"IEG11600",0.764254927635193,0.778176307678223,0.794512569904327,0.746525406837463
"IEG11601",107364.2109375,112760.5546875,120404.0078125,116113.1171875
"IEG11602",73645.4375,74968.8359375,74393.234375,66555.765625
"IEG11603",42631.46484375,44468.56640625,46177.015625,43464.109375
"IEG11604",158137.015625,162732.015625,170911.921875,163952.90625
"IEG11605",82187.6875,85602.078125,93226.921875,93205.3125
"IEG11606",95127.53125,99261.7265625,104600.6484375,99995.34375
"IEG11607",98875.4765625,103499.09375,111179.015625,109878.84375
"IEG11608",655320.875,773807.375,1031164.25,1179926.75
"ITC11",2071655.375,2084776.125,2112302.75,1979991.625
"ITC12",235938.8125,230309.671875,225261.40625,207539.234375
"ITC13",109503.9140625,106762.4609375,103505.4609375,94546.8984375
"ITC14",252948.1875,255233.53125,262538.5625,250826.265625
"ITC15",488055.40625,494465.40625,511092.1875,488821.15625
"ITC16",648257.25,642722.3125,641966.8125,599559.875
"ITC17",237850.671875,234024.90625,232965.65625,216854.671875
"ITC18",475763.21875,468896.75,465048.0625,432875.78125
"ITC20",108800.640625,106461.265625,103987.7578125,96655.3046875
"ITC31",79158.2265625,77866.578125,76752.1328125,71261.3203125
"ITC32",187540.84375,183831.28125,181286.8125,167876.8125
"ITC33",216988.828125,215075.71875,215345.234375,202398.515625
"ITC34",97744.0703125,96833.0390625,96933.640625,91250.8828125
"ITC41",782191,800720.0625,842548.8125,815059
"ITC42",1075005.125,1088859.75,1131781.125,1084511.375
"ITC43",805679.375,815574.5,846894.3125,810859.0625
"ITC44",135897.609375,134250.625,133129.140625,122869.078125
"ITC46",1327555.125,1351628.625,1390810.875,1321528
"ITC47",1134242,1146353.75,1164447.875,1091884.25
"ITC48",1413991.25,1431114.75,1469262.625,1396900.75
"ITC49",394446.1875,399267.4375,410599.21875,390126.625
"ITC4A",446382,449488.1875,458947.875,433109
"ITC4B",721462.3125,734255.0625,766226,736361.4375
"ITC4C",1353343,1372520.125,1419960,1356450
"ITC4D",533149.5625,539730.8125,560469.875,536597.25
"ITF11",344793,339341.125,332292.03125,305407.90625
"ITF12",280197.65625,279155.25,282770.9375,267230.4375
"ITF13",149444.875,149994.640625,152424.046875,143723.15625
"ITF14",349316.375,351005.6875,359051.875,340261.125
"ITF21",88114.046875,86332.125,84981.9453125,78557.015625
"ITF22",225885.890625,222591.265625,222055.84375,207567.015625
"ITF31",778006.4375,777478.5,786381,736920.0625
"ITF32",265075.46875,261041.015625,259031.46875,240225.375
"ITF33",1253499.875,1262895.375,1298089.875,1233618.5
"ITF34",519488.90625,519692.25,529097.4375,497013.90625
"ITF35",712427.875,709101.0625,716621.1875,671088.125
"ITF43",327187.71875,327312.75,336279.3125,322747.84375
"ITF44",201136.21875,203416.40625,211415.859375,205151.890625
"ITF45",503450.71875,510240.78125,529037.625,503928.1875
"ITF46",467729.09375,467021.40625,470296.0625,437678.8125
"ITF47",615419.6875,618075.9375,631597.0625,597357.8125
"ITF48",262523.34375,265160.40625,273914.03125,261521.078125
"ITF51",390064.4375,384231.40625,377454.625,346684.875
"ITF52",156359.28125,154216.359375,152551.921875,141611.859375
"ITF61",473584.5,463902.96875,454810.46875,417400.53125
"ITF62",65483.12109375,64124.1953125,62987.39453125,58230.01171875
"ITF63",196665.671875,191638.40625,186754.65625,170504.75
"ITF64",87812.03125,84946.0390625,82604.09375,75376.1015625
"ITF65",375220.53125,378697.34375,395198.25,374840.125
"ITG11",182169.546875,180188.078125,181841.28125,172199.203125
"ITG12",513939.40625,515324.59375,522666.4375,491250.5625
"ITG13",324784.5625,325750.03125,331661.53125,311416.9375
"ITG14",251334.640625,252707.046875,256658.109375,241464.328125
"ITG15",189042.28125,189842.578125,193900.859375,182425.9375
"ITG16",193271.140625,193625.953125,196537.578125,183788.1875
"ITG17",443856.5,445733,451957.71875,422333.90625
"ITG18",141524.53125,139795.8125,139013.3125,129362.640625
"ITG19",190559.09375,191127.921875,196834.140625,186047.5625
"ITG25",244632.40625,244424.546875,248782.046875,234656.203125
"ITG26",107651.125,106275.328125,105986.2890625,98228.8828125
"ITG27",383357.90625,390835.03125,408081.5625,392783.90625
"ITG28",122868.6015625,120420.65625,119850.7734375,112083.890625
"ITG29",103758.40625,103374.1328125,104091.4921875,97740.59375
"ITG2A",34133.89453125,33809.91015625,33629.19921875,31023.447265625
"ITG2B",81036.9609375,79984.5078125,80640.5859375,76106.2421875
"ITG2C",78968.8515625,78496.1015625,79819.828125,75241.015625
"ITH10",448334.15625,448399.96875,451803,426377.65625
"ITH20",674908.9375,675564.25,676788.625,632761.125
"ITH31",704648.1875,711764.25,729854.125,690816.875
"ITH32",792559.625,791016.3125,795711.625,745481.375
"ITH33",252552.546875,247163.9375,241197,221661.75
"ITH34",985965.6875,990236.8125,1008574.4375,952789.75
"ITH35",533819,536144.125,547111.5625,517227.59375
"ITH36",789385.4375,793936,813533.1875,769605
"ITH37",388632.84375,392374.125,405698.75,386255.5625
"ITH41",242445.984375,240800.109375,240010.25,224008.4375
"ITH42",484526.21875,478235,470404.84375,434326.90625
"ITH43",60574.12890625,60460.8984375,61003.2421875,57320.23046875
