"nutM_code","year","year_start","year_end","response","temperature_winter","temperature_spring","temperature_summer","temperature_fall","seasonal_variation","precipitation_winter","precipitation_spring","precipitation_summer","precipitation_fall","relative_humidity_winter","relative_humidity_spring","relative_humidity_summer","relative_humidity_fall","croplands","pastures","rangelands","urbanAreas","primaryForest","primaryNonForest","secondaryForest","secondaryNonForest","population"
"SEG226021",2022,NA,NA,0,-4.21310663223267,4.3724513053894,15.502932548523,6.14306688308716,21.6873264312744,1.42051410675049,0.908658981323242,2.96994924545288,2.04279208183289,78.9978713989258,63.6885986328125,73.3664474487305,84.2889709472656,0.0316914841532707,0.0111468629911542,0.00852948240935802,0.00511110527440906,2.38466046909025e-09,0,0.795589029788971,0,3.27668931279655
"LT023",2023,NA,NA,0,0.208254799246788,7.36425161361694,17.4661674499512,9.34519386291504,16.5866470336914,2.65033340454102,1.08951103687286,3.42447090148926,3.12435793876648,87.3519439697266,69.8045883178711,75.8712615966797,84.295783996582,0.345979392528534,0.0917074754834175,0.0128720114007592,0.00627647060900927,1.94841962009029e-10,0.040068969130516,0.393207997083664,0.034040242433548,5.06287254995714
"IEG11608",2024,NA,NA,0,6.91245079040527,9.78867149353027,14.3502330780029,10.983021736145,10.1837854385376,2.92354559898376,3.33763313293457,1.95041286945343,2.60027694702148,85.6888122558594,82.5278930664062,79.3460083007812,85.7609481811523,0.0757066458463669,0.370427459478378,0.078120730817318,6.03276628652338e-09,1.76507058968767e-10,0,0.264121919870377,0.0559618435800076,5.87070206165567
"RO223",2022,NA,NA,0,3.68922877311707,10.7311630249023,23.703031539917,14.2034072875977,19.5813102722168,1.30712473392487,0.87621408700943,1.23377192020416,1.24137365818024,76.9873352050781,64.880973815918,62.9224052429199,72.5100708007812,0.626560986042023,0.146982118487358,0.00239108502864838,0.0132708009332418,0,0.0309914220124483,0,0.139801800251007,4.63285514321814
"FI1D9",2024,NA,NA,0,-10.2694063186646,2.24127531051636,16.0533809661865,4.76928043365479,29.1874561309814,1.55272626876831,1.38742887973785,3.3812985420227,2.33837461471558,86.1900634765625,73.0921096801758,76.8516387939453,89.034294128418,0.0548325590789318,0.000176653993548825,0.00277830008417368,0.000357185577740893,8.967168370691e-13,0.256445467472076,0.614936411380768,0.0163847208023071,5.34792833460004
"PL926",2023,NA,NA,0,1.6484808921814,8.82437515258789,19.5760250091553,10.9779748916626,18.080904006958,2.06537818908691,1.7670990228653,2.30824255943298,1.75805330276489,86.7327423095703,70.6719436645508,68.2152633666992,80.7688217163086,0.425580650568008,0.114191226661205,0.00865915790200233,0.00117506750393659,0,0,0,0.444396823644638,4.83769700562295
"UKM83",2022,NA,NA,0,5.88040971755981,8.71646595001221,14.4854097366333,11.190863609314,11.3502855300903,4.89869403839111,2.83999347686768,2.83856391906738,5.87071847915649,85.2060623168945,78.8160781860352,80.8927764892578,84.9775924682617,0.0876658111810684,0.407292932271957,0.11426991969347,0.0223619509488344,3.30932364844827e-10,0,0.158428594470024,0,5.03895989154716
"MEG125356",2023,NA,NA,0,3.03682041168213,8.75178527832031,19.6733894348145,12.4708766937256,17.865930557251,8.89811038970947,5.49746942520142,3.30313730239868,7.57602071762085,81.1263275146484,74.2765960693359,70.4195175170898,77.5271530151367,0.0925377979874611,0.0708054825663567,0.003848158987239,0.0664190053939819,2.37417552284569e-09,0,0.746516048908234,0,1.8341539419661
"ES523",2023,NA,NA,0,8.19153213500977,15.4895162582397,24.8452110290527,17.5528945922852,17.6625270843506,0.788838922977448,1.37656676769257,0.945946156978607,1.5620219707489,67.4610595703125,53.989688873291,60.2044563293457,65.823356628418,0.272975206375122,0.00188152294140309,0.0132887838408351,0.12002831697464,0,0.249144896864891,0,0.317471027374268,5.74652167313463
"RO315",2017,NA,NA,0,-0.799495220184326,12.0381870269775,23.3886585235596,13.2551412582397,27.7993183135986,1.0736483335495,1.97209465503693,1.94047284126282,1.94068837165833,79.6479568481445,71.4271011352539,64.4461135864258,73.9130554199219,0.667892515659332,0.146952494978905,0.00433597294613719,0.0167297422885895,0,0.0263417568057775,0,0.1308254301548,4.79513887128417
"BE22",2018,NA,NA,0,3.46555995941162,11.4127025604248,19.7899417877197,11.3685274124146,19.2549266815186,2.73309946060181,2.27907061576843,1.40076065063477,1.60387885570526,83.6208267211914,71.8269729614258,65.2202987670898,78.4636306762695,0.324469119310379,0.208504185080528,0.158414572477341,1.47450873733135e-09,0,0,0,0.308612108230591,6.25963934659142
"UKM71",2023,NA,NA,0,3.80190277099609,7.01878213882446,13.8858213424683,8.87647342681885,9.34807968139648,2.26116728782654,2.2291088104248,2.96418380737305,4.96122312545776,84.7200088500977,80.2614593505859,79.7075576782227,85.6978149414062,0.252106696367264,0.231962099671364,0.00912928022444248,0.195193126797676,7.02817873343697e-11,5.29412797390679e-18,0.257066965103149,0.00186529557686299,4.01292947131426
"NO072",2022,NA,NA,0,-8.32894134521484,-0.0481273904442787,10.9518642425537,1.63737511634827,19.8433208465576,3.42422318458557,3.64804863929749,4.8800220489502,2.70547866821289,79.2184677124023,76.5935440063477,78.14599609375,82.8428497314453,0.0091618187725544,0.00023564015282318,0.001840480719693,0.00086172268493101,0.389040589332581,0.000281226995866746,0.462887316942215,5.84154804528225e-05,4.59126753289426
"PL217",2019,NA,NA,0,0.698910474777222,9.71731472015381,20.2918872833252,10.9660367965698,20.9529991149902,2.14288640022278,3.0206081867218,2.16626334190369,2.14936828613281,80.0218658447266,68.9522552490234,70.1096878051758,79.3035736083984,0.407522320747375,0.11555228382349,0.0220861453562975,1.19393839259629e-09,0,0,0,0.454431653022766,5.39546558058605
"HR045",2023,NA,NA,0,4.02461957931519,11.6551609039307,21.9525051116943,14.2730331420898,19.1436862945557,2.75382113456726,3.14654278755188,2.86622977256775,2.34270143508911,82.6901397705078,70.4974670410156,72.4931793212891,77.569450378418,0.247998952865601,0.0845638513565063,0.0163063574582338,0.000321968953358009,2.17916431427545e-11,0.174744710326195,0.00462705455720425,0.471410363912582,4.0725806852347
"SEG226014",2023,NA,NA,0,-2.81887483596802,4.37270784378052,15.7662925720215,5.33875846862793,21.3641700744629,1.84765625,1.43487429618835,4.03618288040161,2.3365375995636,84.8861770629883,62.401912689209,71.8685302734375,83.6267700195312,0.0670337826013565,0.0119746942073107,0.0105749219655991,0.00396400829777122,5.80326453558655e-10,0,0.85743772983551,0,3.10683009307974
