"NUTM","temperature_winter","temperature_fall","precipitation_spring","precipitation_fall","relative_humidity_winter","relative_humidity_fall","pastures","urbanAreas","primaryNonForest"
"AD",-0.717863440513611,7.39784526824951,3.74120402336121,2.78560066223145,77.7271423339844,78.9671173095703,0.0699687525629997,0.00938284490257502,0.0526679866015911
"AL013",0.0528038553893566,10.0803308486938,3.93563199043274,4.11390733718872,80.1123352050781,76.6944046020508,0.154852017760277,0.00820884108543396,0
"AL015",2.20297193527222,11.7569599151611,4.7025032043457,5.76733732223511,77.485481262207,75.9866104125977,0.113951295614243,0.00560944713652134,0.00311753060668707
"AL014",3.84333181381226,13.1496105194092,3.99375128746033,4.76180171966553,76.2235794067383,74.6582183837891,0.104475997388363,0.0031386383343488,5.09366782353027e-06
"AL011",0.60213977098465,10.6371355056763,3.81578826904297,3.89843535423279,81.0417098999023,76.8978881835938,0.126506492495537,0.00395097676664591,0
"AL012",6.63922834396362,15.3480625152588,3.38234972953796,4.390869140625,73.640739440918,73.1942825317383,0.104216881096363,0.00833098590373993,0.00469377590343356
"AL021",2.77534317970276,12.5150556564331,3.20120143890381,3.35671973228455,79.8835906982422,75.0682220458984,0.127832397818565,0.00563021562993526,0
"AL022",6.15275573730469,15.0390577316284,3.19044518470764,3.92578482627869,74.8268356323242,73.4450378417969,0.121345415711403,0.010898482054472,0.00172360520809889
"AL034",0.419444113969803,10.6262512207031,2.54937624931335,2.54854202270508,83.0833358764648,75.3701400756836,0.101759292185307,0.00353744067251682,0.35424393415451
"AL031",4.1730055809021,13.6245450973511,2.8156909942627,3.21285200119019,78.3842391967773,73.8063049316406,0.167698532342911,0.0044989543966949,0
"AL032",7.70084571838379,16.4097938537598,2.54789924621582,3.45808696746826,75.3348617553711,73.4916305541992,0.153647899627686,0.00772233866155148,0.0170017816126347
"AL035",7.52584171295166,15.988130569458,2.81293416023254,4.49998760223389,75.5610580444336,74.6641845703125,0.171194940805435,0.00168905721511692,0.00842219684273005
"AL033",4.33526277542114,13.6086292266846,2.99284601211548,4.08112335205078,77.8038787841797,73.8953170776367,0.190800368785858,0.00155518657993525,0.0102197397500277
"AT11",-0.683451652526855,8.99635791778564,2.18649959564209,2.14698624610901,82.4830017089844,79.8800277709961,0.174291923642159,0.0166490729898214,0.0454918630421162
"AT12",-1.50659680366516,7.75246953964233,2.54938387870789,2.12956595420837,83.4482040405273,81.3952484130859,0.150393813848495,0.020554605871439,0.187215074896812
"AT13",-0.558083951473236,8.94941425323486,2.14853572845459,1.84442579746246,82.711784362793,78.8454666137695,0.135379046201706,0.121931940317154,0.210477098822594
"AT21",-5.38227891921997,5.00332832336426,3.57435703277588,3.58955359458923,82.7256469726562,84.7082443237305,0.0893824398517609,0.011712291277945,0
"AT22",-3.97546362876892,5.7739577293396,3.25919842720032,2.93689703941345,83.7892303466797,84.5218658447266,0.0898798406124115,0.0138717191293836,0.0466068126261234
"AT31",-2.39325475692749,6.84667873382568,3.46509051322937,3.00107789039612,84.4328994750977,84.257568359375,0.205074772238731,0.0240722913295031,0.0820091813802719
"AT32",-6.28070592880249,3.28161096572876,4.45525646209717,3.99048137664795,82.9987182617188,85.2726058959961,0.142260491847992,0.0118761574849486,0
"AT33",-7.8726396560669,2.07827210426331,4.44970464706421,3.87944030761719,79.6318130493164,83.0433197021484,0.125413879752159,0.0121178338304162,0
"AT34",-6.01834964752197,3.71777415275574,4.82221364974976,4.23966121673584,79.7100677490234,82.0897674560547,0.203106120228767,0.0280534494668245,0
"BAG1652",-0.240416154265404,9.47753429412842,3.86756682395935,3.70745611190796,82.1176986694336,80.4039154052734,0.24023725092411,0.00571100460365415,0.074364461004734
"BAG1653",-0.144973486661911,9.81238460540771,3.45408916473389,3.14848756790161,81.7530975341797,79.5270385742188,0.192309245467186,0.00502234697341919,0.104398176074028
"BE10",2.69121503829956,9.69235801696777,2.49286699295044,2.12818074226379,85.8064270019531,84.9959411621094,0.224309995770454,0.352163702249527,0
"BE21",2.69783616065979,9.82376861572266,2.42562103271484,2.22966456413269,85.5536422729492,84.8859481811523,0.236290901899338,0.171128332614899,0
"BE22",2.24626088142395,9.4960527420044,2.56020092964172,2.2821888923645,85.3149185180664,84.4148025512695,0.252513140439987,0.125101581215858,0
"BE23",3.00339484214783,9.99631690979004,2.39509558677673,2.19537138938904,85.8374252319336,85.0206909179688,0.240613684058189,0.157782956957817,1.27007038219773e-09
"BE24",2.54085469245911,9.60961437225342,2.54073643684387,2.16891479492188,85.6382904052734,84.8645553588867,0.255243003368378,0.248694479465485,0
"BE25",3.59533858299255,10.4430418014526,2.29341959953308,2.34936833381653,84.8831405639648,83.7881546020508,0.217028841376305,0.126138240098953,8.40841507532275e-10
"BE31",2.53932690620422,9.59925079345703,2.54433584213257,2.15266537666321,85.6385192871094,84.8673858642578,0.260549902915955,0.256694495677948,0
"BE32",2.53504967689514,9.49159336090088,2.60713934898376,2.22110962867737,86.5560531616211,85.7702789306641,0.24113804101944,0.154860153794289,0
"BE33",1.08729898929596,8.44406223297119,2.83409905433655,2.49711990356445,87.0547561645508,86.1182708740234,0.20527383685112,0.106190986931324,0
"BE34",0.627468228340149,8.00041198730469,2.98504567146301,2.68032646179199,88.334846496582,87.5438842773438,0.166191443800926,0.0278486385941505,0
"BE35",1.65181386470795,8.81227588653564,2.82116317749023,2.39482688903809,87.183219909668,86.3952102661133,0.19185197353363,0.0713616162538528,0
"BG311",-0.157697468996048,10.7893209457397,2.509596824646,1.64236772060394,83.1048965454102,76.5939559936523,0.253711998462677,0.00372122577391565,0.0457180775702
"BG312",-0.262811660766602,10.8939867019653,2.59166836738586,1.64143049716949,82.5580215454102,75.6120300292969,0.242283776402473,0.00414196122437716,0.0449948273599148
"BG313",-0.167795121669769,11.2822484970093,2.52952265739441,1.5492125749588,82.6749954223633,75.0734329223633,0.228181153535843,0.00611001998186111,0.01216028816998
"BG314",0.240729153156281,11.8008155822754,2.47861742973328,1.49285137653351,82.5564117431641,74.5585784912109,0.220484465360641,0.00637269951403141,0.0132676605135202
"BG315",-0.184596598148346,10.7015676498413,2.93146419525146,1.71818721294403,81.6139831542969,76.585563659668,0.157827392220497,0.00724314199760556,0.00050243065925315
"BG321",0.388156563043594,11.2828493118286,2.56612730026245,1.64365756511688,82.1381530761719,76.5229949951172,0.202015027403831,0.007758479565382,0.00309232459403574
"BG322",0.0233635995537043,10.6394634246826,2.90790438652039,1.72964727878571,81.7320327758789,77.4773406982422,0.137320846319199,0.00830106902867556,0.000620516948401928
"BG323",0.365774214267731,11.6285333633423,2.30728888511658,1.51754820346832,82.8565139770508,76.0488891601562,0.212550163269043,0.0107510946691036,0.0189290344715118
"BG324",0.388319820165634,11.2664451599121,2.31469249725342,1.57936382293701,82.6001586914062,77.0331573486328,0.204271495342255,0.0071991034783423,0.00435867952182889
"BG325",0.403777003288269,11.3925523757935,2.04343748092651,1.49923348426819,82.7329559326172,77.2392349243164,0.18648162484169,0.00654185423627496,0.0173756442964077
