"NUTM","temperature_winter","temperature_fall","precipitation_spring","precipitation_fall","relative_humidity_winter","relative_humidity_fall","pastures","urbanAreas","primaryNonForest"
"AD",2.34257674217224,9.68286991119385,3.47996950149536,3.023193359375,72.1250839233398,76.666130065918,0.0718106478452682,0.0172322504222393,0.0504867024719715
"AL013",2.64789795875549,11.796778678894,3.9281497001648,4.53260183334351,77.6180648803711,74.644416809082,0.124984972178936,0.0133178681135178,0
"AL015",4.57281160354614,13.4899415969849,4.47004079818726,6.36183738708496,75.9225082397461,74.3158874511719,0.06948571652174,0.00977601483464241,0.00285206944681704
"AL014",6.08573770523071,14.84446144104,4.01757431030273,5.39692449569702,74.1016082763672,72.4288787841797,0.0885772258043289,0.00839632283896208,4.65993707621237e-06
"AL011",3.26501512527466,12.3373804092407,4.01008033752441,4.38062477111816,77.3530883789062,74.5387496948242,0.134589940309525,0.00880128145217896,0
"AL012",8.57451343536377,16.9967937469482,3.50980663299561,4.95276832580566,72.1067352294922,71.4072799682617,0.0973020568490028,0.0220563374459743,0.00389851746149361
"AL021",5.27204656600952,14.0626516342163,3.54988479614258,3.86153054237366,75.7780914306641,72.9610900878906,0.131086379289627,0.0128707326948643,0
"AL022",8.14000701904297,16.6232986450195,3.43686962127686,4.45703268051147,72.6784744262695,71.639762878418,0.122067309916019,0.029222309589386,0.00140363385435194
"AL034",3.41514086723328,12.3361110687256,2.91762661933899,2.87890338897705,77.0094451904297,72.2304153442383,0.093681812286377,0.00716199353337288,0.318380802869797
"AL031",6.34741973876953,15.0919818878174,3.22913193702698,3.56108260154724,74.9046325683594,71.7611770629883,0.173310711979866,0.00989765115082264,0
"AL032",9.37125873565674,17.9019355773926,2.89449667930603,3.68888378143311,73.4009170532227,71.8222045898438,0.172979474067688,0.01837108284235,0.0130875101312995
"AL035",9.34842872619629,17.547887802124,3.02568745613098,4.87168455123901,73.8266067504883,73.2960891723633,0.171949461102486,0.00327692204155028,0.00645016552880406
"AL033",6.51715087890625,15.0730714797974,3.2544960975647,4.45748996734619,74.8258361816406,72.1185302734375,0.201946616172791,0.00266941613517702,0.00916584860533476
"AT11",3.02879905700684,11.3277568817139,2.13513588905334,2.25777006149292,77.7864303588867,78.7789993286133,0.127931192517281,0.0221168529242277,0.0403361469507217
"AT12",2.20421314239502,10.2582349777222,2.31125497817993,2.46883630752563,79.1210021972656,79.720573425293,0.132807955145836,0.024745324626565,0.172884598374367
"AT13",3.3394820690155,11.431830406189,1.90750968456268,2.23527050018311,77.4224853515625,77.2904281616211,0.105264022946358,0.138908743858337,0.203736081719398
"AT21",-1.49914598464966,7.65823602676392,3.71691298484802,3.97578692436218,78.8700942993164,82.2447128295898,0.0701310932636261,0.0155264073982835,0
"AT22",-0.251236230134964,8.35169124603271,3.22435021400452,3.2280158996582,79.1279220581055,82.5555953979492,0.0784722790122032,0.0176986772567034,0.0458048917353153
"AT31",1.3935352563858,9.48086643218994,3.12964081764221,3.25836181640625,81.3172378540039,82.429084777832,0.185311406850815,0.031564611941576,0.0759235322475433
"AT32",-2.64994549751282,6.22158765792847,4.28935527801514,4.37901878356934,78.7018966674805,82.2056350708008,0.114508889615536,0.0162748154252768,0
"AT33",-3.73077130317688,5.09403038024902,4.30247592926025,4.27780389785767,75.4383392333984,80.0824508666992,0.0865478441119194,0.0167127586901188,0
"AT34",-1.87330114841461,6.56180334091187,4.57467699050903,4.28359794616699,76.6037292480469,80.4367828369141,0.15127669274807,0.0390976294875145,0
"BAG1652",3.54992699623108,11.9141664505005,3.1854772567749,3.88140797615051,79.645622253418,79.4256973266602,0.18208746612072,0.00962506141513586,0.067382737994194
"BAG1653",3.52354335784912,11.99342918396,2.87317037582397,3.33143281936646,79.7197647094727,79.4455795288086,0.145844042301178,0.00833091884851456,0.0909367948770523
"BE10",5.48743295669556,12.2212133407593,2.15280270576477,2.69752526283264,85.8212203979492,83.8504257202148,0.179511547088623,0.405557990074158,0
"BE21",5.6843695640564,12.3642129898071,2.26315331459045,2.72730803489685,85.4773712158203,83.6101226806641,0.188178390264511,0.211101904511452,0
"BE22",5.26765966415405,12.0450735092163,2.29122400283813,2.72924661636353,85.0747451782227,83.074836730957,0.209465906023979,0.162940666079521,0
"BE23",5.88171195983887,12.5579538345337,2.19744515419006,2.79174542427063,85.7394180297852,83.7867126464844,0.19580802321434,0.18428099155426,1.27007038219773e-09
"BE24",5.38647031784058,12.1308488845825,2.18091511726379,2.73020839691162,85.6217346191406,83.7285232543945,0.216882705688477,0.29413577914238,0
"BE25",6.3411602973938,13.014669418335,2.09077048301697,3.02101111412048,84.8987274169922,82.7487487792969,0.179643347859383,0.149044528603554,8.40841507532275e-10
"BE31",5.36487770080566,12.1121988296509,2.16531586647034,2.72855997085571,85.6659240722656,83.7844924926758,0.222848281264305,0.303894966840744,0
"BE32",5.31278467178345,12.0691690444946,2.28530240058899,2.81509327888489,86.5637359619141,84.364128112793,0.22142705321312,0.181258425116539,0
"BE33",4.12819480895996,11.0990209579468,2.57508969306946,2.88433814048767,86.683837890625,84.3797836303711,0.210483029484749,0.129901930689812,0
"BE34",3.66071343421936,10.7037334442139,2.70328807830811,3.18876671791077,88.3954620361328,85.7284927368164,0.214975923299789,0.0397726744413376,0
"BE35",4.51938152313232,11.4031620025635,2.44675731658936,2.98243165016174,87.3164367675781,85.0468063354492,0.239700302481651,0.0868812501430511,0
"BG311",3.63928151130676,12.8379898071289,2.09873819351196,1.76231229305267,79.1471557617188,73.0871124267578,0.188511714339256,0.00490372208878398,0.0385153628885746
"BG312",3.38742923736572,12.7277879714966,2.33376574516296,1.69312608242035,78.4446792602539,72.4380187988281,0.199996620416641,0.00496050016954541,0.0375634543597698
"BG313",3.48883748054504,13.1152505874634,2.33632016181946,1.53948986530304,78.5430450439453,71.3135375976562,0.186064645648003,0.00680992892012,0.00627167942002416
"BG314",3.9796736240387,13.5828847885132,2.19376730918884,1.4923586845398,78.3619537353516,70.8777770996094,0.194189921021461,0.00727904168888927,0.00629385327920318
"BG315",3.18165230751038,12.4306774139404,2.61853528022766,1.5829735994339,78.3695678710938,72.9298400878906,0.122682377696037,0.007782774977386,7.59306931286119e-05
