"NUTM","temperature_winter","temperature_fall","precipitation_spring","precipitation_fall","relative_humidity_winter","relative_humidity_fall","pastures","urbanAreas","primaryNonForest"
"AD",-0.667180001735687,8.06793308258057,3.87370419502258,2.9795069694519,76.7333374023438,77.7717208862305,0.0381217710673809,0.00292086438275874,0.0581231042742729
"AL013",0.158363997936249,11.3203287124634,3.80683183670044,4.03792190551758,80.7772979736328,74.5877151489258,0.154361888766289,0.00121066975407302,0
"AL015",2.33488202095032,12.8839597702026,4.40293455123901,5.7923903465271,77.9024276733398,74.4566116333008,0.116495981812477,0.0015642570797354,0.0045365416444838
"AL014",3.91158962249756,14.2338085174561,3.93699431419373,4.48821830749512,76.5427551269531,73.5075607299805,0.12437891215086,0.000545039307326078,7.41216035748948e-06
"AL011",0.654868960380554,11.8056182861328,3.77549600601196,3.68747878074646,81.7262496948242,75.3091812133789,0.146434396505356,0.000605767767410725,0
"AL012",6.74028968811035,16.3112869262695,3.40221047401428,4.13703060150146,73.8373031616211,72.6654968261719,0.124466478824615,0.0012388025643304,0.00729857152327895
"AL021",2.88322830200195,13.4984073638916,3.19968295097351,3.16947388648987,80.3643493652344,74.1424713134766,0.143945842981339,0.000826691975817084,0
"AL022",6.2522497177124,15.9784832000732,3.25332760810852,3.66386270523071,75.0764617919922,72.93896484375,0.14484977722168,0.00157116516493261,0.00271319667808712
"AL034",0.655030071735382,11.6862268447876,2.4926745891571,2.38934636116028,83.6015243530273,74.0064010620117,0.112926170229912,0.000607008812949061,0.498636364936829
"AL031",4.27614831924438,14.4790802001953,2.83495545387268,3.08773756027222,78.8064270019531,73.2192764282227,0.182774096727371,0.000782439310569316,0
"AL032",7.78171157836914,17.2059631347656,2.61428093910217,3.37036848068237,75.4471893310547,73.2967224121094,0.182393223047256,0.00134822668042034,0.0284262076020241
"AL035",7.70771837234497,16.8046226501465,2.75345206260681,4.48270988464355,75.694694519043,74.3675384521484,0.189495146274567,0.000337216362822801,0.014920799061656
"AL033",4.49231100082397,14.437463760376,2.91523170471191,4.00877618789673,78.3523330688477,73.3092269897461,0.204767227172852,0.00025036683655344,0.0169226732105017
"AT11",-0.762486457824707,10.0309886932373,2.09439873695374,2.16930460929871,82.55712890625,79.1924362182617,0.219104319810867,0.0122507978230715,0.0477862246334553
"AT12",-1.69328570365906,8.75662994384766,2.42037463188171,2.10837531089783,83.7063293457031,80.8791656494141,0.186806067824364,0.0179943908005953,0.189564675092697
"AT13",-0.707989275455475,9.94876956939697,1.99769973754883,1.84835171699524,82.6154861450195,78.434700012207,0.151461899280548,0.109392464160919,0.212956935167313
"AT21",-4.89940595626831,6.12112998962402,3.50404787063599,3.83728742599487,82.1634063720703,83.521484375,0.13585752248764,0.00709803169593215,0
"AT22",-3.86548495292664,6.82908725738525,3.13045024871826,2.97391748428345,83.8020095825195,83.7518920898438,0.124942854046822,0.00960433296859264,0.0467604473233223
"AT31",-2.41465377807617,7.8548173904419,3.26706337928772,2.9003701210022,84.9531021118164,83.6728973388672,0.303209483623505,0.0145339593291283,0.0829037874937057
"AT32",-6.09456157684326,4.35937833786011,4.20603179931641,4.12495851516724,82.7123641967773,84.5076751708984,0.198617205023766,0.00591781828552485,0
"AT33",-7.52246475219727,3.17498850822449,4.14810752868652,4.1185474395752,79.0884475708008,82.0323257446289,0.212768822908401,0.0059549231082201,0
"AT34",-5.69136810302734,4.76353740692139,4.37496280670166,4.25139427185059,79.1684722900391,81.0772171020508,0.285175025463104,0.0124640446156263,0
"BAG1652",-0.00624812301248312,10.7779054641724,3.63004589080811,3.91489219665527,82.7845001220703,78.6381683349609,0.46820718050003,0.00205257604829967,0.0799624845385551
"BAG1653",0.0176896583288908,11.0455980300903,3.25448608398438,3.33602833747864,82.6957702636719,78.0828323364258,0.405602127313614,0.00163267622701824,0.113614894449711
"BE10",2.86863017082214,10.4387826919556,2.01815962791443,2.10139322280884,86.4359512329102,83.9856643676758,0.307980239391327,0.279796451330185,0
"BE21",2.9282054901123,10.5842695236206,1.95985686779022,2.21685242652893,86.2659149169922,84.0017852783203,0.471429347991943,0.107538260519505,0
"BE22",2.43767356872559,10.2569179534912,2.08164072036743,2.26312875747681,85.8946304321289,83.61474609375,0.448446065187454,0.0715847685933113,0
"BE23",3.2668719291687,10.7523241043091,1.94216763973236,2.17012023925781,86.4244842529297,84.0501251220703,0.329127639532089,0.118768133223057,1.27007038219773e-09
