"NUTM","temperature_winter","temperature_spring","temperature_summer","temperature_fall","seasonal_variation","precipitation_winter","precipitation_spring","precipitation_summer","precipitation_fall","relative_humidity_winter","relative_humidity_spring","relative_humidity_summer","relative_humidity_fall","croplands","pastures","rangelands","urbanAreas","primaryForest","primaryNonForest","secondaryForest","secondaryNonForest","secondaryLand","total_population","population_density"
"AD",0.749201655387878,6.93044424057007,16.096700668335,8.90958118438721,15.3474988937378,2.49153161048889,3.63438820838928,3.64151549339294,2.91073060035706,73.4225921630859,74.3967819213867,73.767936706543,76.9602355957031,0.154106631875038,0.0738092288374901,0.0206027198582888,0.0158376228064299,0.000134825488203205,0.0505546033382416,0.161364242434502,0.52359014749527,0.684954345226288,9.82841520326062,0.0207431646148758
"AL013",0.843998730182648,9.81309509277344,19.9567718505859,11.1892042160034,19.112771987915,4.74054336547852,3.98262739181519,2.26721096038818,4.08953619003296,78.1055145263672,71.1556930541992,64.7552642822266,74.850700378418,0.142563492059708,0.134197205305099,0.00334325269795954,0.0113333556801081,0.10491743683815,0,0.602032244205475,0,0.602032244205475,12.1193600023243,0.00522060179390579
"AL015",2.93991947174072,11.1452865600586,21.0779209136963,12.820746421814,18.1380004882812,6.30972099304199,4.71106100082397,2.24847435951233,5.77732419967651,75.6049346923828,71.7150268554688,67.4762420654297,74.4954833984375,0.140421271324158,0.0812468528747559,0.00376187521032989,0.00771452579647303,0.130027011036873,0.00294021284207702,0.545858204364777,0.00328490836545825,0.549143075942993,12.4180059082027,0.00347352555108276
"AL014",4.35798120498657,12.276424407959,22.0245532989502,14.1574697494507,17.6665706634521,5.20190858840942,4.17051649093628,1.75452196598053,4.82065200805664,74.5353698730469,72.0607070922852,68.0332260131836,73.6328659057617,0.20116925239563,0.0926226079463959,1.26550290246996e-07,0.00611576437950134,0.130115896463394,4.80395237900666e-06,0.495836228132248,5.36714287591167e-06,0.495841592550278,11.8118745289435,0.00713047399673916
"AL011",1.27490818500519,9.93646430969238,19.8991928100586,11.6596670150757,18.6242847442627,4.56172513961792,4.06582260131836,2.02361941337585,3.94010972976685,78.963005065918,72.9003677368164,67.5159606933594,75.7726516723633,0.179227560758591,0.139814108610153,0.00123454804997891,0.0069983541034162,0.129199922084808,0,0.530580520629883,0,0.530580520629883,12.1400597880928,0.00481722910702185
"AL012",7.10317611694336,13.9517021179199,23.3841495513916,16.2623653411865,16.2809734344482,4.77660274505615,3.66075301170349,1.41656970977783,4.5614013671875,72.0060424804688,72.4287033081055,70.3806533813477,72.7840728759766,0.269808351993561,0.103308193385601,1.86689521797234e-05,0.016415698453784,0.0980935543775558,0.0041058911010623,0.361733883619308,0.00435730069875717,0.366091161966324,12.2158500808685,0.0158741842865977
"AL021",3.47289633750916,11.4086847305298,21.2542839050293,13.2714939117432,17.7813892364502,4.02244424819946,3.63596248626709,1.67488789558411,3.51036238670349,77.4485549926758,71.8295745849609,66.6443481445312,74.7708129882812,0.194181889295578,0.13849700987339,0.00760967703536153,0.0100909639149904,0.126383796334267,0,0.51706463098526,0,0.51706463098526,12.8937103800512,0.00389637777343157
"AL022",6.63458347320557,13.6464195251465,23.1261024475098,15.8777332305908,16.4915199279785,4.38842725753784,3.54868173599243,1.42687833309174,4.09003782272339,72.9869003295898,72.3196640014648,69.9039077758789,73.2327041625977,0.317883014678955,0.130412340164185,1.33197253227024e-09,0.0217406544834375,0.103808999061584,0.00148505799006671,0.376244843006134,0.00155847729183733,0.377803355455399,13.2837448164551,0.00802551541013904
"AL034",1.54127931594849,9.46205806732178,19.6666622161865,11.4990720748901,18.1253833770752,3.28929090499878,2.96558284759521,1.35321748256683,2.73193955421448,79.545524597168,71.7174377441406,63.1037178039551,74.2733840942383,0.196143865585327,0.102233648300171,0.0184507612138987,0.00562667287886143,0.017522182315588,0.325719982385635,0.0972890704870224,0.179667934775352,0.276957005262375,12.3063098720262,0.00333058672967763
"AL031",4.74977016448975,12.3097581863403,22.1653842926025,14.2050466537476,17.4156150817871,3.77128338813782,3.36680245399475,1.47310101985931,3.4940915107727,76.1388092041016,70.8770751953125,64.7956008911133,73.8247451782227,0.278676092624664,0.181534186005592,0.0131416087970138,0.00756068807095289,0.0899122953414917,0,0.426772713661194,0,0.426772713661194,11.9449064209387,0.00657178861860401
"AL032",8.03141117095947,14.7111864089966,24.3664207458496,17.0383148193359,16.3350105285645,3.78293681144714,3.02363014221191,1.24800264835358,3.81073379516602,73.6233215332031,71.463249206543,67.4399871826172,73.5172805786133,0.438651561737061,0.178577765822411,0.00168878387194127,0.0137664414942265,0.0298386495560408,0.0142198819667101,0.167592570185661,0.0130970841273665,0.18068964779377,12.6063225112054,0.00680380983294205
"AL035",8.0070743560791,13.9327011108398,23.4544715881348,16.7073993682861,15.4473962783813,5.34752941131592,3.358562707901,1.12393438816071,5.26314783096313,73.8425598144531,74.078239440918,69.8831558227539,74.5149688720703,0.219706103205681,0.179769262671471,0.0364452078938484,0.00258015538565814,0.0219886563718319,0.0070100175216794,0.278564989566803,0.0100627690553665,0.288627773523331,11.4288419283517,0.00418928639178217
"AL033",4.96192359924316,12.0846729278564,21.9125709533691,14.209321975708,16.950647354126,5.00583171844482,3.55481839179993,1.27103102207184,4.61534070968628,75.6809997558594,71.9990463256836,65.0928344726562,73.7773666381836,0.235614612698555,0.212615087628365,0.0258407257497311,0.00225416105240583,0.0521929673850536,0.00928555615246296,0.402392506599426,0.00894764345139265,0.411340147256851,11.2671564915676,0.00392415613211892
"AT11",0.979331314563751,10.9188652038574,20.3001499176025,10.6901817321777,19.3208198547363,1.39802324771881,2.00232529640198,2.90432453155518,2.14643907546997,79.5212936401367,67.5315093994141,67.974983215332,79.5888748168945,0.330332338809967,0.144056931138039,0.000293113174848258,0.0192636512219906,9.04228913967131e-10,0.0436933189630508,0.235237658023834,0.207428976893425,0.44266664981842,12.8207234287727,0.0032430069887256
"AT12",0.0716930702328682,9.49816703796387,18.795597076416,9.48255920410156,18.7239036560059,1.73228442668915,2.34409737586975,3.38304018974304,2.22068285942078,81.3417892456055,70.4068832397461,70.5394439697266,81.2701263427734,0.296384245157242,0.142124801874161,0.000955897499807179,0.02295564673841,9.09828462569706e-12,0.181826964020729,0.0779585242271423,0.27745059132576,0.355409115552902,14.9051751854379,0.000780441692292171
"AT13",1.12723863124847,10.7752056121826,20.2378177642822,10.6404914855957,19.1105785369873,1.41779339313507,1.90636014938354,2.69530415534973,1.94042646884918,79.5888824462891,67.9895629882812,67.3477935791016,79.0397262573242,0.304259836673737,0.11384104937315,9.4033103525959e-10,0.132730051875114,0,0.204741388559341,0,0.244427651166916,0.244427651166916,12.8612785253896,0.0303377461550389
"AT21",-2.91041326522827,6.43642568588257,15.6868438720703,7.04599237442017,18.5972576141357,2.27001237869263,3.44215273857117,4.85164260864258,3.96653580665588,79.3770980834961,73.8194580078125,76.109489440918,83.2272491455078,0.0911233574151993,0.0802238509058952,0.0351896584033966,0.0138178095221519,7.67662100553679e-10,0,0.775511741638184,0,0.775511741638184,13.3637986111907,0.00141364465987183
"AT22",-2.00462937355042,7.40986967086792,16.5313930511475,7.67104387283325,18.5360202789307,2.15818333625793,3.15409994125366,4.60115051269531,3.08225846290588,81.2557525634766,73.5245056152344,76.0283050537109,83.6854858398438,0.103859402239323,0.0906287878751755,0.0227575190365314,0.0160394255071878,7.7081820093472e-11,0.0459453985095024,0.701647460460663,0.018177529796958,0.719825029373169,14.063565917356,0.000859034464622114
"AT31",-0.500751495361328,8.65285301208496,17.6766223907471,8.73298263549805,18.1773738861084,2.80696129798889,3.30871391296387,4.42216348648071,2.952880859375,83.1505584716797,72.8541259765625,73.9671325683594,83.1602096557617,0.232993170619011,0.19958022236824,0.00378312286920846,0.0284711457788944,1.96677513989894e-15,0.079032652080059,0.318864911794662,0.132551059126854,0.451415985822678,14.2005465725873,0.00119037148298242
"AT32",-4.3686785697937,4.49676942825317,13.7008285522461,5.36960601806641,18.069507598877,3.44055008888245,4.34898090362549,6.1144642829895,4.14810991287231,80.7432022094727,76.3110427856445,78.7857208251953,83.6102600097656,0.0804739594459534,0.126009956002235,0.0778990238904953,0.0146627109497786,1.8244286081881e-09,0,0.684207260608673,0,0.684207260608673,13.1153113199962,0.00183103633122372
"AT33",-5.53384590148926,3.13229131698608,12.3846206665039,4.26303911209106,17.9184665679932,3.08639097213745,4.2886233329773,6.31460380554199,4.05085849761963,76.7934494018555,74.6175537109375,77.837532043457,81.1820831298828,0.0785347893834114,0.0972750559449196,0.0796267092227936,0.0147987250238657,3.03582270433367e-10,0,0.70856785774231,0,0.70856785774231,13.6142660868132,0.00108060807016826
